day,susceptible,infected,recovered,chilam,chilamPerDay
0,1886096,5,0,0,0
1,1886095,5,0,0,0
2,1886093,6,0,0,0
3,1886092,7,1,0,0
4,1886091,8,1,0,0
5,1886089,9,2,0,0
6,1886087,10,2,0,0
7,1886085,11,3,0,0
8,1886083,13,4,0,0
9,1886080,14,5,0,0
10,1886077,16,6,0,0
11,1886074,18,7,0,0
12,1886070,21,9,0,0
13,1886066,24,10,0,0
14,1886061,27,12,0,0
15,1886056,30,14,0,0
16,1886049,34,16,0,0
17,1886042,39,18,0,0
18,1886035,44,21,0,0
19,1886026,49,24,0,0
20,1886016,56,28,0,0
21,1886005,63,32,0,0
22,1885992,71,36,0,0
23,1885978,80,42,0,0
24,1885962,91,47,0,0
25,1885943,102,54,0,0
26,1885923,116,61,0,0
27,1885900,130,69,0,0
28,1885873,147,79,0,0
29,1885844,166,89,0,0
30,1885810,188,101,0,0
31,1885773,212,115,0,0
32,1885730,239,130,0,0
33,1885682,270,147,0,0
34,1885628,305,166,0,0
35,1885567,344,188,0,0
36,1885498,388,213,1,0
37,1885421,438,241,1,0
38,1885333,495,272,1,0
39,1885234,558,307,1,0
40,1885122,630,347,1,0
41,1884996,711,392,1,0
42,1884854,803,443,2,0
43,1884693,906,501,2,0
44,1884512,1022,565,2,0
45,1884308,1154,638,3,0
46,1884077,1302,721,3,0
47,1883817,1469,814,4,0
48,1883523,1657,919,4,0
49,1883192,1870,1037,5,0
50,1882819,2110,1171,5,0
51,1882397,2381,1321,6,0
52,1881922,2686,1492,7,0
53,1881386,3030,1683,8,0
54,1880781,3418,1900,9,1
55,1880100,3856,2144,10,1
56,1879331,4349,2420,12,1
57,1878464,4905,2730,13,1
58,1877487,5532,3081,15,1
59,1876385,6238,3476,17,1
60,1875144,7034,3921,19,2
61,1873745,7930,4424,22,2
62,1872170,8940,4990,24,2
63,1870395,10076,5629,28,3
64,1868396,11355,6349,31,3
65,1866147,12793,7160,35,4
66,1863615,14411,8074,40,4
67,1860767,16229,9103,45,5
68,1857565,18273,10262,51,5
69,1853965,20567,11568,57,6
70,1849922,23141,13037,65,7
71,1845382,26028,14690,73,8
72,1840289,29262,16549,82,9
73,1834579,32882,18639,93,10
74,1828182,36930,20988,104,11
75,1821023,41451,23626,118,13
76,1813018,46495,26586,132,14
77,1804080,52112,29908,149,16
78,1794110,58359,33630,168,18
79,1783008,65293,37799,188,20
80,1770662,72975,42462,212,23
81,1756961,81464,47675,238,26
82,1741783,90822,53494,267,29
83,1725009,101110,59981,299,32
84,1706514,112382,67203,336,36
85,1686177,124691,75231,376,40
86,1663882,138080,84137,420,44
87,1639520,152579,94000,470,49
88,1612993,168207,104899,524,54
89,1584223,184963,116914,584,60
90,1553151,202823,130126,650,66
91,1519747,221739,144613,723,72
92,1484013,241635,160452,802,79
93,1445989,262399,177712,888,86
94,1405754,283891,196454,982,93
95,1363436,305931,216733,1083,101
96,1319205,328309,238585,1192,109
97,1273279,350785,262036,1310,117
98,1225917,373091,287092,1435,125
99,1177417,394941,313741,1568,133
100,1128107,416040,341952,1709,141
101,1078339,436091,371669,1858,148
102,1028474,454807,402819,2014,155
103,978873,471921,435305,2176,162
104,929888,487197,469014,2345,168
105,881848,500437,503814,2519,174
106,835052,511488,539560,2697,178
107,789761,520244,576095,2880,182
108,746192,526652,613256,3066,185
109,704521,530705,650874,3254,188
110,664873,532445,688782,3443,189
111,627335,531951,726814,3634,190
112,591948,529341,764810,3824,189
113,558722,524757,802621,4013,189
114,527631,518364,840104,4200,187
115,498629,510340,877130,4385,185
116,471645,500871,913583,4567,182
117,446595,490145,949360,4746,178
118,423384,478346,984370,4921,175
119,401908,465653,1018538,5092,170
120,382063,452237,1051799,5258,166
121,363741,438256,1084102,5420,161
122,346837,423856,1115406,5577,156
123,331248,409169,1145682,5728,151
124,316876,394315,1174909,5874,146
125,303627,379399,1203074,6015,140
126,291411,364514,1230174,6150,135
127,280147,349741,1256211,6281,130
128,269758,335149,1281193,6405,124
129,260171,320796,1305132,6525,119
130,251321,306732,1328046,6640,114
131,243146,292997,1349956,6749,109
132,235592,279623,1370885,6854,104
133,228606,266635,1390858,6954,99
134,222143,254053,1409903,7049,95
135,216158,241891,1428050,7140,90
136,210614,230157,1445328,7226,86
137,205474,218858,1461768,7308,82
138,200705,207993,1477401,7387,78
139,196278,197563,1492258,7461,74
140,192166,187563,1506370,7531,70
141,188344,177988,1519767,7598,66
142,184790,168829,1532481,7662,63
143,181481,160078,1544540,7722,60
144,178401,151724,1555974,7779,57
145,175531,143757,1566812,7834,54
146,172855,136164,1577080,7885,51
147,170359,128934,1586806,7934,48
148,168030,122054,1596016,7980,46
149,165855,115510,1604734,8023,43
150,163824,109291,1612985,8064,41
151,161925,103383,1620792,8103,39
152,160150,97773,1628176,8140,36
153,158489,92450,1635160,8175,34
154,156936,87400,1641764,8208,33
155,155481,82612,1648007,8240,31
156,154119,78073,1653908,8269,29
157,152843,73772,1659484,8297,27
158,151648,69698,1664754,8323,26
159,150527,65840,1669732,8348,24
160,149476,62188,1674435,8372,23
161,148490,58732,1678877,8394,22
162,147565,55462,1683073,8415,20
163,146697,52368,1687034,8435,19
164,145883,49442,1690775,8453,18
165,145118,46675,1694306,8471,17
166,144400,44059,1697640,8488,16
167,143725,41587,1700788,8503,15
168,143091,39250,1703758,8518,14
169,142496,37042,1706562,8532,14
170,141936,34956,1709208,8546,13
171,141410,32985,1711705,8558,12
172,140915,31124,1714061,8570,11
173,140450,29365,1716284,8581,11
174,140013,27705,1718381,8591,10
175,139602,26138,1720360,8601,9
176,139215,24658,1722227,8611,9
177,138851,23260,1723989,8619,8
178,138508,21941,1725650,8628,8
179,138186,20696,1727217,8636,7
180,137883,19521,1728696,8643,7
181,137597,18412,1730090,8650,6
182,137328,17366,1731405,8657,6
183,137076,16378,1732646,8663,6
184,136838,15446,1733816,8669,5
185,136613,14567,1734919,8674,5
186,136402,13738,1735960,8679,5
187,136204,12955,1736941,8684,4
188,136017,12217,1737866,8689,4
189,135840,11520,1738739,8693,4
190,135674,10863,1739562,8697,4
191,135518,10244,1740338,8701,3
192,135371,9659,1741070,8705,3
193,135232,9108,1741760,8708,3
194,135102,8588,1742410,8712,3
195,134979,8097,1743024,8715,3
196,134863,7635,1743602,8718,2
197,134753,7199,1744147,8720,2
198,134651,6787,1744662,8723,2
199,134554,6399,1745146,8725,2
200,134462,6034,1745604,8728,2
201,134376,5689,1746035,8730,2
202,134295,5363,1746441,8732,2
203,134219,5057,1746824,8734,1
204,134147,4767,1747185,8735,1
205,134079,4495,1747526,8737,1
206,134015,4237,1747847,8739,1
207,133955,3995,1748150,8740,1
208,133898,3766,1748435,8742,1
