day,susceptible,infected,recovered,chilam,chilamPerDay
0,1886096,5,0,0,0
1,1886095,5,0,0,0
2,1886094,5,0,0,0
3,1886094,5,1,0,0
4,1886093,5,1,0,0
5,1886093,5,1,0,0
6,1886092,6,2,0,0
7,1886091,6,2,0,0
8,1886091,6,3,0,0
9,1886090,6,3,0,0
10,1886089,6,4,0,0
11,1886089,7,4,0,0
12,1886088,7,5,0,0
13,1886087,7,5,0,0
14,1886086,7,6,0,0
15,1886085,8,6,0,0
16,1886085,8,7,0,0
17,1886084,8,8,0,0
18,1886083,9,8,0,0
19,1886082,9,9,0,0
20,1886081,9,9,0,0
21,1886080,10,10,0,0
22,1886079,10,11,0,0
23,1886078,10,12,0,0
24,1886077,11,12,0,0
25,1886075,11,13,0,0
26,1886074,11,14,0,0
27,1886073,12,15,0,0
28,1886072,12,16,0,0
29,1886070,13,17,0,0
30,1886069,13,18,0,0
31,1886068,13,18,0,0
32,1886066,14,19,0,0
33,1886065,14,20,0,0
34,1886063,15,22,0,0
35,1886061,15,23,0,0
36,1886060,16,24,0,0
37,1886058,16,25,0,0
38,1886056,17,26,0,0
39,1886054,18,27,0,0
40,1886053,18,29,0,0
41,1886051,19,30,0,0
42,1886049,20,31,0,0
43,1886046,20,33,0,0
44,1886044,21,34,0,0
45,1886042,22,36,0,0
46,1886040,22,37,0,0
47,1886037,23,39,0,0
48,1886035,24,41,0,0
49,1886032,25,43,0,0
50,1886030,26,44,0,0
51,1886027,26,46,0,0
52,1886024,27,48,0,0
53,1886021,28,50,0,0
54,1886018,29,52,0,0
55,1886015,30,54,0,0
56,1886012,31,56,0,0
57,1886008,32,59,0,0
58,1886005,33,61,0,0
59,1886001,35,63,0,0
60,1885998,36,66,0,0
61,1885994,37,69,0,0
62,1885990,38,71,0,0
63,1885986,40,74,0,0
64,1885982,41,77,0,0
65,1885977,42,80,0,0
66,1885973,44,83,0,0
67,1885968,45,86,0,0
68,1885963,47,89,0,0
69,1885959,48,93,0,0
70,1885953,50,96,0,0
71,1885948,52,100,0,0
72,1885943,53,104,0,0
73,1885937,55,107,0,0
74,1885931,57,111,0,0
75,1885925,59,115,0,0
76,1885919,61,120,0,0
77,1885912,63,124,0,0
78,1885906,65,129,0,0
79,1885899,67,133,0,0
80,1885892,70,138,0,0
81,1885884,72,143,0,0
82,1885877,74,148,0,0
83,1885869,77,154,0,0
84,1885861,80,159,0,0
85,1885852,82,165,0,0
86,1885844,85,171,0,0
87,1885835,88,177,0,0
88,1885825,91,183,0,0
89,1885816,94,190,0,0
90,1885806,97,197,0,0
91,1885796,100,204,1,0
92,1885785,104,211,1,0
93,1885774,107,218,1,0
94,1885763,111,226,1,0
95,1885751,115,234,1,0
96,1885739,118,242,1,0
97,1885726,122,251,1,0
98,1885714,127,259,1,0
99,1885700,131,268,1,0
100,1885686,135,278,1,0
101,1885672,140,287,1,0
102,1885657,145,298,1,0
103,1885642,149,308,1,0
104,1885627,154,319,1,0
105,1885610,160,330,1,0
106,1885593,165,341,1,0
107,1885576,171,353,1,0
108,1885558,176,365,1,0
109,1885540,182,378,1,0
110,1885520,188,391,1,0
111,1885501,195,404,2,0
112,1885480,201,418,2,0
113,1885459,208,433,2,0
114,1885437,215,448,2,0
115,1885414,222,463,2,0
116,1885391,230,479,2,0
117,1885367,237,495,2,0
118,1885342,245,512,2,0
119,1885316,254,530,2,0
120,1885289,262,548,2,0
121,1885262,271,567,2,0
122,1885233,280,586,2,0
123,1885204,289,606,3,0
124,1885174,299,627,3,0
125,1885142,309,648,3,0
126,1885110,320,670,3,0
127,1885076,330,693,3,0
128,1885041,341,717,3,0
129,1885005,353,741,3,0
130,1884968,365,766,3,0
131,1884930,377,793,3,0
132,1884890,390,820,4,0
133,1884850,403,847,4,0
134,1884807,416,876,4,0
135,1884763,430,906,4,0
136,1884718,444,937,4,0
137,1884672,459,968,4,0
138,1884623,475,1001,5,0
139,1884574,491,1035,5,0
140,1884522,507,1070,5,0
141,1884469,524,1107,5,0
142,1884414,542,1144,5,0
143,1884357,560,1183,5,0
144,1884298,579,1223,6,0
145,1884237,598,1264,6,0
146,1884174,618,1307,6,0
147,1884110,639,1351,6,0
148,1884043,660,1397,6,0
149,1883973,682,1444,7,0
150,1883902,705,1493,7,0
151,1883828,729,1543,7,0
152,1883751,753,1595,7,0
153,1883672,778,1649,8,0
154,1883590,804,1705,8,0
155,1883506,831,1762,8,0
156,1883419,859,1822,9,0
157,1883329,888,1883,9,0
158,1883236,917,1946,9,0
159,1883139,948,2012,10,0
160,1883040,980,2080,10,0
161,1882937,1013,2150,10,0
162,1882831,1046,2222,11,0
163,1882721,1081,2297,11,0
164,1882608,1117,2374,11,0
165,1882491,1155,2454,12,0
166,1882370,1193,2537,12,0
167,1882245,1233,2622,13,0
168,1882115,1274,2710,13,0
169,1881982,1317,2801,14,0
170,1881844,1361,2895,14,0
171,1881701,1406,2992,14,0
172,1881554,1453,3093,15,0
173,1881402,1501,3197,15,0
174,1881244,1551,3304,16,0
175,1881082,1603,3415,17,0
176,1880914,1656,3529,17,0
177,1880740,1712,3648,18,0
178,1880561,1769,3770,18,0
179,1880376,1827,3896,19,0
180,1880184,1888,4027,20,0
181,1879987,1951,4162,20,0
182,1879783,2016,4301,21,0
183,1879572,2083,4445,22,0
184,1879354,2152,4594,22,0
185,1879128,2223,4748,23,0
186,1878896,2297,4907,24,0
187,1878655,2373,5071,25,0
188,1878407,2452,5240,26,0
189,1878151,2533,5415,27,0
190,1877886,2617,5596,27,0
191,1877612,2704,5783,28,0
192,1877329,2794,5977,29,0
193,1877037,2886,6176,30,0
194,1876736,2981,6382,31,1
195,1876424,3080,6595,32,1
196,1876102,3182,6815,34,1
197,1875770,3287,7043,35,1
198,1875427,3395,7278,36,1
199,1875072,3507,7520,37,1
200,1874706,3623,7771,38,1
201,1874328,3742,8030,40,1
202,1873937,3865,8297,41,1
203,1873534,3993,8573,42,1
204,1873117,4124,8858,44,1
205,1872687,4259,9153,45,1
206,1872243,4399,9457,47,1
207,1871785,4544,9771,48,1
208,1871311,4692,10096,50,1
209,1870822,4846,10431,52,1
210,1870317,5005,10777,53,1
211,1869796,5168,11135,55,1
212,1869258,5337,11504,57,1
213,1868703,5511,11885,59,1
214,1868129,5691,12279,61,1
215,1867537,5876,12686,63,2
216,1866926,6068,13105,65,2
217,1866296,6265,13539,67,2
218,1865645,6468,13986,69,2
219,1864973,6678,14448,72,2
220,1864280,6895,14925,74,2
221,1863564,7118,15418,77,2
222,1862825,7348,15926,79,2
223,1862063,7585,16451,82,2
224,1861277,7829,16993,84,2
225,1860466,8081,17552,87,2
226,1859629,8341,18130,90,2
227,1858765,8609,18725,93,2
