day,susceptible,infected,recovered,chilam,chilamPerDay
0,535669,5,0,0,0
1,535668,5,0,0,0
2,535667,5,0,0,0
3,535667,5,1,0,0
4,535666,5,1,0,0
5,535666,5,1,0,0
6,535665,6,2,0,0
7,535664,6,2,0,0
8,535664,6,3,0,0
9,535663,6,3,0,0
10,535662,6,4,0,0
11,535662,7,4,0,0
12,535661,7,5,0,0
13,535660,7,5,0,0
14,535659,7,6,0,0
15,535658,8,6,0,0
16,535658,8,7,0,0
17,535657,8,8,0,0
18,535656,9,8,0,0
19,535655,9,9,0,0
20,535654,9,9,0,0
21,535653,10,10,0,0
22,535652,10,11,0,0
23,535651,10,12,0,0
24,535650,11,12,0,0
25,535648,11,13,0,0
26,535647,11,14,0,0
27,535646,12,15,0,0
28,535645,12,16,0,0
29,535643,13,17,0,0
30,535642,13,18,0,0
31,535641,13,18,0,0
32,535639,14,19,0,0
33,535638,14,20,0,0
34,535636,15,22,0,0
35,535634,15,23,0,0
36,535633,16,24,0,0
37,535631,16,25,0,0
38,535629,17,26,0,0
39,535627,18,27,0,0
40,535626,18,29,0,0
41,535624,19,30,0,0
42,535622,20,31,0,0
43,535619,20,33,0,0
44,535617,21,34,0,0
45,535615,22,36,0,0
46,535613,22,37,0,0
47,535610,23,39,0,0
48,535608,24,41,0,0
49,535605,25,43,0,0
50,535603,26,44,0,0
51,535600,26,46,0,0
52,535597,27,48,0,0
53,535594,28,50,0,0
54,535591,29,52,0,0
55,535588,30,54,0,0
56,535585,31,56,0,0
57,535581,32,59,0,0
58,535578,33,61,0,0
59,535574,35,63,0,0
60,535571,36,66,0,0
61,535567,37,69,0,0
62,535563,38,71,0,0
63,535559,40,74,0,0
64,535555,41,77,0,0
65,535550,42,80,0,0
66,535546,44,83,0,0
67,535541,45,86,0,0
68,535537,47,89,0,0
69,535532,48,93,0,0
70,535526,50,96,0,0
71,535521,52,100,0,0
72,535516,53,103,0,0
73,535510,55,107,0,0
74,535504,57,111,0,0
75,535498,59,115,0,0
76,535492,61,120,0,0
77,535485,63,124,0,0
78,535479,65,129,0,0
79,535472,67,133,0,0
80,535465,70,138,0,0
81,535457,72,143,0,0
82,535450,74,148,0,0
83,535442,77,154,0,0
84,535434,79,159,0,0
85,535425,82,165,0,0
86,535417,85,171,0,0
87,535408,88,177,0,0
88,535399,91,183,0,0
89,535389,94,190,0,0
90,535379,97,196,0,0
91,535369,100,203,1,0
92,535358,104,211,1,0
93,535347,107,218,1,0
94,535336,111,226,1,0
95,535324,114,234,1,0
96,535312,118,242,1,0
97,535300,122,250,1,0
98,535287,126,259,1,0
99,535274,131,268,1,0
100,535260,135,278,1,0
101,535246,140,287,1,0
102,535231,144,297,1,0
103,535216,149,308,1,0
104,535200,154,318,1,0
105,535184,159,329,1,0
106,535167,165,341,1,0
107,535150,170,353,1,0
108,535132,176,365,1,0
109,535113,182,377,1,0
110,535094,188,390,1,0
111,535074,194,404,2,0
112,535054,201,418,2,0
113,535033,207,432,2,0
114,535011,214,447,2,0
115,534989,222,462,2,0
