day,susceptible,infected,recovered,chilam,chilamPerDay
88,4876,67323,1474673,7373,25
89,4791,62599,1479482,7397,24
90,4714,58206,1483953,7419,22
91,4643,54119,1488111,7440,20
92,4578,50318,1491977,7459,19
93,4518,46784,1495571,7477,17
94,4463,43496,1498913,7494,16
95,4413,40440,1502020,7510,15
96,4367,37597,1504908,7524,14
97,4325,34954,1507594,7537,13
98,4286,32496,1510091,7550,12
99,4250,30211,1512412,7562,11
100,4216,28086,1514570,7572,10
101,4186,26111,1516576,7582,10
102,4157,24274,1518441,7592,9
103,4131,22566,1520175,7600,8
104,4107,20978,1521787,7608,8
105,4085,19502,1523285,7616,7
106,4064,18130,1524678,7623,6
107,4045,16854,1525973,7629,6
108,4028,15668,1527177,7635,6
109,4011,14565,1528297,7641,5
110,3996,13539,1529337,7646,5
111,3982,12586,1530304,7651,4
112,3969,11700,1531203,7656,4
113,3957,10876,1532039,7660,4
114,3946,10111,1532816,7664,3
115,3936,9399,1533538,7667,3
116,3926,8737,1534209,7671,3
117,3917,8122,1534833,7674,3
118,3909,7550,1535414,7677,2
119,3901,7018,1535953,7679,2
120,3894,6524,1536454,7682,2
121,3888,6064,1536920,7684,2
122,3882,5637,1537354,7686,2
123,3876,5240,1537756,7688,2
124,3871,4871,1538131,7690,1
125,3866,4528,1538479,7692,1
126,3861,4209,1538802,7694,1
127,3857,3913,1539103,7695,1
128,3853,3637,1539382,7696,1
129,3850,3381,1539642,7698,1
130,3846,3143,1539884,7699,1
131,3843,2921,1540108,7700,1
132,3840,2715,1540317,7701,1
133,3838,2524,1540511,7702,0
134,3835,2346,1540691,7703,0
135,3833,2181,1540859,7704,0
136,3831,2027,1541015,7705,0
137,3829,1885,1541159,7705,0
138,3827,1752,1541294,7706,0
139,3825,1628,1541419,7707,0
140,3823,1514,1541536,7707,0
141,3822,1407,1541644,7708,0
142,3820,1308,1541744,7708,0
143,3819,1216,1541838,7709,0
144,3818,1130,1541925,7709,0
145,3817,1050,1542005,7710,0
146,3816,976,1542080,7710,0
147,3815,908,1542150,7710,0
148,3814,844,1542215,7711,0
149,3813,784,1542275,7711,0
150,3812,729,1542331,7711,0
151,3812,677,1542383,7711,0
152,3811,630,1542432,7712,0
153,3810,585,1542477,7712,0
154,3810,544,1542519,7712,0
155,3809,506,1542558,7712,0
156,3809,470,1542594,7712,0
157,3808,437,1542627,7713,0
158,3808,406,1542659,7713,0
159,3807,377,1542688,7713,0
160,3807,351,1542715,7713,0
161,3807,326,1542740,7713,0
162,3806,303,1542763,7713,0
163,3806,282,1542785,7713,0
164,3806,262,1542805,7714,0
165,3806,243,1542824,7714,0
166,3805,226,1542841,7714,0
167,3805,210,1542857,7714,0
168,3805,195,1542872,7714,0
169,3805,182,1542886,7714,0
170,3805,169,1542899,7714,0
171,3804,157,1542911,7714,0
172,3804,146,1542923,7714,0
173,3804,135,1542933,7714,0
174,3804,126,1542943,7714,0
175,3804,117,1542952,7714,0
176,3804,109,1542960,7714,0
177,3804,101,1542968,7714,0
178,3803,94,1542975,7714,0
179,3803,87,1542982,7714,0
180,3803,81,1542988,7714,0
181,3803,75,1542994,7714,0
182,3803,70,1542999,7714,0
183,3803,65,1543004,7715,0
184,3803,60,1543009,7715,0
185,3803,56,1543013,7715,0
186,3803,52,1543018,7715,0
187,3803,48,1543021,7715,0
188,3803,45,1543025,7715,0
189,3803,42,1543028,7715,0
190,3803,39,1543031,7715,0
191,3803,36,1543034,7715,0
192,3803,33,1543036,7715,0
193,3803,31,1543039,7715,0
194,3803,29,1543041,7715,0
195,3803,27,1543043,7715,0
196,3803,25,1543045,7715,0
197,3802,23,1543047,7715,0
198,3802,21,1543049,7715,0
199,3802,20,1543050,7715,0
200,3802,18,1543052,7715,0
201,3802,17,1543053,7715,0
202,3802,16,1543054,7715,0
203,3802,15,1543055,7715,0
204,3802,14,1543057,7715,0
205,3802,13,1543058,7715,0
206,3802,12,1543058,7715,0
207,3802,11,1543059,7715,0
208,3802,10,1543060,7715,0
209,3802,9,1543061,7715,0
210,3802,9,1543062,7715,0
211,3802,8,1543062,7715,0
212,3802,7,1543063,7715,0
213,3802,7,1543063,7715,0
214,3802,6,1543064,7715,0
215,3802,6,1543064,7715,0
216,3802,5,1543065,7715,0
217,3802,5,1543065,7715,0
218,3802,5,1543066,7715,0
219,3802,4,1543066,7715,0
220,3802,4,1543066,7715,0
221,3802,4,1543067,7715,0
222,3802,3,1543067,7715,0
223,3802,3,1543067,7715,0
224,3802,3,1543068,7715,0
225,3802,3,1543068,7715,0
226,3802,2,1543068,7715,0
227,3802,2,1543068,7715,0
228,3802,2,1543068,7715,0
229,3802,2,1543069,7715,0
230,3802,2,1543069,7715,0
231,3802,1,1543069,7715,0
232,3802,1,1543069,7715,0
233,3802,1,1543069,7715,0
234,3802,1,1543069,7715,0
235,3802,1,1543069,7715,0
236,3802,1,1543069,7715,0
237,3802,1,1543070,7715,0
238,3802,1,1543070,7715,0
239,3802,1,1543070,7715,0
240,3802,1,1543070,7715,0
241,3802,0,1543070,7715,0
242,3802,0,1543070,7715,0
243,3802,0,1543070,7715,0
244,3802,0,1543070,7715,0
245,3802,0,1543070,7715,0
246,3802,0,1543070,7715,0
247,3802,0,1543070,7715,0
248,3802,0,1543070,7715,0
249,3802,0,1543070,7715,0
250,3802,0,1543070,7715,0
251,3802,0,1543070,7715,0
252,3802,0,1543070,7715,0
253,3802,0,1543070,7715,0
254,3802,0,1543070,7715,0
255,3802,0,1543070,7715,0
256,3802,0,1543071,7715,0
257,3802,0,1543071,7715,0
258,3802,0,1543071,7715,0
259,3802,0,1543071,7715,0
260,3802,0,1543071,7715,0
261,3802,0,1543071,7715,0
262,3802,0,1543071,7715,0
263,3802,0,1543071,7715,0
264,3802,0,1543071,7715,0
265,3802,0,1543071,7715,0
266,3802,0,1543071,7715,0
267,3802,0,1543071,7715,0
268,3802,0,1543071,7715,0
269,3802,0,1543071,7715,0
270,3802,0,1543071,7715,0
271,3802,0,1543071,7715,0
272,3802,0,1543071,7715,0
273,3802,0,1543071,7715,0
274,3802,0,1543071,7715,0
275,3802,0,1543071,7715,0
276,3802,0,1543071,7715,0
277,3802,0,1543071,7715,0
278,3802,0,1543071,7715,0
279,3802,0,1543071,7715,0
280,3802,0,1543071,7715,0
281,3802,0,1543071,7715,0
282,3802,0,1543071,7715,0
283,3802,0,1543071,7715,0
284,3802,0,1543071,7715,0
285,3802,0,1543071,7715,0
286,3802,0,1543071,7715,0
287,3802,0,1543071,7715,0
288,3802,0,1543071,7715,0
289,3802,0,1543071,7715,0
290,3802,0,1543071,7715,0
291,3802,0,1543071,7715,0
292,3802,0,1543071,7715,0
293,3802,0,1543071,7715,0
294,3802,0,1543071,7715,0
295,3802,0,1543071,7715,0
296,3802,0,1543071,7715,0
297,3802,0,1543071,7715,0
298,3802,0,1543071,7715,0
299,3802,0,1543071,7715,0
300,3802,0,1543071,7715,0
301,3802,0,1543071,7715,0
302,3802,0,1543071,7715,0
303,3802,0,1543071,7715,0
304,3802,0,1543071,7715,0
305,3802,0,1543071,7715,0
306,3802,0,1543071,7715,0
307,3802,0,1543071,7715,0
308,3802,0,1543071,7715,0
309,3802,0,1543071,7715,0
310,3802,0,1543071,7715,0
311,3802,0,1543071,7715,0
312,3802,0,1543071,7715,0
313,3802,0,1543071,7715,0
314,3802,0,1543071,7715,0
315,3802,0,1543071,7715,0
316,3802,0,1543071,7715,0
317,3802,0,1543071,7715,0
318,3802,0,1543071,7715,0
319,3802,0,1543071,7715,0
320,3802,0,1543071,7715,0
321,3802,0,1543071,7715,0
322,3802,0,1543071,7715,0
323,3802,0,1543071,7715,0
324,3802,0,1543071,7715,0
325,3802,0,1543071,7715,0
326,3802,0,1543071,7715,0
327,3802,0,1543071,7715,0
328,3802,0,1543071,7715,0
329,3802,0,1543071,7715,0
330,3802,0,1543071,7715,0
331,3802,0,1543071,7715,0
332,3802,0,1543071,7715,0
333,3802,0,1543071,7715,0
334,3802,0,1543071,7715,0
335,3802,0,1543071,7715,0
336,3802,0,1543071,7715,0
337,3802,0,1543071,7715,0
338,3802,0,1543071,7715,0
339,3802,0,1543071,7715,0
340,3802,0,1543071,7715,0
341,3802,0,1543071,7715,0
342,3802,0,1543071,7715,0
343,3802,0,1543071,7715,0
344,3802,0,1543071,7715,0
345,3802,0,1543071,7715,0
346,3802,0,1543071,7715,0
347,3802,0,1543071,7715,0
348,3802,0,1543071,7715,0
349,3802,0,1543071,7715,0
350,3802,0,1543071,7715,0
351,3802,0,1543071,7715,0
352,3802,0,1543071,7715,0
353,3802,0,1543071,7715,0
354,3802,0,1543071,7715,0
355,3802,0,1543071,7715,0
356,3802,0,1543071,7715,0
357,3802,0,1543071,7715,0
358,3802,0,1543071,7715,0
359,3802,0,1543071,7715,0
360,3802,0,1543071,7715,0
361,3802,0,1543071,7715,0
362,3802,0,1543071,7715,0
363,3802,0,1543071,7715,0
364,3802,0,1543071,7715,0
365,3802,0,1543071,7715,0
366,3802,0,1543071,7715,0
367,3802,0,1543071,7715,0
368,3802,0,1543071,7715,0
369,3802,0,1543071,7715,0
370,3802,0,1543071,7715,0
371,3802,0,1543071,7715,0
372,3802,0,1543071,7715,0
373,3802,0,1543071,7715,0
374,3802,0,1543071,7715,0
375,3802,0,1543071,7715,0
376,3802,0,1543071,7715,0
377,3802,0,1543071,7715,0
378,3802,0,1543071,7715,0
379,3802,0,1543071,7715,0
380,3802,0,1543071,7715,0
381,3802,0,1543071,7715,0
382,3802,0,1543071,7715,0
383,3802,0,1543071,7715,0
384,3802,0,1543071,7715,0
385,3802,0,1543071,7715,0
386,3802,0,1543071,7715,0
387,3802,0,1543071,7715,0
388,3802,0,1543071,7715,0
389,3802,0,1543071,7715,0
390,3802,0,1543071,7715,0
391,3802,0,1543071,7715,0
392,3802,0,1543071,7715,0
393,3802,0,1543071,7715,0
394,3802,0,1543071,7715,0
395,3802,0,1543071,7715,0
396,3802,0,1543071,7715,0
397,3802,0,1543071,7715,0
398,3802,0,1543071,7715,0
399,3802,0,1543071,7715,0
400,3802,0,1543071,7715,0
401,3802,0,1543071,7715,0
402,3802,0,1543071,7715,0
403,3802,0,1543071,7715,0
404,3802,0,1543071,7715,0
405,3802,0,1543071,7715,0
406,3802,0,1543071,7715,0
407,3802,0,1543071,7715,0
408,3802,0,1543071,7715,0
409,3802,0,1543071,7715,0
410,3802,0,1543071,7715,0
411,3802,0,1543071,7715,0
412,3802,0,1543071,7715,0
413,3802,0,1543071,7715,0
414,3802,0,1543071,7715,0
415,3802,0,1543071,7715,0
416,3802,0,1543071,7715,0
417,3802,0,1543071,7715,0
418,3802,0,1543071,7715,0
419,3802,0,1543071,7715,0
420,3802,0,1543071,7715,0
421,3802,0,1543071,7715,0
422,3802,0,1543071,7715,0
423,3802,0,1543071,7715,0
424,3802,0,1543071,7715,0
425,3802,0,1543071,7715,0
426,3802,0,1543071,7715,0
427,3802,0,1543071,7715,0
428,3802,0,1543071,7715,0
429,3802,0,1543071,7715,0
430,3802,0,1543071,7715,0
431,3802,0,1543071,7715,0
432,3802,0,1543071,7715,0
433,3802,0,1543071,7715,0
434,3802,0,1543071,7715,0
435,3802,0,1543071,7715,0
436,3802,0,1543071,7715,0
437,3802,0,1543071,7715,0
438,3802,0,1543071,7715,0
439,3802,0,1543071,7715,0
440,3802,0,1543071,7715,0
441,3802,0,1543071,7715,0
442,3802,0,1543071,7715,0
443,3802,0,1543071,7715,0
444,3802,0,1543071,7715,0
445,3802,0,1543071,7715,0
446,3802,0,1543071,7715,0
447,3802,0,1543071,7715,0
448,3802,0,1543071,7715,0
449,3802,0,1543071,7715,0
450,3802,0,1543071,7715,0
451,3802,0,1543071,7715,0
452,3802,0,1543071,7715,0
453,3802,0,1543071,7715,0
454,3802,0,1543071,7715,0
455,3802,0,1543071,7715,0
456,3802,0,1543071,7715,0
457,3802,0,1543071,7715,0
458,3802,0,1543071,7715,0
459,3802,0,1543071,7715,0
460,3802,0,1543071,7715,0
461,3802,0,1543071,7715,0
462,3802,0,1543071,7715,0
463,3802,0,1543071,7715,0
464,3802,0,1543071,7715,0
465,3802,0,1543071,7715,0
466,3802,0,1543071,7715,0
467,3802,0,1543071,7715,0
468,3802,0,1543071,7715,0
469,3802,0,1543071,7715,0
470,3802,0,1543071,7715,0
471,3802,0,1543071,7715,0
472,3802,0,1543071,7715,0
473,3802,0,1543071,7715,0
474,3802,0,1543071,7715,0
475,3802,0,1543071,7715,0
476,3802,0,1543071,7715,0
477,3802,0,1543071,7715,0
478,3802,0,1543071,7715,0
479,3802,0,1543071,7715,0
480,3802,0,1543071,7715,0
481,3802,0,1543071,7715,0
482,3802,0,1543071,7715,0
483,3802,0,1543071,7715,0
484,3802,0,1543071,7715,0
485,3802,0,1543071,7715,0
486,3802,0,1543071,7715,0
487,3802,0,1543071,7715,0
488,3802,0,1543071,7715,0
489,3802,0,1543071,7715,0
490,3802,0,1543071,7715,0
491,3802,0,1543071,7715,0
492,3802,0,1543071,7715,0
493,3802,0,1543071,7715,0
494,3802,0,1543071,7715,0
495,3802,0,1543071,7715,0
496,3802,0,1543071,7715,0
497,3802,0,1543071,7715,0
498,3802,0,1543071,7715,0
499,3802,0,1543071,7715,0
500,3802,0,1543071,7715,0
501,3802,0,1543071,7715,0
502,3802,0,1543071,7715,0
503,3802,0,1543071,7715,0
504,3802,0,1543071,7715,0
505,3802,0,1543071,7715,0
506,3802,0,1543071,7715,0
507,3802,0,1543071,7715,0
508,3802,0,1543071,7715,0
509,3802,0,1543071,7715,0
510,3802,0,1543071,7715,0
511,3802,0,1543071,7715,0
512,3802,0,1543071,7715,0
513,3802,0,1543071,7715,0
514,3802,0,1543071,7715,0
515,3802,0,1543071,7715,0
516,3802,0,1543071,7715,0
517,3802,0,1543071,7715,0
518,3802,0,1543071,7715,0
519,3802,0,1543071,7715,0
520,3802,0,1543071,7715,0
521,3802,0,1543071,7715,0
522,3802,0,1543071,7715,0
523,3802,0,1543071,7715,0
524,3802,0,1543071,7715,0
525,3802,0,1543071,7715,0
526,3802,0,1543071,7715,0
527,3802,0,1543071,7715,0
528,3802,0,1543071,7715,0
529,3802,0,1543071,7715,0
530,3802,0,1543071,7715,0
531,3802,0,1543071,7715,0
532,3802,0,1543071,7715,0
533,3802,0,1543071,7715,0
534,3802,0,1543071,7715,0
535,3802,0,1543071,7715,0
536,3802,0,1543071,7715,0
537,3802,0,1543071,7715,0
538,3802,0,1543071,7715,0
539,3802,0,1543071,7715,0
540,3802,0,1543071,7715,0
541,3802,0,1543071,7715,0
542,3802,0,1543071,7715,0
543,3802,0,1543071,7715,0
544,3802,0,1543071,7715,0
545,3802,0,1543071,7715,0
546,3802,0,1543071,7715,0
547,3802,0,1543071,7715,0
548,3802,0,1543071,7715,0
549,3802,0,1543071,7715,0
550,3802,0,1543071,7715,0
551,3802,0,1543071,7715,0
552,3802,0,1543071,7715,0
553,3802,0,1543071,7715,0
554,3802,0,1543071,7715,0
555,3802,0,1543071,7715,0
556,3802,0,1543071,7715,0
557,3802,0,1543071,7715,0
558,3802,0,1543071,7715,0
559,3802,0,1543071,7715,0
560,3802,0,1543071,7715,0
561,3802,0,1543071,7715,0
562,3802,0,1543071,7715,0
563,3802,0,1543071,7715,0
564,3802,0,1543071,7715,0
565,3802,0,1543071,7715,0
566,3802,0,1543071,7715,0
567,3802,0,1543071,7715,0
568,3802,0,1543071,7715,0
569,3802,0,1543071,7715,0
570,3802,0,1543071,7715,0
571,3802,0,1543071,7715,0
572,3802,0,1543071,7715,0
573,3802,0,1543071,7715,0
574,3802,0,1543071,7715,0
575,3802,0,1543071,7715,0
576,3802,0,1543071,7715,0
577,3802,0,1543071,7715,0
578,3802,0,1543071,7715,0
579,3802,0,1543071,7715,0
580,3802,0,1543071,7715,0
581,3802,0,1543071,7715,0
582,3802,0,1543071,7715,0
583,3802,0,1543071,7715,0
584,3802,0,1543071,7715,0
585,3802,0,1543071,7715,0
586,3802,0,1543071,7715,0
587,3802,0,1543071,7715,0
588,3802,0,1543071,7715,0
589,3802,0,1543071,7715,0
590,3802,0,1543071,7715,0
591,3802,0,1543071,7715,0
592,3802,0,1543071,7715,0
593,3802,0,1543071,7715,0
594,3802,0,1543071,7715,0
595,3802,0,1543071,7715,0
596,3802,0,1543071,7715,0
597,3802,0,1543071,7715,0
598,3802,0,1543071,7715,0
599,3802,0,1543071,7715,0
600,3802,0,1543071,7715,0
