day,susceptible,infected,recovered,chilam,chilamPerDay
0,1534701,5,0,0,0
1,1534700,5,0,0,0
2,1534698,6,0,0,0
3,1534697,7,1,0,0
4,1534696,8,1,0,0
5,1534694,9,2,0,0
6,1534692,10,2,0,0
7,1534690,11,3,0,0
8,1534688,13,4,0,0
9,1534685,14,5,0,0
10,1534682,16,6,0,0
11,1534679,18,7,0,0
12,1534675,21,9,0,0
13,1534671,24,10,0,0
14,1534666,27,12,0,0
15,1534661,30,14,0,0
16,1534654,34,16,0,0
17,1534647,39,18,0,0
18,1534640,44,21,0,0
19,1534631,49,24,0,0
20,1534621,56,28,0,0
21,1534610,63,32,0,0
22,1534597,71,36,0,0
23,1534583,80,42,0,0
24,1534567,91,47,0,0
25,1534548,102,54,0,0
26,1534528,116,61,0,0
27,1534505,130,69,0,0
28,1534478,147,79,0,0
29,1534449,166,89,0,0
30,1534415,188,101,0,0
31,1534378,212,115,0,0
32,1534335,239,130,0,0
33,1534287,270,147,0,0
34,1534233,305,166,0,0
35,1534172,344,188,0,0
36,1534103,388,213,1,0
37,1534026,438,241,1,0
38,1533938,495,272,1,0
39,1533839,558,307,1,0
40,1533727,630,347,1,0
41,1533601,711,392,1,0
42,1533459,802,443,2,0
43,1533298,906,500,2,0
44,1533117,1022,565,2,0
45,1532913,1153,638,3,0
46,1532683,1301,721,3,0
47,1532423,1468,814,4,0
48,1532129,1657,919,4,0
49,1531798,1869,1037,5,0
50,1531425,2109,1170,5,0
51,1531004,2379,1321,6,0
52,1530529,2684,1491,7,0
53,1529994,3028,1683,8,0
54,1529390,3415,1899,9,1
55,1528709,3852,2143,10,1
56,1527942,4344,2418,12,1
57,1527077,4899,2729,13,1
58,1526102,5524,3079,15,1
59,1525003,6228,3473,17,1
60,1523765,7021,3918,19,2
61,1522371,7914,4420,22,2
62,1520801,8919,4985,24,2
63,1519033,10049,5622,28,3
64,1517044,11321,6340,31,3
65,1514805,12751,7149,35,4
66,1512288,14357,8059,40,4
67,1509459,16161,9085,45,5
68,1506280,18186,10239,51,5
69,1502710,20457,11538,57,6
70,1498704,23001,13000,65,7
71,1494211,25851,14643,73,8
72,1489177,29038,16489,82,9
73,1483542,32599,18563,92,10
74,1477239,36574,20892,104,11
75,1470198,41002,23504,117,13
76,1462342,45929,26433,132,14
77,1453590,51401,29714,148,16
78,1443853,57467,33385,166,18
79,1433039,64175,37490,187,20
80,1421055,71576,42074,210,22
81,1407799,79718,47187,235,25
82,1393174,88649,52881,264,28
83,1377079,98412,59213,296,31
84,1359418,109044,66243,331,35
85,1340100,120573,74032,370,38
86,1319043,133017,82644,413,43
87,1296178,146381,92145,460,47
88,1271452,160651,102601,513,52
89,1244833,175795,114077,570,57
90,1216314,191757,126633,633,62
91,1185919,208455,140330,701,68
92,1153703,225781,155220,776,74
93,1119757,243600,171348,856,80
94,1084210,261747,188748,943,87
95,1047226,280034,207444,1037,93
96,1009009,298248,227447,1137,100
97,969792,316162,248750,1243,106
98,929835,333536,271334,1356,112
99,889418,350128,295158,1475,119
100,848836,365702,320167,1600,125
101,808382,380034,346289,1731,130
102,768346,392924,373434,1867,135
103,729003,404201,401500,2007,140
104,690603,413729,430372,2151,144
105,653368,421412,459924,2299,147
106,617486,427193,490026,2450,150
107,583110,431055,520540,2602,152
108,550354,433021,551329,2756,153
109,519297,433148,582260,2911,154
110,489984,431521,613199,3065,154
111,462430,428252,644022,3220,154
112,436622,423471,674612,3373,152
113,412526,417318,704860,3524,151
114,390091,409944,734669,3673,149
115,369251,401502,763951,3819,146
116,349931,392144,792630,3963,143
117,332048,382016,820640,4103,140
118,315518,371260,847927,4239,136
119,300252,360007,874446,4372,132
120,286166,348378,900161,4500,128
121,273174,336486,925045,4625,124
122,261195,324430,949080,4745,120
123,250152,312299,972254,4861,115
124,239971,300173,994561,4972,111
125,230584,288119,1016002,5080,107
126,221926,276197,1036582,5182,102
127,213938,264456,1056311,5281,98
128,206565,252939,1075200,5376,94
129,199756,241681,1093268,5466,90
130,193464,230709,1110531,5552,86
131,187648,220047,1127010,5635,82
132,182267,209710,1142728,5713,78
133,177286,199712,1157707,5788,74
134,172671,190061,1171973,5859,71
135,168395,180761,1185548,5927,67
136,164428,171817,1198460,5992,64
137,160746,163226,1210733,6053,61
138,157327,154986,1222392,6111,58
139,154149,147093,1233462,6167,55
140,151194,139541,1243969,6219,52
141,148445,132323,1253936,6269,49
142,145885,125431,1263388,6316,47
143,143500,118857,1272348,6361,44
144,141278,112589,1280837,6404,42
145,139205,106620,1288880,6444,40
146,137270,100939,1296495,6482,38
147,135465,95534,1303705,6518,36
148,133778,90397,1310529,6552,34
149,132202,85516,1316986,6584,32
150,130729,80881,1323095,6615,30
151,129351,76481,1328872,6644,28
152,128062,72308,1334335,6671,27
153,126855,68350,1339500,6697,25
154,125725,64597,1344382,6721,24
155,124667,61042,1348996,6744,23
156,123675,57673,1353356,6766,21
157,122745,54483,1357476,6787,20
158,121874,51463,1361368,6806,19
159,121057,48604,1365044,6825,18
160,120290,45899,1368515,6842,17
161,119570,43340,1371794,6858,16
162,118895,40920,1374890,6874,15
163,118261,38631,1377813,6889,14
164,117666,36467,1380572,6902,13
165,117106,34421,1383177,6915,13
166,116581,32488,1385636,6928,12
167,116087,30661,1387956,6939,11
168,115624,28935,1390146,6950,10
169,115188,27304,1392213,6961,10
170,114778,25763,1394163,6970,9
171,114392,24308,1396004,6980,9
172,114030,22934,1397740,6988,8
173,113689,21637,1399378,6996,8
174,113369,20412,1400924,7004,7
175,113067,19256,1402382,7011,7
176,112783,18164,1403757,7018,6
177,112516,17133,1405055,7025,6
178,112265,16161,1406279,7031,6
179,112029,15243,1407433,7037,5
180,111806,14377,1408522,7042,5
181,111597,13559,1409549,7047,5
182,111399,12788,1410517,7052,4
183,111214,12060,1411431,7057,4
184,111039,11373,1412292,7061,4
185,110874,10725,1413105,7065,4
186,110719,10114,1413871,7069,3
187,110573,9538,1414593,7072,3
188,110436,8994,1415275,7076,3
189,110307,8481,1415917,7079,3
190,110185,7997,1416523,7082,3
191,110070,7541,1417094,7085,2
192,109962,7110,1417633,7088,2
193,109860,6704,1418141,7090,2
194,109764,6321,1418620,7093,2
195,109673,5960,1419071,7095,2
196,109588,5619,1419497,7097,2
197,109508,5298,1419898,7099,2
198,109432,4995,1420277,7101,1
199,109361,4710,1420634,7103,1
200,109294,4441,1420970,7104,1
201,109231,4187,1421287,7106,1
202,109171,3947,1421586,7107,1
203,109115,3721,1421868,7109,1
204,109062,3508,1422134,7110,1
205,109012,3308,1422385,7111,1
206,108965,3118,1422621,7113,1
207,108921,2940,1422844,7114,1
208,108879,2772,1423054,7115,1
209,108840,2613,1423252,7116,0
210,108803,2463,1423439,7117,0
211,108768,2322,1423615,7118,0
212,108735,2189,1423781,7118,0
213,108704,2064,1423937,7119,0
214,108674,1946,1424084,7120,0
215,108647,1834,1424223,7121,0
216,108621,1729,1424354,7121,0
217,108596,1630,1424478,7122,0
218,108573,1537,1424594,7122,0
219,108552,1449,1424704,7123,0
220,108531,1366,1424808,7124,0
221,108512,1287,1424905,7124,0
222,108494,1214,1424997,7124,0
223,108476,1144,1425084,7125,0
224,108460,1078,1425166,7125,0
225,108445,1017,1425243,7126,0
226,108431,958,1425316,7126,0
227,108417,903,1425384,7126,0
228,108404,852,1425449,7127,0
229,108392,803,1425509,7127,0
230,108381,757,1425567,7127,0
231,108370,713,1425621,7128,0
232,108360,672,1425672,7128,0
233,108351,634,1425720,7128,0
234,108342,598,1425765,7128,0
235,108333,563,1425808,7129,0
236,108325,531,1425848,7129,0
237,108318,500,1425886,7129,0
238,108311,472,1425922,7129,0
239,108304,445,1425956,7129,0
240,108298,419,1425988,7129,0
241,108292,395,1426018,7130,0
242,108286,372,1426046,7130,0
243,108281,351,1426072,7130,0
244,108276,331,1426098,7130,0
245,108271,312,1426121,7130,0
246,108267,294,1426144,7130,0
247,108263,277,1426165,7130,0
248,108259,261,1426184,7130,0
249,108255,246,1426203,7131,0
250,108252,232,1426221,7131,0
251,108248,219,1426237,7131,0
252,108245,206,1426253,7131,0
253,108242,194,1426268,7131,0
254,108240,183,1426282,7131,0
255,108237,173,1426295,7131,0
256,108235,163,1426307,7131,0
257,108232,153,1426319,7131,0
258,108230,145,1426330,7131,0
259,108228,136,1426340,7131,0
260,108226,128,1426350,7131,0
261,108224,121,1426359,7131,0
262,108223,114,1426368,7131,0
263,108221,107,1426376,7131,0
264,108220,101,1426384,7131,0
265,108218,95,1426391,7131,0
266,108217,90,1426398,7131,0
267,108215,85,1426404,7132,0
268,108214,80,1426410,7132,0
269,108213,75,1426416,7132,0
270,108212,71,1426422,7132,0
271,108211,67,1426427,7132,0
272,108210,63,1426431,7132,0
273,108209,59,1426436,7132,0
