day,susceptible,infected,recovered,chilam,chilamPerDay
0,870663,5,0,0,0
1,870662,5,0,0,0
2,870660,6,0,0,0
3,870659,7,1,0,0
4,870658,8,1,0,0
5,870656,9,2,0,0
6,870654,10,2,0,0
7,870652,11,3,0,0
8,870650,13,4,0,0
9,870647,14,5,0,0
10,870644,16,6,0,0
11,870641,18,7,0,0
12,870637,21,9,0,0
13,870633,24,10,0,0
14,870628,27,12,0,0
15,870623,30,14,0,0
16,870616,34,16,0,0
17,870609,39,18,0,0
18,870602,44,21,0,0
19,870593,49,24,0,0
20,870583,56,28,0,0
21,870572,63,32,0,0
22,870559,71,36,0,0
23,870545,80,42,0,0
24,870529,91,47,0,0
25,870510,102,54,0,0
26,870490,116,61,0,0
27,870467,130,69,0,0
28,870440,147,79,0,0
29,870411,166,89,0,0
30,870377,188,101,0,0
31,870340,212,115,0,0
32,870297,239,130,0,0
33,870249,270,147,0,0
34,870195,305,166,0,0
35,870134,344,188,0,0
36,870066,388,213,1,0
37,869988,438,241,1,0
38,869900,494,272,1,0
39,869801,558,307,1,0
40,869690,630,347,1,0
41,869564,711,392,1,0
42,869422,802,443,2,0
43,869261,905,500,2,0
44,869081,1021,565,2,0
45,868877,1152,638,3,0
46,868647,1299,720,3,0
47,868387,1466,813,4,0
48,868095,1654,918,4,0
49,867765,1866,1036,5,0
50,867393,2104,1169,5,0
51,866974,2373,1320,6,0
52,866501,2676,1489,7,0
53,865968,3018,1680,8,0
54,865368,3403,1896,9,1
55,864691,3836,2139,10,1
56,863929,4324,2413,12,1
57,863071,4874,2722,13,1
58,862104,5492,3070,15,1
59,861017,6187,3462,17,1
60,859793,6969,3904,19,2
61,858416,7848,4402,22,2
62,856869,8835,4963,24,2
63,855130,9943,5594,27,3
64,853177,11186,6304,31,3
65,850984,12579,7103,35,3
66,848525,14139,8002,40,4
67,845769,15886,9012,45,5
68,842683,17837,10147,50,5
69,839230,20016,11421,57,6
70,835371,22445,12850,64,7
71,831064,25149,14454,72,8
72,826263,28154,16250,81,8
73,820919,31486,18261,91,10
74,814982,35175,20510,102,11
75,808397,39247,23023,115,12
76,801108,43732,25826,129,14
77,793061,48656,28950,144,15
78,784197,54044,32425,162,17
79,774461,59920,36286,181,19
80,763801,66299,40566,202,21
81,752169,73196,45302,226,23
82,739522,80615,50530,252,26
