day,susceptible,infected,recovered,chilam,chilamPerDay
75,1778338,41405,23613,118,13
76,1770349,46437,26571,132,14
77,1761430,52039,29888,149,16
78,1751484,58268,33605,168,18
79,1740411,65178,37767,188,20
80,1728104,72830,42423,212,23
81,1714448,81284,47625,238,26
82,1699328,90598,53431,267,29
83,1682624,100830,59902,299,32
84,1664216,112036,67104,335,36
85,1643987,124263,75107,375,40
86,1621822,137552,83983,419,44
87,1597618,151931,93808,469,49
88,1571282,167414,104661,523,54
89,1542741,183996,116619,583,59
90,1511943,201652,129761,648,65
91,1478863,220328,144165,720,72
92,1443511,239942,159903,799,78
93,1405932,260383,177042,885,85
94,1366213,281503,195641,978,92
95,1324485,303123,215748,1078,100
96,1280925,325031,237400,1187,108
97,1235753,346987,260617,1303,116
98,1189230,368725,285402,1427,123
99,1141654,389963,311740,1558,131
100,1093350,410412,339594,1697,139
101,1044664,429783,368910,1844,146
102,995951,447797,399609,1998,153
103,947563,464200,431594,2157,159
104,899839,478766,464752,2323,165
105,853097,491310,498950,2494,170
106,807621,501692,534043,2670,175
107,763660,509817,569879,2849,179
108,721419,515643,606295,3031,182
109,681058,519172,643126,3215,184
110,642695,520451,680210,3401,185
111,606403,519568,717386,3586,185
112,572219,516640,754498,3772,185
113,540144,511812,791401,3957,184
114,510149,505248,827959,4139,182
115,482184,497124,864049,4320,180
116,456176,487623,899558,4497,177
117,432041,476927,934388,4671,174
118,409685,465217,968455,4842,170
119,389006,452666,1001685,5008,166
120,369901,439437,1034018,5170,161
121,352265,425685,1065407,5327,156
122,335995,411548,1095813,5479,152
123,320992,397155,1125210,5626,146
124,307160,382618,1153578,5767,141
125,294409,368039,1180908,5904,136
126,282653,353507,1207197,6035,131
127,271812,339097,1232447,6162,126
128,261811,324876,1256669,6283,121
129,252583,310899,1279875,6399,116
130,244063,297212,1302082,6510,111
131,236192,283853,1323311,6616,106
132,228918,270851,1343587,6717,101
133,222191,258232,1362933,6814,96
134,215966,246012,1381379,6906,92
135,210201,234204,1398951,6994,87
136,204860,222816,1415680,7078,83
137,199907,211853,1431596,7157,79
138,195312,201316,1446728,7233,75
139,191046,191202,1461108,7305,71
140,187083,181508,1474765,7373,68
141,183399,172227,1487730,7438,64
142,179972,163352,1500033,7500,61
143,176782,154874,1511701,7558,58
144,173811,146782,1522763,7613,55
145,171043,139066,1533248,7666,52
146,168462,131713,1543181,7715,49
147,166055,124712,1552589,7762,47
148,163808,118051,1561497,7807,44
149,161710,111717,1569930,7849,42
150,159750,105697,1577909,7889,39
151,157918,99979,1585459,7927,37
152,156205,94551,1592601,7963,35
153,154602,89400,1599355,7996,33
154,153103,84513,1605740,8028,31
155,151699,79881,1611777,8058,30
156,150384,75490,1617483,8087,28
157,149152,71329,1622875,8114,26
158,147998,67388,1627970,8139,25
159,146916,63657,1632784,8163,24
160,145901,60125,1637331,8186,22
161,144950,56782,1641625,8208,21
162,144057,53619,1645681,8228,20
163,143218,50627,1649511,8247,19
164,142432,47797,1653127,8265,18
165,141693,45122,1656542,8282,17
166,140999,42593,1659765,8298,16
167,140348,40202,1662807,8314,15
168,139736,37942,1665679,8328,14
169,139160,35807,1668389,8341,13
170,138620,33790,1670946,8354,12
171,138112,31885,1673360,8366,12
172,137634,30085,1675638,8378,11
173,137184,28385,1677787,8388,10
174,136762,26780,1679814,8399,10
175,136365,25265,1681727,8408,9
176,135991,23834,1683532,8417,9
177,135639,22483,1685234,8426,8
178,135308,21208,1686840,8434,8
179,134997,20004,1688355,8441,7
180,134704,18869,1689784,8448,7
181,134428,17797,1691132,8455,6
182,134168,16785,1692403,8462,6
183,133924,15830,1693602,8468,5
184,133694,14930,1694733,8473,5
185,133478,14080,1695799,8478,5
186,133274,13278,1696805,8484,5
187,133082,12521,1697754,8488,4
188,132901,11808,1698648,8493,4
189,132731,11135,1699491,8497,4
190,132570,10500,1700287,8501,3
191,132419,9901,1701037,8505,3
192,132277,9336,1701744,8508,3
193,132143,8803,1702411,8512,3
194,132017,8300,1703040,8515,3
195,131898,7826,1703633,8518,2
196,131786,7379,1704192,8520,2
197,131680,6957,1704719,8523,2
198,131581,6560,1705216,8526,2
199,131487,6185,1705684,8528,2
200,131399,5831,1706126,8530,2
201,131316,5498,1706543,8532,2
202,131238,5184,1706935,8534,1
203,131164,4887,1707306,8536,1
204,131094,4608,1707655,8538,1
205,131029,4344,1707984,8539,1
206,130967,4095,1708294,8541,1
207,130909,3861,1708587,8542,1
208,130854,3640,1708863,8544,1
209,130802,3432,1709123,8545,1
210,130753,3235,1709368,8546,1
211,130707,3050,1709599,8547,1
212,130664,2875,1709817,8549,1
213,130623,2711,1710022,8550,1
214,130585,2555,1710216,8551,0
215,130549,2409,1710399,8551,0
216,130515,2271,1710571,8552,0
217,130483,2141,1710733,8553,0
218,130452,2018,1710886,8554,0
219,130424,1903,1711030,8555,0
220,130397,1794,1711166,8555,0
221,130371,1691,1711294,8556,0
222,130347,1594,1711415,8557,0
223,130325,1503,1711529,8557,0
224,130304,1417,1711636,8558,0
225,130284,1335,1711738,8558,0
226,130265,1259,1711833,8559,0
227,130247,1187,1711923,8559,0
228,130230,1119,1712008,8560,0
229,130214,1055,1712088,8560,0
230,130199,994,1712163,8560,0
231,130185,937,1712234,8561,0
232,130172,883,1712301,8561,0
233,130160,833,1712364,8561,0
234,130148,785,1712424,8562,0
235,130137,740,1712480,8562,0
236,130126,698,1712533,8562,0
237,130116,658,1712583,8562,0
238,130107,620,1712630,8563,0
239,130098,584,1712674,8563,0
240,130090,551,1712716,8563,0
241,130082,519,1712755,8563,0
242,130075,489,1712792,8563,0
243,130068,461,1712827,8564,0
244,130062,435,1712860,8564,0
245,130055,410,1712891,8564,0
246,130050,386,1712921,8564,0
247,130044,364,1712948,8564,0
248,130039,343,1712974,8564,0
249,130034,324,1712999,8564,0
250,130030,305,1713022,8565,0
251,130025,287,1713044,8565,0
252,130021,271,1713064,8565,0
253,130017,255,1713084,8565,0
254,130014,241,1713102,8565,0
255,130010,227,1713119,8565,0
256,130007,214,1713135,8565,0
257,130004,202,1713151,8565,0
258,130001,190,1713165,8565,0
259,129999,179,1713179,8565,0
260,129996,169,1713192,8565,0
261,129994,159,1713204,8566,0
262,129991,150,1713215,8566,0
263,129989,141,1713226,8566,0
264,129987,133,1713236,8566,0
265,129985,126,1713246,8566,0
266,129984,118,1713255,8566,0
267,129982,111,1713263,8566,0
268,129980,105,1713271,8566,0
269,129979,99,1713279,8566,0
270,129978,93,1713286,8566,0
271,129976,88,1713292,8566,0
272,129975,83,1713299,8566,0
273,129974,78,1713305,8566,0
274,129973,74,1713310,8566,0
275,129972,69,1713316,8566,0
276,129971,65,1713321,8566,0
277,129970,62,1713325,8566,0
278,129969,58,1713330,8566,0
279,129968,55,1713334,8566,0
280,129967,51,1713338,8566,0
281,129966,49,1713342,8566,0
282,129966,46,1713345,8566,0
283,129965,43,1713348,8566,0
284,129965,41,1713351,8566,0
285,129964,38,1713354,8566,0
286,129963,36,1713357,8566,0
287,129963,34,1713360,8566,0
288,129962,32,1713362,8566,0
289,129962,30,1713364,8566,0
290,129962,28,1713367,8566,0
291,129961,27,1713369,8566,0
292,129961,25,1713371,8566,0
293,129960,24,1713372,8566,0
294,129960,22,1713374,8566,0
295,129960,21,1713376,8566,0
296,129959,20,1713377,8566,0
297,129959,19,1713379,8566,0
298,129959,17,1713380,8566,0
299,129959,16,1713381,8566,0
300,129958,15,1713383,8566,0
301,129958,15,1713384,8566,0
302,129958,14,1713385,8566,0
303,129958,13,1713386,8566,0
304,129958,12,1713387,8566,0
305,129957,11,1713388,8566,0
306,129957,11,1713389,8566,0
307,129957,10,1713389,8566,0
308,129957,9,1713390,8566,0
309,129957,9,1713391,8566,0
310,129957,8,1713392,8566,0
311,129956,8,1713392,8566,0
312,129956,7,1713393,8566,0
313,129956,7,1713393,8566,0
314,129956,6,1713394,8566,0
315,129956,6,1713394,8566,0
316,129956,6,1713395,8566,0
317,129956,5,1713395,8566,0
318,129956,5,1713396,8566,0
319,129956,5,1713396,8566,0
320,129956,4,1713396,8566,0
321,129956,4,1713397,8566,0
322,129956,4,1713397,8566,0
323,129955,4,1713397,8566,0
324,129955,3,1713398,8566,0
325,129955,3,1713398,8566,0
326,129955,3,1713398,8566,0
327,129955,3,1713399,8566,0
328,129955,3,1713399,8566,0
329,129955,2,1713399,8566,0
330,129955,2,1713399,8566,0
331,129955,2,1713399,8566,0
332,129955,2,1713400,8567,0
333,129955,2,1713400,8567,0
334,129955,2,1713400,8567,0
335,129955,2,1713400,8567,0
336,129955,1,1713400,8567,0
337,129955,1,1713400,8567,0
338,129955,1,1713400,8567,0
339,129955,1,1713401,8567,0
340,129955,1,1713401,8567,0
341,129955,1,1713401,8567,0
342,129955,1,1713401,8567,0
343,129955,1,1713401,8567,0
344,129955,1,1713401,8567,0
345,129955,1,1713401,8567,0
346,129955,1,1713401,8567,0
347,129955,0,1713401,8567,0
348,129955,0,1713401,8567,0
349,129955,0,1713401,8567,0
350,129955,0,1713402,8567,0
351,129955,0,1713402,8567,0
352,129955,0,1713402,8567,0
353,129955,0,1713402,8567,0
354,129955,0,1713402,8567,0
355,129955,0,1713402,8567,0
356,129955,0,1713402,8567,0
357,129955,0,1713402,8567,0
358,129955,0,1713402,8567,0
359,129955,0,1713402,8567,0
360,129955,0,1713402,8567,0
361,129955,0,1713402,8567,0
362,129955,0,1713402,8567,0
363,129955,0,1713402,8567,0
364,129955,0,1713402,8567,0
365,129955,0,1713402,8567,0
366,129955,0,1713402,8567,0
367,129955,0,1713402,8567,0
368,129955,0,1713402,8567,0
369,129955,0,1713402,8567,0
370,129955,0,1713402,8567,0
371,129955,0,1713402,8567,0
372,129954,0,1713402,8567,0
373,129954,0,1713402,8567,0
374,129954,0,1713402,8567,0
375,129954,0,1713402,8567,0
376,129954,0,1713402,8567,0
377,129954,0,1713402,8567,0
378,129954,0,1713402,8567,0
379,129954,0,1713402,8567,0
380,129954,0,1713402,8567,0
381,129954,0,1713402,8567,0
382,129954,0,1713402,8567,0
383,129954,0,1713402,8567,0
384,129954,0,1713402,8567,0
385,129954,0,1713402,8567,0
386,129954,0,1713402,8567,0
387,129954,0,1713402,8567,0
388,129954,0,1713402,8567,0
389,129954,0,1713402,8567,0
390,129954,0,1713402,8567,0
391,129954,0,1713402,8567,0
392,129954,0,1713402,8567,0
393,129954,0,1713402,8567,0
394,129954,0,1713402,8567,0
395,129954,0,1713402,8567,0
396,129954,0,1713402,8567,0
397,129954,0,1713402,8567,0
398,129954,0,1713402,8567,0
399,129954,0,1713402,8567,0
400,129954,0,1713403,8567,0
401,129954,0,1713403,8567,0
402,129954,0,1713403,8567,0
403,129954,0,1713403,8567,0
404,129954,0,1713403,8567,0
405,129954,0,1713403,8567,0
406,129954,0,1713403,8567,0
407,129954,0,1713403,8567,0
408,129954,0,1713403,8567,0
409,129954,0,1713403,8567,0
410,129954,0,1713403,8567,0
411,129954,0,1713403,8567,0
412,129954,0,1713403,8567,0
413,129954,0,1713403,8567,0
414,129954,0,1713403,8567,0
415,129954,0,1713403,8567,0
416,129954,0,1713403,8567,0
417,129954,0,1713403,8567,0
418,129954,0,1713403,8567,0
419,129954,0,1713403,8567,0
420,129954,0,1713403,8567,0
421,129954,0,1713403,8567,0
422,129954,0,1713403,8567,0
423,129954,0,1713403,8567,0
424,129954,0,1713403,8567,0
425,129954,0,1713403,8567,0
426,129954,0,1713403,8567,0
427,129954,0,1713403,8567,0
428,129954,0,1713403,8567,0
429,129954,0,1713403,8567,0
430,129954,0,1713403,8567,0
431,129954,0,1713403,8567,0
432,129954,0,1713403,8567,0
433,129954,0,1713403,8567,0
434,129954,0,1713403,8567,0
435,129954,0,1713403,8567,0
436,129954,0,1713403,8567,0
437,129954,0,1713403,8567,0
438,129954,0,1713403,8567,0
439,129954,0,1713403,8567,0
440,129954,0,1713403,8567,0
441,129954,0,1713403,8567,0
442,129954,0,1713403,8567,0
443,129954,0,1713403,8567,0
444,129954,0,1713403,8567,0
445,129954,0,1713403,8567,0
446,129954,0,1713403,8567,0
447,129954,0,1713403,8567,0
448,129954,0,1713403,8567,0
449,129954,0,1713403,8567,0
450,129954,0,1713403,8567,0
451,129954,0,1713403,8567,0
452,129954,0,1713403,8567,0
453,129954,0,1713403,8567,0
454,129954,0,1713403,8567,0
455,129954,0,1713403,8567,0
456,129954,0,1713403,8567,0
457,129954,0,1713403,8567,0
458,129954,0,1713403,8567,0
459,129954,0,1713403,8567,0
460,129954,0,1713403,8567,0
461,129954,0,1713403,8567,0
462,129954,0,1713403,8567,0
463,129954,0,1713403,8567,0
464,129954,0,1713403,8567,0
465,129954,0,1713403,8567,0
466,129954,0,1713403,8567,0
467,129954,0,1713403,8567,0
468,129954,0,1713403,8567,0
469,129954,0,1713403,8567,0
470,129954,0,1713403,8567,0
471,129954,0,1713403,8567,0
472,129954,0,1713403,8567,0
473,129954,0,1713403,8567,0
474,129954,0,1713403,8567,0
475,129954,0,1713403,8567,0
476,129954,0,1713403,8567,0
477,129954,0,1713403,8567,0
478,129954,0,1713403,8567,0
479,129954,0,1713403,8567,0
480,129954,0,1713403,8567,0
481,129954,0,1713403,8567,0
482,129954,0,1713403,8567,0
483,129954,0,1713403,8567,0
484,129954,0,1713403,8567,0
485,129954,0,1713403,8567,0
486,129954,0,1713403,8567,0
487,129954,0,1713403,8567,0
488,129954,0,1713403,8567,0
489,129954,0,1713403,8567,0
490,129954,0,1713403,8567,0
491,129954,0,1713403,8567,0
492,129954,0,1713403,8567,0
493,129954,0,1713403,8567,0
494,129954,0,1713403,8567,0
495,129954,0,1713403,8567,0
496,129954,0,1713403,8567,0
497,129954,0,1713403,8567,0
498,129954,0,1713403,8567,0
499,129954,0,1713403,8567,0
500,129954,0,1713403,8567,0
501,129954,0,1713403,8567,0
502,129954,0,1713403,8567,0
503,129954,0,1713403,8567,0
504,129954,0,1713403,8567,0
505,129954,0,1713403,8567,0
506,129954,0,1713403,8567,0
507,129954,0,1713403,8567,0
508,129954,0,1713403,8567,0
509,129954,0,1713403,8567,0
510,129954,0,1713403,8567,0
511,129954,0,1713403,8567,0
512,129954,0,1713403,8567,0
513,129954,0,1713403,8567,0
514,129954,0,1713403,8567,0
515,129954,0,1713403,8567,0
516,129954,0,1713403,8567,0
517,129954,0,1713403,8567,0
518,129954,0,1713403,8567,0
519,129954,0,1713403,8567,0
520,129954,0,1713403,8567,0
521,129954,0,1713403,8567,0
522,129954,0,1713403,8567,0
523,129954,0,1713403,8567,0
524,129954,0,1713403,8567,0
525,129954,0,1713403,8567,0
526,129954,0,1713403,8567,0
527,129954,0,1713403,8567,0
528,129954,0,1713403,8567,0
529,129954,0,1713403,8567,0
530,129954,0,1713403,8567,0
531,129954,0,1713403,8567,0
532,129954,0,1713403,8567,0
533,129954,0,1713403,8567,0
534,129954,0,1713403,8567,0
535,129954,0,1713403,8567,0
536,129954,0,1713403,8567,0
537,129954,0,1713403,8567,0
538,129954,0,1713403,8567,0
539,129954,0,1713403,8567,0
540,129954,0,1713403,8567,0
541,129954,0,1713403,8567,0
542,129954,0,1713403,8567,0
543,129954,0,1713403,8567,0
544,129954,0,1713403,8567,0
545,129954,0,1713403,8567,0
546,129954,0,1713403,8567,0
547,129954,0,1713403,8567,0
548,129954,0,1713403,8567,0
549,129954,0,1713403,8567,0
550,129954,0,1713403,8567,0
551,129954,0,1713403,8567,0
552,129954,0,1713403,8567,0
553,129954,0,1713403,8567,0
554,129954,0,1713403,8567,0
555,129954,0,1713403,8567,0
556,129954,0,1713403,8567,0
557,129954,0,1713403,8567,0
558,129954,0,1713403,8567,0
559,129954,0,1713403,8567,0
560,129954,0,1713403,8567,0
561,129954,0,1713403,8567,0
562,129954,0,1713403,8567,0
563,129954,0,1713403,8567,0
564,129954,0,1713403,8567,0
565,129954,0,1713403,8567,0
566,129954,0,1713403,8567,0
567,129954,0,1713403,8567,0
568,129954,0,1713403,8567,0
569,129954,0,1713403,8567,0
570,129954,0,1713403,8567,0
571,129954,0,1713403,8567,0
572,129954,0,1713403,8567,0
573,129954,0,1713403,8567,0
574,129954,0,1713403,8567,0
575,129954,0,1713403,8567,0
576,129954,0,1713403,8567,0
577,129954,0,1713403,8567,0
578,129954,0,1713403,8567,0
579,129954,0,1713403,8567,0
580,129954,0,1713403,8567,0
581,129954,0,1713403,8567,0
582,129954,0,1713403,8567,0
583,129954,0,1713403,8567,0
584,129954,0,1713403,8567,0
585,129954,0,1713403,8567,0
586,129954,0,1713403,8567,0
587,129954,0,1713403,8567,0
588,129954,0,1713403,8567,0
589,129954,0,1713403,8567,0
590,129954,0,1713403,8567,0
591,129954,0,1713403,8567,0
592,129954,0,1713403,8567,0
593,129954,0,1713403,8567,0
594,129954,0,1713403,8567,0
595,129954,0,1713403,8567,0
596,129954,0,1713403,8567,0
597,129954,0,1713403,8567,0
598,129954,0,1713403,8567,0
599,129954,0,1713403,8567,0
600,129954,0,1713403,8567,0
