day,susceptible,infected,recovered,chilam,chilamPerDay
99,7967435,664644,405199,2025,214
100,7850242,734362,452674,2263,237
101,7722661,809489,505129,2525,262
102,7584314,890015,562950,2814,289
103,7434929,975827,626523,3132,317
104,7274367,1066686,696225,3481,348
105,7102646,1162215,772418,3862,380
106,6919962,1261883,855434,4277,415
107,6726714,1364996,945569,4727,450
108,6523512,1470697,1043069,5215,487
109,6311189,1577970,1148119,5740,525
110,6090794,1685652,1260832,6304,563
111,5863580,1792462,1381237,6906,602
112,5630982,1897026,1509271,7546,640
113,5394581,1997924,1644773,8223,677
114,5156059,2093737,1787483,8937,713
115,4917150,2183092,1937037,9685,747
116,4679587,2264719,2092973,10464,779
117,4445048,2337491,2254739,11273,808
118,4215106,2400469,2421704,12108,834
119,3991184,2452928,2593167,12965,857
120,3774523,2494378,2768377,13841,876
121,3566162,2524568,2946548,14732,890
122,3366920,2543483,3126876,15634,901
123,3177401,2551324,3308554,16542,908
124,2997997,2548488,3490793,17453,911
125,2828912,2535538,3672829,18364,910
126,2670173,2513165,3853940,19269,905
127,2521664,2482162,4033453,20167,897
128,2383145,2443383,4210751,21053,886
129,2254280,2397719,4385279,21926,872
130,2134661,2346071,4556546,22782,856
131,2023830,2289325,4724124,23620,837
132,1921295,2228336,4887648,24438,817
133,1826547,2163916,5046816,25234,795
134,1739076,2096820,5201382,26006,772
135,1658376,2027746,5351156,26755,748
136,1583956,1957326,5495996,27479,724
137,1515345,1886128,5635806,28179,699
138,1452092,1814656,5770530,28852,673
139,1393777,1743352,5900149,29500,648
140,1340003,1672600,6024675,30123,622
141,1290402,1602729,6144147,30720,597
142,1244633,1534017,6258629,31293,572
143,1202379,1466698,6368202,31841,547
144,1163351,1400961,6472967,32364,523
145,1127283,1336960,6573036,32865,500
146,1093929,1274816,6668534,33342,477
147,1063066,1214619,6759593,33797,455
148,1034491,1156436,6846352,34231,433
149,1008016,1100308,6928955,34644,413
150,983470,1046260,7007549,35037,392
151,960698,994298,7082282,35411,373
152,939559,944416,7153304,35766,355
153,919922,896594,7220762,36103,337
154,901668,850805,7284805,36424,320
155,884691,807010,7345578,36727,303
156,868891,765166,7403221,37016,288
157,854177,725225,7457877,37289,273
158,840468,687132,7509679,37548,259
159,827687,650831,7558760,37793,245
160,815766,616264,7605248,38026,232
161,804640,583371,7649267,38246,220
162,794252,552089,7690937,38454,208
163,784548,522358,7730372,38651,197
164,775478,494116,7767684,38838,186
165,766999,467302,7802978,39014,176
166,759067,441855,7836357,39181,166
167,751644,417716,7867918,39339,157
168,744696,394828,7897755,39488,149
169,738189,373132,7925958,39629,141
170,732093,352576,7952610,39763,133
171,726381,333104,7977794,39888,125
172,721026,314665,8001587,40007,118
173,716005,297210,8024064,40120,112
174,711295,280690,8045293,40226,106
175,706877,265059,8065343,40326,100
176,702730,250273,8084276,40421,94
177,698838,236288,8102152,40510,89
178,695184,223065,8119030,40595,84
179,691752,210563,8134963,40674,79
180,688528,198746,8150004,40750,75
181,685500,187578,8164200,40821,70
182,682654,177025,8177599,40887,66
183,679980,167055,8190243,40951,63
184,677466,157636,8202176,41010,59
185,675103,148740,8213436,41067,56
186,672880,140338,8224060,41120,53
187,670791,132403,8234085,41170,50
188,668825,124911,8243542,41217,47
189,666976,117838,8252464,41262,44
190,665237,111160,8260881,41304,42
191,663600,104857,8268822,41344,39
192,662060,98907,8276311,41381,37
193,660611,93291,8283376,41416,35
194,659247,87991,8290040,41450,33
195,657964,82990,8296325,41481,31
196,656755,78270,8302253,41511,29
197,655618,73817,8307844,41539,27
198,654546,69615,8313117,41565,26
199,653538,65651,8318089,41590,24
200,652589,61911,8322779,41613,23
201,651694,58383,8327201,41636,22
202,650852,55055,8331371,41656,20
203,650059,51915,8335304,41676,19
204,649312,48954,8339012,41695,18
205,648609,46161,8342509,41712,17
206,647946,43526,8345806,41729,16
207,647322,41041,8348915,41744,15
208,646734,38698,8351847,41759,14
209,646180,36487,8354611,41773,13
210,645659,34403,8357217,41786,13
211,645167,32437,8359674,41798,12
212,644704,30583,8361991,41809,11
213,644268,28835,8364176,41820,10
214,643856,27186,8366236,41831,10
215,643469,25632,8368178,41840,9
216,643104,24166,8370009,41850,9
217,642760,22784,8371735,41858,8
218,642436,21480,8373362,41866,8
219,642131,20251,8374897,41874,7
220,641843,19093,8376343,41881,7
221,641572,18000,8377707,41888,6
222,641316,16970,8378993,41894,6
223,641075,15998,8380205,41901,6
224,640848,15083,8381348,41906,5
225,640634,14219,8382425,41912,5
226,640433,13405,8383441,41917,5
227,640243,12638,8384398,41921,4
228,640064,11914,8385301,41926,4
229,639895,11232,8386152,41930,4
230,639736,10588,8386954,41934,4
231,639586,9982,8387711,41938,3
232,639445,9410,8388424,41942,3
233,639311,8871,8389096,41945,3
234,639186,8363,8389730,41948,3
235,639068,7884,8390327,41951,2
236,638956,7432,8390890,41954,2
237,638851,7006,8391421,41957,2
238,638752,6605,8391922,41959,2
239,638659,6227,8392393,41961,2
240,638571,5870,8392838,41964,2
241,638488,5533,8393257,41966,2
242,638409,5216,8393653,41968,1
243,638336,4917,8394025,41970,1
244,638266,4636,8394377,41971,1
245,638201,4370,8394708,41973,1
246,638139,4119,8395020,41975,1
247,638081,3883,8395314,41976,1
248,638026,3661,8395592,41977,1
249,637974,3451,8395853,41979,1
250,637926,3253,8396100,41980,1
251,637880,3067,8396332,41981,1
252,637836,2891,8396551,41982,1
253,637795,2725,8396758,41983,1
254,637757,2569,8396953,41984,0
255,637721,2422,8397136,41985,0
256,637687,2283,8397309,41986,0
257,637654,2152,8397472,41987,0
258,637624,2029,8397626,41988,0
259,637595,1912,8397771,41988,0
260,637568,1803,8397907,41989,0
261,637543,1699,8398036,41990,0
262,637519,1602,8398158,41990,0
263,637496,1510,8398272,41991,0
264,637475,1423,8398380,41991,0
265,637455,1342,8398482,41992,0
266,637436,1265,8398578,41992,0
267,637418,1192,8398668,41993,0
268,637401,1124,8398753,41993,0
269,637385,1060,8398834,41994,0
270,637370,999,8398909,41994,0
271,637356,941,8398981,41994,0
272,637343,887,8399048,41995,0
273,637331,837,8399111,41995,0
274,637319,789,8399171,41995,0
275,637308,743,8399228,41996,0
276,637297,701,8399281,41996,0
277,637287,661,8399331,41996,0
278,637278,623,8399378,41996,0
279,637269,587,8399422,41997,0
280,637261,553,8399464,41997,0
281,637253,521,8399504,41997,0
282,637246,492,8399541,41997,0
283,637239,463,8399576,41997,0
284,637232,437,8399610,41998,0
285,637226,412,8399641,41998,0
286,637220,388,8399670,41998,0
287,637215,366,8399698,41998,0
288,637210,345,8399724,41998,0
289,637205,325,8399749,41998,0
290,637200,306,8399772,41998,0
291,637196,289,8399794,41998,0
292,637192,272,8399815,41999,0
293,637188,257,8399834,41999,0
294,637184,242,8399852,41999,0
295,637181,228,8399870,41999,0
296,637178,215,8399886,41999,0
297,637175,202,8399901,41999,0
298,637172,191,8399916,41999,0
299,637169,180,8399930,41999,0
300,637166,170,8399943,41999,0
301,637164,160,8399955,41999,0
302,637162,151,8399966,41999,0
303,637160,142,8399977,41999,0
304,637158,134,8399987,41999,0
305,637156,126,8399997,41999,0
306,637154,119,8400006,42000,0
307,637152,112,8400014,42000,0
308,637151,106,8400022,42000,0
309,637149,99,8400030,42000,0
310,637148,94,8400037,42000,0
311,637146,88,8400044,42000,0
312,637145,83,8400050,42000,0
313,637144,78,8400056,42000,0
314,637143,74,8400062,42000,0
315,637142,70,8400067,42000,0
316,637141,66,8400072,42000,0
317,637140,62,8400077,42000,0
318,637139,58,8400081,42000,0
319,637138,55,8400085,42000,0
320,637137,52,8400089,42000,0
321,637137,49,8400093,42000,0
322,637136,46,8400097,42000,0
323,637135,43,8400100,42000,0
324,637135,41,8400103,42000,0
325,637134,38,8400106,42000,0
326,637134,36,8400109,42000,0
327,637133,34,8400111,42000,0
328,637133,32,8400114,42000,0
329,637132,30,8400116,42000,0
330,637132,28,8400118,42000,0
331,637131,27,8400120,42000,0
332,637131,25,8400122,42000,0
333,637131,24,8400124,42000,0
334,637130,22,8400126,42000,0
335,637130,21,8400128,42000,0
336,637130,20,8400129,42000,0
337,637129,19,8400131,42000,0
338,637129,18,8400132,42000,0
339,637129,17,8400133,42000,0
340,637129,16,8400134,42000,0
341,637128,15,8400136,42000,0
342,637128,14,8400137,42000,0
343,637128,13,8400138,42000,0
344,637128,12,8400139,42000,0
345,637128,11,8400139,42000,0
346,637127,11,8400140,42000,0
347,637127,10,8400141,42000,0
348,637127,9,8400142,42000,0
349,637127,9,8400143,42000,0
350,637127,8,8400143,42000,0
351,637127,8,8400144,42000,0
352,637127,7,8400145,42000,0
353,637126,7,8400145,42000,0
354,637126,7,8400146,42000,0
355,637126,6,8400146,42000,0
356,637126,6,8400147,42000,0
357,637126,5,8400147,42000,0
358,637126,5,8400147,42000,0
359,637126,5,8400148,42000,0
360,637126,4,8400148,42000,0
361,637126,4,8400149,42000,0
362,637126,4,8400149,42000,0
363,637126,4,8400149,42000,0
364,637126,3,8400150,42000,0
365,637126,3,8400150,42000,0
366,637125,3,8400150,42000,0
367,637125,3,8400150,42000,0
368,637125,3,8400151,42000,0
369,637125,2,8400151,42000,0
370,637125,2,8400151,42000,0
371,637125,2,8400151,42000,0
372,637125,2,8400151,42000,0
373,637125,2,8400152,42000,0
374,637125,2,8400152,42000,0
375,637125,2,8400152,42000,0
376,637125,1,8400152,42000,0
377,637125,1,8400152,42000,0
378,637125,1,8400152,42000,0
379,637125,1,8400152,42000,0
380,637125,1,8400152,42000,0
381,637125,1,8400153,42000,0
382,637125,1,8400153,42000,0
383,637125,1,8400153,42000,0
384,637125,1,8400153,42000,0
385,637125,1,8400153,42000,0
386,637125,1,8400153,42000,0
387,637125,0,8400153,42000,0
388,637125,0,8400153,42000,0
389,637125,0,8400153,42000,0
390,637125,0,8400153,42000,0
391,637125,0,8400153,42000,0
392,637125,0,8400153,42000,0
393,637125,0,8400153,42000,0
394,637125,0,8400154,42000,0
395,637125,0,8400154,42000,0
396,637125,0,8400154,42000,0
397,637125,0,8400154,42000,0
398,637125,0,8400154,42000,0
399,637125,0,8400154,42000,0
400,637125,0,8400154,42000,0
401,637125,0,8400154,42000,0
402,637125,0,8400154,42000,0
403,637125,0,8400154,42000,0
404,637125,0,8400154,42000,0
405,637125,0,8400154,42000,0
406,637125,0,8400154,42000,0
407,637125,0,8400154,42000,0
408,637125,0,8400154,42000,0
409,637125,0,8400154,42000,0
410,637125,0,8400154,42000,0
411,637125,0,8400154,42000,0
412,637125,0,8400154,42000,0
413,637125,0,8400154,42000,0
414,637125,0,8400154,42000,0
415,637125,0,8400154,42000,0
416,637125,0,8400154,42000,0
417,637125,0,8400154,42000,0
418,637125,0,8400154,42000,0
419,637125,0,8400154,42000,0
420,637125,0,8400154,42000,0
421,637125,0,8400154,42000,0
422,637125,0,8400154,42000,0
423,637125,0,8400154,42000,0
424,637125,0,8400154,42000,0
425,637125,0,8400154,42000,0
426,637125,0,8400154,42000,0
427,637125,0,8400154,42000,0
428,637125,0,8400154,42000,0
429,637125,0,8400154,42000,0
430,637125,0,8400154,42000,0
431,637125,0,8400154,42000,0
432,637125,0,8400154,42000,0
433,637125,0,8400154,42000,0
434,637125,0,8400154,42000,0
435,637125,0,8400154,42000,0
436,637125,0,8400154,42000,0
437,637125,0,8400154,42000,0
438,637125,0,8400154,42000,0
439,637125,0,8400154,42000,0
440,637125,0,8400154,42000,0
441,637125,0,8400154,42000,0
442,637125,0,8400154,42000,0
443,637125,0,8400154,42000,0
444,637125,0,8400154,42000,0
445,637125,0,8400154,42000,0
446,637125,0,8400154,42000,0
447,637125,0,8400154,42000,0
448,637125,0,8400154,42000,0
449,637125,0,8400154,42000,0
450,637125,0,8400154,42000,0
451,637125,0,8400154,42000,0
452,637125,0,8400154,42000,0
453,637125,0,8400154,42000,0
454,637125,0,8400154,42000,0
455,637125,0,8400154,42000,0
456,637125,0,8400154,42000,0
457,637125,0,8400154,42000,0
458,637125,0,8400154,42000,0
459,637125,0,8400154,42000,0
460,637125,0,8400154,42000,0
461,637125,0,8400154,42000,0
462,637125,0,8400154,42000,0
463,637125,0,8400154,42000,0
464,637125,0,8400154,42000,0
465,637125,0,8400154,42000,0
466,637125,0,8400154,42000,0
467,637125,0,8400154,42000,0
468,637125,0,8400154,42000,0
469,637125,0,8400154,42000,0
470,637125,0,8400154,42000,0
471,637125,0,8400154,42000,0
472,637125,0,8400154,42000,0
473,637125,0,8400154,42000,0
474,637125,0,8400154,42000,0
475,637125,0,8400154,42000,0
476,637125,0,8400154,42000,0
477,637125,0,8400154,42000,0
478,637125,0,8400154,42000,0
479,637125,0,8400154,42000,0
480,637125,0,8400154,42000,0
481,637125,0,8400154,42000,0
482,637125,0,8400154,42000,0
483,637125,0,8400154,42000,0
484,637125,0,8400154,42000,0
485,637125,0,8400154,42000,0
486,637125,0,8400154,42000,0
487,637125,0,8400154,42000,0
488,637125,0,8400154,42000,0
489,637125,0,8400154,42000,0
490,637125,0,8400154,42000,0
491,637125,0,8400154,42000,0
492,637125,0,8400154,42000,0
493,637125,0,8400154,42000,0
494,637125,0,8400154,42000,0
495,637125,0,8400154,42000,0
496,637125,0,8400154,42000,0
497,637125,0,8400154,42000,0
498,637125,0,8400154,42000,0
499,637125,0,8400154,42000,0
500,637125,0,8400154,42000,0
501,637125,0,8400154,42000,0
502,637125,0,8400154,42000,0
503,637125,0,8400154,42000,0
504,637125,0,8400154,42000,0
505,637125,0,8400154,42000,0
506,637125,0,8400154,42000,0
507,637125,0,8400154,42000,0
508,637125,0,8400154,42000,0
509,637125,0,8400154,42000,0
510,637125,0,8400154,42000,0
511,637125,0,8400154,42000,0
512,637125,0,8400154,42000,0
513,637125,0,8400154,42000,0
514,637125,0,8400154,42000,0
515,637125,0,8400154,42000,0
516,637125,0,8400154,42000,0
517,637125,0,8400154,42000,0
518,637125,0,8400154,42000,0
519,637125,0,8400154,42000,0
520,637125,0,8400154,42000,0
521,637125,0,8400154,42000,0
522,637125,0,8400154,42000,0
523,637125,0,8400154,42000,0
524,637125,0,8400154,42000,0
525,637125,0,8400154,42000,0
526,637125,0,8400154,42000,0
527,637125,0,8400154,42000,0
528,637125,0,8400154,42000,0
529,637125,0,8400154,42000,0
530,637125,0,8400154,42000,0
531,637125,0,8400154,42000,0
532,637125,0,8400154,42000,0
533,637125,0,8400154,42000,0
534,637125,0,8400154,42000,0
535,637125,0,8400154,42000,0
536,637125,0,8400154,42000,0
537,637125,0,8400154,42000,0
538,637125,0,8400154,42000,0
539,637125,0,8400154,42000,0
540,637125,0,8400154,42000,0
541,637125,0,8400154,42000,0
542,637125,0,8400154,42000,0
543,637125,0,8400154,42000,0
544,637125,0,8400154,42000,0
545,637125,0,8400154,42000,0
546,637125,0,8400154,42000,0
547,637125,0,8400154,42000,0
548,637125,0,8400154,42000,0
549,637125,0,8400154,42000,0
550,637125,0,8400154,42000,0
551,637125,0,8400154,42000,0
552,637125,0,8400154,42000,0
553,637125,0,8400154,42000,0
554,637125,0,8400154,42000,0
555,637125,0,8400154,42000,0
556,637125,0,8400154,42000,0
557,637125,0,8400154,42000,0
558,637125,0,8400154,42000,0
559,637125,0,8400154,42000,0
560,637125,0,8400154,42000,0
561,637125,0,8400154,42000,0
562,637125,0,8400154,42000,0
563,637125,0,8400154,42000,0
564,637125,0,8400154,42000,0
565,637125,0,8400154,42000,0
566,637125,0,8400154,42000,0
567,637125,0,8400154,42000,0
568,637125,0,8400154,42000,0
569,637125,0,8400154,42000,0
570,637125,0,8400154,42000,0
571,637125,0,8400154,42000,0
572,637125,0,8400154,42000,0
573,637125,0,8400154,42000,0
574,637125,0,8400154,42000,0
575,637125,0,8400154,42000,0
576,637125,0,8400154,42000,0
577,637125,0,8400154,42000,0
578,637125,0,8400154,42000,0
579,637125,0,8400154,42000,0
580,637125,0,8400154,42000,0
581,637125,0,8400154,42000,0
582,637125,0,8400154,42000,0
583,637125,0,8400154,42000,0
584,637125,0,8400154,42000,0
585,637125,0,8400154,42000,0
586,637125,0,8400154,42000,0
587,637125,0,8400154,42000,0
588,637125,0,8400154,42000,0
589,637125,0,8400154,42000,0
590,637125,0,8400154,42000,0
591,637125,0,8400154,42000,0
592,637125,0,8400154,42000,0
593,637125,0,8400154,42000,0
594,637125,0,8400154,42000,0
595,637125,0,8400154,42000,0
596,637125,0,8400154,42000,0
597,637125,0,8400154,42000,0
598,637125,0,8400154,42000,0
599,637125,0,8400154,42000,0
600,637125,0,8400154,42000,0
