day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,2753626,5,0,0,0,2.5,1.297909944466587e-05
1,2753729,6,0,0,0,3.0,1.557491933359904e-05
2,2753832,8,0,0,0,4.0,2.076655911146539e-05
3,2753934,11,1,0,0,5.5,2.855401877826491e-05
4,2754035,15,2,0,0,7.5,3.89372983339976e-05
5,2754135,20,3,0,0,10.0,5.191639777866348e-05
6,2754232,27,4,0,0,13.5,7.008713700119569e-05
7,2754327,36,6,0,0,18.0,9.344951600159424e-05
8,2754418,48,9,0,0,24.0,0.00012459935466879233
9,2754504,64,12,0,0,32.0,0.0001661324728917231
10,2754584,85,17,0,0,42.5,0.00022064469055931975
11,2754655,113,23,0,0,56.5,0.0002933276474494486
12,2754715,151,31,0,0,75.5,0.0003919688032289092
13,2754760,201,42,0,0,100.5,0.0005217597976755679
14,2754785,267,56,0,0,133.5,0.0006930839103451574
15,2754784,354,76,0,0,177.0,0.0009189202406823436
16,2754748,471,101,0,0,235.5,0.0012226311676875247
17,2754665,626,135,0,0,313.0,0.0016249832504721666
18,2754519,832,179,0,0,416.0,0.0021597221475924003
19,2754292,1106,239,1,0,553.0,0.00287097679716009
20,2753955,1470,318,1,0,735.0,0.003815855236731765
21,2753472,1953,423,2,0,976.5,0.005069636243086488
22,2752797,2595,562,2,0,1297.5,0.006736152611781585
23,2751864,3447,748,3,0,1723.5,0.00894779115715265
24,2750592,4579,994,4,1,2289.5,0.011886259271425002
25,2748868,6081,1321,6,1,3040.5,0.01578518074460263
26,2746544,8075,1756,8,2,4037.5,0.020961245603135375
27,2743428,10721,2332,11,2,5360.5,0.02782978502925255
28,2739260,14227,3098,15,3,7113.5,0.03693072955985226
29,2733703,18873,4114,20,5,9436.5,0.04899090876383579
30,2726313,25019,5463,27,6,12509.5,0.06494481780121907
31,2716509,33141,7250,36,8,16570.5,0.08602806693913431
32,2703535,43851,9617,48,11,21925.5,0.1138292979496086
33,2686416,57941,12749,63,15,28970.5,0.15040440018467702
34,2663908,76413,16888,84,20,38206.5,0.1983543851730506
35,2634439,100524,22346,111,27,50262.0,0.26094219851511835
36,2596069,131813,29526,147,35,65906.5,0.3421628070199484
37,2546458,172107,38942,194,47,86053.5,0.4467587736246217
38,2482890,223477,51235,256,61,111738.5,0.5801060413191188
39,2402380,288116,67198,335,79,144058.0,0.7478972431198703
