day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1690485,5,0,0,0,2.5,2.1143056201710844e-05
1,1690547,6,0,0,0,3.0,2.5371667442053013e-05
2,1690610,8,0,0,0,4.0,3.382888992273735e-05
3,1690671,11,1,0,0,5.5,4.6514723643763864e-05
4,1690731,15,2,0,0,7.5,6.342916860513253e-05
5,1690790,20,3,0,0,10.0,8.457222480684338e-05
6,1690846,27,4,0,0,13.5,0.00011417250348923856
7,1690900,36,6,0,0,18.0,0.00015223000465231808
8,1690950,48,9,0,0,24.0,0.0002029733395364241
9,1690996,64,12,0,0,32.0,0.0002706311193818988
10,1691035,85,17,0,0,42.5,0.0003594319554290844
11,1691065,113,23,0,0,56.5,0.00047783307015866505
12,1691085,151,31,0,0,75.5,0.0006385202972916676
13,1691089,201,42,0,0,100.5,0.000849950859308776
14,1691073,267,56,0,0,133.5,0.0011290392011713592
15,1691031,354,76,0,0,177.0,0.0014969283790811278
16,1690954,471,101,0,0,235.5,0.0019916758942011615
17,1690830,626,135,0,0,313.0,0.0026471106364541978
18,1690644,832,179,0,0,416.0,0.0035182045519646845
19,1690376,1106,239,1,0,553.0,0.004676844031818439
20,1689999,1469,318,1,0,734.5,0.006211829912062646
21,1689476,1952,423,2,0,976.0,0.008254249141147914
22,1688760,2593,562,2,0,1296.5,0.010964788946207244
23,1687788,3444,748,3,0,1722.0,0.01456333711173843
24,1686477,4573,994,4,1,2286.5,0.01933743920208474
25,1684717,6072,1320,6,1,3036.0,0.025676127451357653
26,1682361,8059,1754,8,2,4029.5,0.034078377985917535
27,1679217,10692,2330,11,2,5346.0,0.04521231138173847
28,1675033,14176,3093,15,3,7088.0,0.05994479294309059
29,1669478,18782,4106,20,5,9391.0,0.07942177631610661
30,1662122,24861,5448,27,6,12430.5,0.10512750404614665
31,1652408,32862,7223,36,8,16431.0,0.13896062258012437
32,1639621,43364,9571,47,11,21682.0,0.18336949782619782
33,1622860,57091,12668,63,15,28545.5,0.24141564432237478
34,1600998,74936,16746,83,20,37468.0,0.31687521190628076
35,1572671,97971,22099,110,26,48985.5,0.41428127182756264
36,1536272,127430,29097,145,34,63715.0,0.5388519303568027
37,1490007,164650,38199,190,45,82325.0,0.6962408407223382
38,1432012,210939,49960,249,58,105469.5,0.8919790264265368
39,1360589,267347,65027,325,75,133673.5,1.130506529271758
40,1274568,334321,84123,420,95,167160.5,1.4137135384824342
41,1173786,411268,108003,540,119,205634.0,1.7390924875930431
42,1059601,496117,137379,686,146,248058.5,2.097885922724836
43,935250,585067,172816,864,177,292533.5,2.474020892553272
44,805807,672751,214607,1073,208,336375.5,2.8448024405514345
45,677560,752970,262661,1313,240,376485.0,3.184017405640443
46,556863,819905,316444,1582,268,409952.5,3.4670594990127457
47,448846,869375,375009,1875,292,434687.5,3.6762488970724734
48,356527,899609,437107,2185,310,449804.5,3.804096729312979
49,280646,911243,501365,2506,321,455621.5,3.8532923924831195
50,220142,906666,566454,2832,325,453333.0,3.8339380388360733
51,172921,889132,631216,3156,323,444566.0,3.7597935693479134
52,136546,862003,694725,3473,317,431001.5,3.6450755750086707
53,108699,828282,756297,3781,307,414141.0,3.502482575373093
54,87399,790423,815460,4077,295,395211.5,3.3423915824249786
55,71055,750310,871919,4359,282,375155.0,3.172769299741133
56,58443,709332,925512,4627,267,354666.0,2.9994892683343917
57,48635,668474,976179,4880,253,334237.0,2.8267166702764914
58,40944,628419,1023927,5119,238,314209.5,2.6573396470445854
59,34857,589620,1068814,5344,224,294810.0,2.4932737595305494
60,29995,552367,1110930,5554,210,276183.5,2.335745304994083
61,26076,516833,1150385,5751,197,258416.5,2.185485833179764
62,22888,483105,1187302,5936,184,241552.5,2.042863233265504
63,20272,451214,1221809,6109,172,225607.0,1.9080085921997514
64,18108,421149,1254039,6270,161,210574.5,1.780875395258864
65,16304,392871,1284121,6420,150,196435.5,1.661298726604468
66,14789,366325,1312183,6560,140,183162.5,1.549046012618345
67,13508,341441,1338349,6691,130,170720.5,1.4438212505136705
68,12417,318143,1362738,6813,121,159071.5,1.3453030658361786
69,11483,296354,1385462,6927,113,148177.0,1.2531658555203633
70,10678,275991,1406631,7033,105,137995.5,1.1670586448332756
71,9981,256974,1426344,7131,98,128487.0,1.0866431448756886
72,9374,239226,1444700,7223,91,119613.0,1.0115937525820957
73,8844,222669,1461787,7308,85,111334.5,0.9415806362757505
74,8378,207230,1477692,7388,79,103615.0,0.8762951073361077
75,7968,192839,1492494,7462,74,96419.5,0.8154411629763436
76,7604,179428,1506269,7531,68,89714.0,0.7587312576321147
77,7282,166935,1519085,7595,64,83467.5,0.70590321740652
78,6994,155298,1531009,7655,59,77649.0,0.6566948684026581
79,6738,144463,1542102,7710,55,72231.5,0.6108778656135507
