day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,2310733,5,0,0,0,2.5,1.5467150479133653e-05
1,2310819,6,0,0,0,3.0,1.8560580574960383e-05
2,2310905,8,0,0,0,4.0,2.4747440766613846e-05
3,2310990,11,1,0,0,5.5,3.402773105409404e-05
4,2311074,15,2,0,0,7.5,4.640145143740096e-05
5,2311157,20,3,0,0,10.0,6.186860191653461e-05
6,2311237,27,4,0,0,13.5,8.352261258732173e-05
7,2311315,36,6,0,0,18.0,0.00011136348344976232
8,2311389,48,9,0,0,24.0,0.00014848464459968306
9,2311458,64,12,0,0,32.0,0.00019797952613291077
10,2311521,85,17,0,0,42.5,0.0002629415581452721
11,2311575,113,23,0,0,56.5,0.00034955760082842056
12,2311618,151,31,0,0,75.5,0.0004671079444698364
13,2311646,201,42,0,0,100.5,0.0006217794492611729
14,2311654,267,56,0,0,133.5,0.0008259458355857372
15,2311636,354,76,0,0,177.0,0.0010950742539226628
16,2311583,471,101,0,0,235.5,0.0014570055751343903
17,2311483,626,135,0,0,313.0,0.0019364872399875335
18,2311321,832,179,0,0,416.0,0.00257373383972784
19,2311076,1106,239,1,0,553.0,0.0034213336859843643
20,2310722,1470,318,1,0,735.0,0.004547342240865294
21,2310223,1953,423,2,0,976.5,0.0060414689771496055
22,2309530,2594,562,2,0,1297.0,0.008024357668574539
23,2308582,3446,748,3,0,1723.0,0.010659960110218913
24,2307293,4577,994,4,1,2288.5,0.014158629548598946
25,2305553,6078,1321,6,1,3039.0,0.018801868122434867
26,2303215,8070,1755,8,2,4035.0,0.024963980873321717
27,2300085,10712,2332,11,2,5356.0,0.03313682318649594
28,2295908,14212,3097,15,3,7106.0,0.0439638285218895
29,2290348,18845,4112,20,5,9422.5,0.05829569015585475
30,2282964,24971,5458,27,6,12485.5,0.0772460429228893
31,2273182,33055,7242,36,8,16527.5,0.10225333181755258
32,2260261,43702,9603,48,11,21851.0,0.1351890820478198
33,2243248,57679,12724,63,15,28839.5,0.17842595449719
34,2220935,75957,16844,84,20,37978.5,0.23496766978871098
35,2191817,99734,22270,111,27,49867.0,0.3085201571771832
36,2154059,130451,29394,146,35,65225.5,0.40354104943069286
37,2105497,169776,38712,193,46,84888.0,0.5251901879490791
38,2043696,219528,50839,254,60,109764.0,0.6790945220766506
39,1966108,281511,66519,332,78,140755.5,0.8708345997062787
40,1870369,357214,86627,433,100,178607.0,1.1050165382506498
41,1754781,447354,112143,560,127,223677.0,1.3838583270884715
42,1618954,551289,144097,720,159,275644.5,1.7053739840982227
43,1464511,666410,183474,917,196,333205.0,2.061492750159892
44,1295616,787754,231075,1155,238,393877.0,2.436861931707891
45,1118983,908162,287343,1436,281,454081.0,2.8093356626861956
46,943106,1019206,352212,1761,324,509603.0,3.152842514247179
47,776744,1112798,425013,2125,364,556399.0,3.4423628237757944
48,627143,1182938,504498,2522,397,591469.0,3.659336010697081
49,498740,1226864,588994,2944,422,613432.0,3.795218021086366
50,392834,1245151,676627,3383,438,622575.5,3.85178757724875
51,308173,1240885,765566,3827,444,620442.5,3.838591004459953
52,241986,1218447,854201,4271,443,609223.5,3.769180619969793
53,190954,1182455,941233,4706,435,591227.5,3.657841883960797
54,151873,1137080,1025694,5128,422,568540.0,3.517477493362659
55,121984,1085754,1106914,5534,406,542877.0,3.3587041002642564
56,99061,1031127,1184468,5922,387,515563.5,3.18971929441953
57,81382,975157,1258120,6290,368,487578.5,3.016580011956107
58,67647,919240,1327774,6638,348,459620.0,2.843604681287764
59,56885,864345,1393434,6967,328,432172.5,2.6737908361773557
60,48375,811117,1455173,7275,308,405558.5,2.5091337390366903
61,41584,759972,1513110,7565,289,379986.0,2.350920256785632
62,36115,711159,1567394,7836,271,355579.5,2.199920653518042
63,31670,664808,1618191,8090,253,332404.0,2.056537075146377
64,28027,620967,1665677,8328,237,310483.5,1.9209180063152376
65,25015,579625,1710032,8550,221,289812.5,1.7930294192935687
66,22506,540733,1751434,8757,207,270366.5,1.6727197360066757
67,20400,504216,1790058,8950,193,252108.0,1.5597569491973708
68,18620,469981,1826073,9130,180,234990.5,1.4538533698667426
69,17106,437926,1859643,9298,167,218963.0,1.354693468145017
70,15810,407942,1890923,9454,156,203971.0,1.2619400601517483
71,14694,379920,1920062,9600,145,189960.0,1.1752559620064915
72,13728,353749,1947199,9735,135,176874.5,1.0942978029686101
73,12888,329322,1972467,9862,126,164661.0,1.0187345860178507
74,12153,306533,1995990,9979,117,153266.5,0.9482384075640553
75,11509,285283,2017885,10089,109,142641.5,0.8825030180277372
76,10941,265474,2038263,10191,101,132737.0,0.8212252612595056
77,10439,247014,2057225,10286,94,123507.0,0.7641205416905441
78,9993,229817,2074869,10374,88,114908.5,0.7109228243326118
79,9595,213799,2091285,10456,82,106899.5,0.6613722610576592
80,9241,198883,2106556,10532,76,99441.5,0.6152306577483077
81,8923,184995,2120762,10603,71,92497.5,0.572269100577466
82,8637,172067,2133976,10669,66,86033.5,0.5322772362986181
83,8380,160033,2146267,10731,61,80016.5,0.4950508985254392
84,8149,148835,2157698,10788,57,74417.5,0.4604106683123715
85,7939,138413,2168329,10841,53,69206.5,0.42817093985366533
86,7749,128717,2178215,10891,49,64358.5,0.39817704164452933
87,7577,119696,2187409,10937,45,59848.0,0.37027120875007635
88,7420,111303,2195959,10979,42,55651.5,0.3443080499558026
89,7277,103496,2203909,11019,39,51748.0,0.3201576411976833
90,7147,96233,2211302,11056,36,48116.5,0.29769005841169377
91,7028,89479,2218176,11090,34,44739.5,0.27679703154448004
92,6920,83196,2224567,11122,31,41598.0,0.2573610102524007
93,6820,77353,2230510,11152,29,38676.5,0.2392860982024851
94,6729,71919,2236035,11180,27,35959.5,0.22247639906176264
95,6646,66866,2241172,11205,25,33433.0,0.20684529678755018
96,6569,62167,2245948,11229,23,31083.5,0.19230926876726037
97,6499,57797,2250389,11251,22,28898.5,0.17879097924849754
98,6434,53733,2254517,11272,20,26866.5,0.16621927933905772
99,6374,49955,2258355,11291,19,24977.5,0.15453230043702434
100,6319,46442,2261924,11309,17,23221.0,0.14366508051038504
101,6269,43176,2265241,11326,16,21588.0,0.13356193781741493
102,6222,40138,2268325,11341,15,20069.0,0.12416409718629333
103,6179,37315,2271192,11355,14,18657.5,0.11543134402577447
104,6139,34689,2273857,11369,13,17344.5,0.10730799659413347
105,6103,32248,2276335,11381,12,16124.0,0.09975693373022042
106,6069,29979,2278639,11393,11,14989.5,0.09273794084278957
107,6038,27869,2280780,11403,10,13934.5,0.08621080334059517
108,6009,25907,2282771,11413,9,12953.5,0.08014149349258312
109,5982,24084,2284621,11423,9,12042.0,0.07450217042789098
110,5957,22388,2286342,11431,8,11194.0,0.06925571298536884
111,5934,20812,2287941,11439,7,10406.0,0.06438046715434592
112,5913,19347,2289427,11447,7,9673.5,0.05984859206395976
113,5894,17985,2290809,11454,6,8992.5,0.05563534027344376
114,5876,16719,2292094,11460,6,8359.5,0.05171905777212712
115,5859,15541,2293288,11466,5,7770.5,0.04807499711924322
116,5843,14447,2294398,11471,5,7223.5,0.04469078459440878
117,5829,13430,2295430,11477,5,6715.0,0.04154476618695299
118,5816,12484,2296390,11481,4,6242.0,0.0386183813163009
