day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1386440,5,0,0,0,2.5,2.5780417050837845e-05
1,1386491,6,0,0,0,3.0,3.093650046100542e-05
2,1386541,8,0,0,0,4.0,4.124866728134056e-05
3,1386591,11,1,0,0,5.5,5.671691751184326e-05
4,1386639,15,2,0,0,7.5,7.734125115251354e-05
5,1386686,20,3,0,0,10.0,0.00010312166820335138
6,1386731,27,4,0,0,13.5,0.00013921425207452437
7,1386773,36,6,0,0,18.0,0.0001856190027660325
8,1386812,48,9,0,0,24.0,0.00024749200368804334
9,1386846,64,12,0,0,32.0,0.00032998933825072446
10,1386873,85,17,0,0,42.5,0.00043826708986424343
11,1386892,113,23,0,0,56.5,0.0005826374253489353
12,1386900,151,31,0,0,75.5,0.0007785685949353029
13,1386892,201,42,0,0,100.5,0.0010363727654436813
14,1386865,267,56,0,0,133.5,0.001376674270514741
15,1386811,354,76,0,0,177.0,0.0018252535271993198
16,1386723,471,101,0,0,235.5,0.0024285152861889254
17,1386587,626,135,0,0,313.0,0.0032277082147648983
18,1386390,832,179,0,0,416.0,0.004289861397259418
19,1386110,1106,239,1,0,553.0,0.005702628251645332
20,1385721,1469,318,1,0,734.5,0.00757428652953616
21,1385186,1951,423,2,0,975.5,0.010059518733236928
22,1384459,2592,562,2,0,1296.0,0.01336456819915434
23,1383477,3442,747,3,0,1721.0,0.017747239097796776
24,1382156,4570,993,4,1,2285.0,0.023563301184465795
25,1380386,6067,1320,6,1,3033.5,0.03128195804948665
26,1378023,8050,1753,8,2,4025.0,0.041506471451848936
27,1374875,10675,2328,11,2,5337.5,0.05504119040353881
28,1370693,14147,3091,15,3,7073.5,0.0729431120036406
29,1365150,18731,4101,20,5,9365.5,0.09657859835584875
30,1357825,24771,5439,27,6,12385.5,0.12772134215326086
31,1348172,32706,7209,36,8,16353.0,0.16863486401294053
32,1335502,43091,9545,47,11,21545.5,0.22218079022753076
33,1318949,56617,12623,63,15,28308.5,0.2919219744334573
34,1297454,74117,16667,83,20,37058.5,0.38215343411138974
35,1269759,96567,21961,109,26,48283.5,0.49790750666965167
36,1234430,125046,28859,144,34,62523.0,0.6447476061078139
37,1189941,160648,37791,188,44,80324.0,0.8283144876765998
38,1134833,204325,49265,246,57,102162.5,1.0535167427824887
39,1067975,256629,63860,319,72,128314.5,1.3232005294678932
40,988941,317371,82191,410,91,158685.5,1.6363913479682917
41,898423,385253,104860,524,113,192626.5,1.9863966020172867
42,798595,457594,132378,661,137,228797.0,2.359392831992219
43,693191,530340,165064,825,163,265170.0,2.7344772757482687
44,587150,598522,202945,1014,189,299261.0,3.086029354820314
45,485780,657159,245697,1228,213,328579.5,3.3883666177423097
46,393693,702321,292637,1463,234,351160.5,3.621225656712298
47,313933,731927,342802,1714,250,365963.5,3.773876662153719
48,247650,745939,395083,1975,261,372969.5,3.8461237028969872
49,194360,745955,448364,2241,266,372977.5,3.846206200231549
50,152537,734501,501647,2508,266,367250.5,3.7871484208514903
51,120217,714361,554111,2770,262,357180.5,3.683304900970715
52,95444,688112,605137,3025,255,344056.0,3.5479628675372266
53,76499,657910,654288,3271,245,328955.0,3.3922388363833456
54,61981,625436,701282,3506,234,312718.0,3.2248001837215643
55,50798,591947,745956,3729,223,295973.5,3.052128106398462
56,42124,558340,788238,3941,211,279170.0,2.8788476112329606
57,35340,525244,828119,4140,199,262622.0,2.708201874690055
58,29986,493082,865637,4328,187,246541.0,2.5423719200522457
59,25721,462128,900857,4504,176,231064.0,2.382770514173919
60,22292,432548,933866,4669,165,216274.0,2.230253566901162
61,19511,404434,964762,4823,154,202217.0,2.085295437907711
62,17235,377822,993651,4968,144,188911.0,1.9480817461963316
63,15357,352714,1020638,5103,134,176357.0,1.8186228039338441
64,13795,329083,1045832,5229,125,164541.5,1.6967793968681744
65,12485,306887,1069338,5346,117,153443.5,1.582334969496095
66,11380,286072,1091258,5456,109,143036.0,1.475011093313457
67,10441,266577,1111692,5558,102,133288.5,1.3744932472322402
68,9639,248339,1130733,5653,95,124169.5,1.280456597997604
69,8948,231291,1148472,5742,88,115645.5,1.1925556880210675
70,8352,215367,1164993,5824,82,107683.5,1.1104502157975589
71,7833,200503,1180376,5901,76,100251.5,1.0338101919888283
