day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,2292557,5,0,0,0,2.5,1.6675469090950808e-05
1,2292643,5,0,0,0,2.5,1.6675469090950808e-05
2,2292730,6,0,0,0,3.0,2.001056290914097e-05
3,2292817,7,1,0,0,3.5,2.3345656727331134e-05
4,2292903,8,1,0,0,4.0,2.6680750545521297e-05
5,2292990,9,2,0,0,4.5,3.001584436371146e-05
6,2293076,10,2,0,0,5.0,3.3350938181901616e-05
7,2293162,11,3,0,0,5.5,3.668603200009178e-05
8,2293247,13,4,0,0,6.5,4.3356219636472105e-05
9,2293333,14,5,0,0,7.0,4.669131345466227e-05
10,2293418,16,6,0,0,8.0,5.3361501091042594e-05
11,2293502,18,7,0,0,9.0,6.003168872742292e-05
12,2293586,21,9,0,0,10.5,7.003697018199341e-05
13,2293670,24,10,0,0,12.0,8.004225163656388e-05
14,2293753,27,12,0,0,13.5,9.004753309113437e-05
15,2293836,30,14,0,0,15.0,0.00010005281454570485
16,2293918,34,16,0,0,17.0,0.0001133931898184655
17,2293999,39,18,0,0,19.5,0.00013006865890941632
18,2294079,44,21,0,0,22.0,0.00014674412800036712
19,2294158,49,24,0,0,24.5,0.00016341959709131795
20,2294236,56,28,0,0,28.0,0.00018676525381864907
21,2294313,63,32,0,0,31.5,0.0002101109105459802
22,2294388,71,37,0,0,35.5,0.0002367916610915015
23,2294462,80,42,0,0,40.0,0.00026680750545521293
24,2294534,91,47,0,0,45.5,0.00030349353745530476
25,2294603,103,54,0,0,51.5,0.00034351466327358667
26,2294671,116,61,0,0,58.0,0.0003868708829100588
27,2294735,131,70,0,0,65.5,0.00043689729018291123
28,2294797,148,79,0,0,74.0,0.000493593885092144
29,2294856,167,90,0,0,83.5,0.000556960667637757
30,2294910,188,101,0,0,94.0,0.0006269976378197504
31,2294960,213,115,0,0,106.5,0.0007103749832745045
32,2295006,240,130,0,0,120.0,0.0008004225163656388
33,2295045,271,147,0,0,135.5,0.0009038104247295338
34,2295079,306,167,0,0,153.0,0.0010205387083661896
