day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1300609,5,0,0,0,2.5,2.9400208694441394e-05
1,1300657,5,0,0,0,2.5,2.9400208694441394e-05
2,1300706,6,0,0,0,3.0,3.528025043332968e-05
3,1300755,7,1,0,0,3.5,4.116029217221796e-05
4,1300803,8,1,0,0,4.0,4.7040333911106234e-05
5,1300851,9,2,0,0,4.5,5.292037564999451e-05
6,1300900,10,2,0,0,5.0,5.880041738888279e-05
7,1300947,11,3,0,0,5.5,6.468045912777106e-05
8,1300995,13,4,0,0,6.5,7.644054260554763e-05
9,1301042,14,5,0,0,7.0,8.232058434443591e-05
10,1301089,16,6,0,0,8.0,9.408066782221247e-05
11,1301136,18,7,0,0,9.0,0.00010584075129998902
12,1301182,21,9,0,0,10.5,0.00012348087651665386
13,1301227,24,10,0,0,12.0,0.00014112100173331872
14,1301273,27,12,0,0,13.5,0.00015876112694998353
15,1301317,30,14,0,0,15.0,0.00017640125216664837
16,1301361,34,16,0,0,17.0,0.0001999214191222015
17,1301404,39,18,0,0,19.5,0.00022932162781664288
18,1301446,44,21,0,0,22.0,0.00025872183651108426
19,1301487,49,24,0,0,24.5,0.00028812204520552566
20,1301527,56,28,0,0,28.0,0.00032928233737774366
21,1301566,63,32,0,0,31.5,0.0003704426295499616
22,1301603,71,37,0,0,35.5,0.00041748296346106787
23,1301638,80,42,0,0,40.0,0.0004704033391110623
24,1301672,91,47,0,0,45.5,0.0005350837982388334
25,1301704,103,54,0,0,51.5,0.0006056442991054928
26,1301733,116,61,0,0,58.0,0.0006820848417110404
27,1301760,131,70,0,0,65.5,0.0007702854677943646
28,1301783,148,79,0,0,74.0,0.0008702461773554654
29,1301804,167,90,0,0,83.5,0.0009819669703943427
30,1301820,188,101,0,0,94.0,0.0011054478469109965
31,1301832,213,115,0,0,106.5,0.0012524488903832036
32,1301839,240,130,0,0,120.0,0.001411210017333187
33,1301841,271,147,0,0,135.5,0.0015934913112387236
34,1301837,306,167,0,0,153.0,0.0017992927720998134
35,1301825,345,189,0,0,172.5,0.0020286143999164565
36,1301806,390,213,1,0,195.0,0.002293216278166429
37,1301778,440,241,1,0,220.0,0.002587218365110843
38,1301739,497,273,1,0,248.5,0.002922380744227475
39,1301690,561,308,1,0,280.5,0.003298703415516325
40,1301627,633,348,1,0,316.5,0.003722066420716281
41,1301550,715,394,1,0,357.5,0.00420422984330512
42,1301457,807,445,2,0,403.5,0.004745193683282841
43,1301345,911,502,2,0,455.5,0.005356718024127222
44,1301213,1028,568,2,0,514.0,0.0060446829075771515
45,1301057,1161,641,3,0,580.5,0.0068267284588492926
46,1300875,1310,724,3,0,655.0,0.007702854677943646
47,1300662,1479,818,4,0,739.5,0.008696581731815766
48,1300416,1669,923,4,0,834.5,0.009813789662204538
49,1300132,1883,1043,5,0,941.5,0.01107211859432663
50,1299806,2125,1177,5,0,1062.5,0.012495088695137593
51,1299431,2398,1329,6,0,1199.0,0.014100340089854092
52,1299001,2706,1500,7,0,1353.0,0.015911392945431684
53,1298510,3054,1694,8,0,1527.0,0.017957647470564806
54,1297950,3446,1912,9,1,1723.0,0.02026262383220901
55,1297312,3887,2158,10,1,1943.5,0.022855722239058743
56,1296586,4385,2436,12,1,2192.5,0.025783983025025103
57,1295761,4946,2749,13,1,2473.0,0.029082686440541426
58,1294825,5579,3102,15,1,2789.5,0.03280475286125771
59,1293764,6291,3501,17,1,3145.5,0.036991342579346165
60,1292562,7093,3950,19,2,3546.5,0.041707136053934564
61,1291202,7997,4457,22,2,3998.5,0.04702269378588957
62,1289663,9013,5028,25,2,4506.5,0.05299681619260006
63,1287925,10157,5672,28,3,5078.5,0.05972358394188825
64,1285963,11443,6397,31,3,5721.5,0.06728531761809858
65,1283749,12889,7215,36,4,6444.5,0.07578785797253103
66,1281254,14512,8135,40,4,7256.0,0.0853311657147467
67,1278443,16335,9172,45,5,8167.5,0.09605048180474005
68,1275281,18380,10339,51,5,9190.0,0.10807516716076658
69,1271725,20671,11652,58,6,10335.5,0.12154634278455961
70,1267731,23237,13128,65,7,11618.5,0.13663452988654695
71,1263250,26107,14788,73,8,13053.5,0.15351024967715632
72,1258226,29314,16653,83,9,14657.0,0.172367543533771
73,1252603,32892,18747,93,10,16446.0,0.1934063328755133
74,1246315,36878,21096,105,11,18439.0,0.21684417924672195
75,1239294,41312,23731,118,13,20656.0,0.24291628431695259
76,1231469,46234,26681,133,14,23117.0,0.2718578497557607
77,1222760,51687,29984,149,16,25843.5,0.30392171735791845
78,1213088,57714,33676,168,18,28857.0,0.3393607289181982
79,1202368,64357,37798,188,20,32178.5,0.378421846189633
80,1190514,71660,42395,211,22,35830.0,0.42136379100873406
81,1177441,79660,47514,237,25,39830.0,0.4684041249198403
82,1163062,88393,53204,266,28,44196.5,0.5197545294255517
83,1147297,97889,59518,297,31,48944.5,0.5755914057780347
84,1130070,108167,66510,332,34,54083.5,0.6360264747703285
85,1111316,119237,74236,371,38,59618.5,0.7011185368198217
86,1090981,131097,82753,413,42,65548.5,0.7708558318430367
87,1069028,143726,92117,460,46,71863.0,0.8451148789634568
88,1045441,157087,102383,511,51,78543.5,0.9236781166367432
89,1020227,171120,113604,568,56,85560.0,1.0061927423585624
90,993419,185744,125827,629,61,92872.0,1.0921824727480645
91,965081,200851,139094,695,66,100425.5,1.1810122632974498
92,935310,216312,153441,767,71,108156.0,1.2719235886224014
93,904233,231972,168892,844,77,115986.0,1.364005042253392
94,872011,247658,185461,927,82,123829.0,1.4562393769695936
95,838834,263177,203151,1015,88,131588.5,1.5474917447154006
96,804917,278327,221949,1109,93,139163.5,1.6365743770595582
97,770497,292896,241830,1209,99,146448.0,1.7222407051534212
98,735822,306678,262751,1313,104,153339.0,1.8032794403987795
99,701148,319473,284657,1423,109,159736.5,1.878514574447855
100,666728,331099,307476,1537,114,165549.5,1.9468759397041704
101,632806,341395,331126,1655,118,170697.5,2.007416849447764
102,599609,350231,355512,1777,121,175115.5,2.059372898252581
103,567337,357507,380528,1902,125,178753.5,2.1021560819447322
104,536168,363160,406064,2030,127,181580.0,2.1353959578946675
105,506246,367162,432004,2160,129,183581.0,2.158927884933698
106,477681,369519,458230,2291,131,184759.5,2.172787143312258
107,450555,370268,484625,2423,131,185134.0,2.177191294574685
108,424918,369474,511072,2555,132,184737.0,2.172522541434008
109,400791,367225,537463,2687,131,183612.5,2.1592983275632487
110,378173,363627,563694,2818,131,181813.5,2.1381419373867283
111,357041,358800,589667,2948,129,179400.0,2.1097589759131146
112,337354,352871,615296,3076,128,176435.5,2.074896208443246
113,319061,345971,640501,3202,126,172985.5,2.034323920444917
114,302098,338234,665213,3326,123,169117.0,1.9888300375111383
115,286396,329787,689373,3446,120,164893.5,1.939161324942749
116,271883,320754,712929,3564,117,160377.0,1.8860469079153712
117,258482,311254,735840,3679,114,155627.0,1.8301865113959326
118,246120,301393,758073,3790,111,150696.5,1.772203419808755
119,234722,291272,779601,3898,107,145636.0,1.712691517369467
120,224217,280980,800406,4002,104,140490.0,1.6521741277928288
121,214538,270598,820476,4102,100,135299.0,1.5911275344596905
122,205619,260196,839804,4199,96,130098.0,1.5299633402917747
123,197399,249838,858390,4291,92,124919.0,1.4690578679603699
124,189822,239576,876235,4381,89,119788.0,1.4087168796358984
125,182836,229457,893348,4466,85,114728.5,1.349216737280088
126,176392,219518,909738,4548,81,109759.0,1.2907750024372773
127,170444,209793,925418,4627,78,104896.5,1.2335915965265887
128,164952,200306,940403,4702,74,100153.0,1.1778076405497557
129,159877,191079,954711,4773,71,95539.5,1.1235524954250335
130,155185,182129,968359,4841,68,91064.5,1.0709261218619834
131,150845,173466,981368,4906,65,86733.0,1.019987320277994
132,146826,165099,993759,4968,61,82549.5,0.970789011048716
133,143104,157034,1005552,5027,58,78517.0,0.923366474424582
134,139654,149273,1016768,5083,56,74636.5,0.8777314704890701
135,136454,141816,1027431,5137,53,70908.0,0.8338839992421802
136,133483,134662,1037561,5187,50,67331.0,0.7918181806421735
137,130724,127807,1047179,5235,48,63903.5,0.7515104945220943
138,128160,121247,1056308,5281,45,60623.5,0.7129374207149872
139,125775,114976,1064969,5324,43,57488.0,0.6760636789704187
140,123556,108988,1073182,5365,41,54494.0,0.6408539890379558
141,121490,103273,1080966,5404,38,51636.5,0.6072495505002093
142,119565,97826,1088343,5441,36,48913.0,0.5752209631484848
143,117771,92637,1095331,5476,34,46318.5,0.5447094265653935
144,116098,87698,1101948,5509,33,43849.0,0.5156679004170243
145,114536,82999,1108212,5541,31,41499.5,0.48803758428598826
146,113079,78533,1114140,5570,29,39266.5,0.4617773178801132
147,111718,74289,1119750,5598,28,37144.5,0.43682242074027133
148,110446,70259,1125056,5625,26,35129.5,0.41312585253255163
149,109256,66433,1130075,5650,25,33216.5,0.3906288128395651
150,108144,62804,1134820,5674,23,31402.0,0.3692901413691395
151,107104,59363,1139306,5696,22,29681.5,0.3490569177456249
152,106130,56100,1143546,5717,21,28050.0,0.3298703415516325
153,105219,53008,1147554,5737,20,26504.0,0.3116892524949899
154,104365,50080,1151340,5756,18,25040.0,0.294472490283525
155,103566,47306,1154917,5774,17,23653.0,0.27816125449984896
156,102816,44681,1158296,5791,16,22340.5,0.2627261449352672
157,102114,42196,1161488,5807,15,21098.0,0.24811424121412984
158,101455,39844,1164502,5822,15,19922.0,0.23428438304426458
159,100837,37620,1167348,5836,14,18810.0,0.22120717021697706
160,100258,35516,1170035,5850,13,17758.0,0.2088355623983561
161,99714,33527,1172572,5862,12,16763.5,0.19714015937970733
162,99204,31646,1174967,5874,11,15823.0,0.1860798008688585
163,98725,29868,1177227,5886,11,14934.0,0.17562508665711513
164,98275,28188,1179361,5896,10,14094.0,0.16574661653578282
165,97853,26601,1181374,5906,10,13300.5,0.15641499029616712
166,97456,25101,1183274,5916,9,12550.5,0.1475949276878347
167,97084,23684,1185067,5925,8,11842.0,0.13926290854383003
168,96734,22346,1186759,5933,8,11173.0,0.13139541269719748
169,96405,21082,1188355,5941,7,10541.0,0.12396303993924271
170,96096,19889,1189861,5949,7,9944.5,0.11694815014474899
171,95806,18762,1191282,5956,7,9381.0,0.1103213431050219
172,95533,17698,1192622,5963,6,8849.0,0.10406497869484477
173,95277,16694,1193886,5969,6,8347.0,0.09816141678900094
174,95036,15746,1195078,5975,5,7873.0,0.09258713722053484
175,94809,14852,1196203,5981,5,7426.0,0.08733037990596872
176,94597,14007,1197264,5986,5,7003.5,0.08236174463660813
177,94396,13210,1198265,5991,5,6605.0,0.07767535137071417
178,94208,12459,1199208,5996,4,6229.5,0.07325944002480907
179,94031,11749,1200098,6000,4,5874.5,0.06908461039019839
180,93865,11080,1200937,6004,4,5540.0,0.06515086246688213
181,93709,10448,1201729,6008,3,5224.0,0.06143467608790475
182,93562,9852,1202475,6012,3,4926.0,0.057930171211527326
183,93424,9290,1203179,6015,3,4645.0,0.05462558775427211
184,93294,8760,1203843,6019,3,4380.0,0.05150916563266132
185,93172,8260,1204468,6022,3,4130.0,0.04856914476321719
186,93057,7789,1205058,6025,2,3894.5,0.04579964510420081
187,92949,7344,1205615,6028,2,3672.0,0.043183026530395525
188,92847,6924,1206139,6030,2,3462.0,0.04071340900006244
189,92752,6528,1206634,6033,2,3264.0,0.03838491247146269
190,92663,6155,1207100,6035,2,3077.5,0.03619165690285736
191,92578,5803,1207540,6037,2,2901.5,0.034121882210768686
192,92499,5471,1207955,6039,2,2735.5,0.032169708353457775
193,92425,5158,1208345,6041,1,2579.0,0.030329255289185744
194,92355,4863,1208714,6043,1,2431.5,0.028594642976213704
195,92290,4585,1209061,6045,1,2292.5,0.026959991372802763
196,92228,4322,1209389,6046,1,2161.0,0.025413540395475144
197,92170,4075,1209698,6048,1,2037.5,0.02396117008596974
198,92116,3841,1209989,6049,1,1920.5,0.02258524031906988
199,92065,3621,1210263,6051,1,1810.5,0.021291631136514458
200,92018,3414,1210522,6052,1,1707.0,0.020074462496564586
201,91973,3218,1210766,6053,1,1609.0,0.018921974315742482
202,91931,3034,1210996,6054,1,1517.0,0.01784004663578704
203,91891,2860,1211212,6056,1,1430.0,0.01681691937322048
204,91855,2696,1211417,6057,1,1348.0,0.0158525925280428
205,91820,2542,1211609,6058,0,1271.0,0.014947066100254005
206,91788,2396,1211791,6058,0,1198.0,0.014088580006376316
207,91757,2259,1211962,6059,0,1129.5,0.013283014288148622
208,91729,2129,1212123,6060,0,1064.5,0.012518608862093147
209,91702,2007,1212276,6061,0,1003.5,0.011801243769948776
210,91678,1892,1212419,6062,0,946.0,0.011125038969976624
211,91654,1784,1212554,6062,0,892.0,0.01048999446217669
212,91633,1681,1212682,6063,0,840.5,0.009884350163071197
213,91613,1585,1212802,6064,0,792.5,0.009319866156137923
214,91594,1494,1212915,6064,0,747.0,0.00878478235789909
215,91576,1408,1213022,6065,0,704.0,0.008279098768354696
216,91560,1327,1213122,6065,0,663.5,0.0078028153875047464
217,91545,1251,1213217,6066,0,625.5,0.0073559322153492375
218,91531,1179,1213307,6066,0,589.5,0.00693256921014928
219,91518,1112,1213391,6066,0,556.0,0.0065386064136437674
220,91505,1048,1213470,6067,0,524.0,0.006162283742354916
221,91494,988,1213545,6067,0,494.0,0.00580948123802162
222,91484,931,1213616,6068,0,465.5,0.0054743188589049885
223,91474,878,1213682,6068,0,439.0,0.00516267664674391
224,91465,827,1213745,6068,0,413.5,0.004862794518060607
225,91457,780,1213804,6069,0,390.0,0.004586432556332858
226,91450,735,1213860,6069,0,367.5,0.0043218306780828854
227,91443,693,1213912,6069,0,346.5,0.0040748689250495775
228,91437,653,1213962,6069,0,326.5,0.0038396672554940467
229,91431,616,1214009,6070,0,308.0,0.00362210571115518
230,91426,580,1214053,6070,0,290.0,0.003410424208555202
231,91421,547,1214094,6070,0,273.5,0.0032163828311718885
232,91417,516,1214133,6070,0,258.0,0.003034101537266352
233,91413,486,1214170,6070,0,243.0,0.0028577002850997037
234,91410,458,1214205,6071,0,229.0,0.0026930591164108317
235,91407,432,1214238,6071,0,216.0,0.0025401780311997365
236,91404,407,1214269,6071,0,203.5,0.00239317698772753
237,91402,384,1214298,6071,0,192.0,0.0022579360277330996
238,91400,362,1214325,6071,0,181.0,0.002128575109477557
239,91399,341,1214351,6071,0,170.5,0.0020050942329609034
240,91397,321,1214375,6071,0,160.5,0.0018874933981831378
241,91396,303,1214398,6071,0,151.5,0.0017816526468831485
242,91396,285,1214420,6072,0,142.5,0.0016758118955831596
243,91395,269,1214440,6072,0,134.5,0.0015817312277609473
244,91395,253,1214460,6072,0,126.5,0.0014876505599387348
245,91395,239,1214478,6072,0,119.5,0.0014053299755942988
246,91395,225,1214495,6072,0,112.5,0.0013230093912498628
247,91395,212,1214511,6072,0,106.0,0.0012465688486443152
248,91396,200,1214526,6072,0,100.0,0.001176008347777656
249,91396,189,1214540,6072,0,94.5,0.0011113278886498846
250,91397,178,1214554,6072,0,89.0,0.0010466474295221138
251,91398,167,1214567,6072,0,83.5,0.0009819669703943427
252,91399,158,1214579,6072,0,79.0,0.0009290465947443482
253,91401,149,1214590,6072,0,74.5,0.0008761262190943536
254,91402,140,1214601,6073,0,70.0,0.0008232058434443591
255,91404,132,1214611,6073,0,66.0,0.0007761655095332529
256,91405,124,1214620,6073,0,62.0,0.0007291251756221466
257,91407,117,1214629,6073,0,58.5,0.0006879648834499287
258,91409,111,1214638,6073,0,55.5,0.0006526846330165989
259,91411,104,1214645,6073,0,52.0,0.000611524340844381
260,91413,98,1214653,6073,0,49.0,0.0005762440904110513
261,91415,93,1214660,6073,0,46.5,0.00054684388171661
262,91417,87,1214667,6073,0,43.5,0.0005115636312832804
263,91419,82,1214673,6073,0,41.0,0.0004821634225888389
264,91422,77,1214679,6073,0,38.5,0.0004527632138943975
265,91424,73,1214684,6073,0,36.5,0.0004292430469388444
266,91427,69,1214690,6073,0,34.5,0.0004057228799832913
267,91429,65,1214695,6073,0,32.5,0.00038220271302773814
268,91432,61,1214699,6073,0,30.5,0.00035868254607218506
269,91434,57,1214704,6073,0,28.5,0.00033516237911663193
270,91437,54,1214708,6073,0,27.0,0.00031752225389996706
271,91440,51,1214712,6073,0,25.5,0.00029988212868330225
272,91443,48,1214715,6073,0,24.0,0.00028224200346663744
273,91445,45,1214719,6073,0,22.5,0.0002646018782499726
274,91448,43,1214722,6073,0,21.5,0.00025284179477219604
275,91451,40,1214725,6073,0,20.0,0.00023520166955553115
276,91454,38,1214728,6073,0,19.0,0.00022344158607775464
277,91457,36,1214731,6073,0,18.0,0.00021168150259997804
278,91460,34,1214733,6073,0,17.0,0.0001999214191222015
279,91463,32,1214736,6073,0,16.0,0.00018816133564442494
280,91466,30,1214738,6073,0,15.0,0.00017640125216664837
281,91469,28,1214740,6073,0,14.0,0.00016464116868887183
282,91472,26,1214742,6073,0,13.0,0.00015288108521109526
283,91476,25,1214744,6073,0,12.5,0.000147001043472207
284,91479,23,1214746,6073,0,11.5,0.00013524095999443043
285,91482,22,1214748,6073,0,11.0,0.00012936091825554213
286,91485,21,1214749,6073,0,10.5,0.00012348087651665386
287,91488,20,1214751,6073,0,10.0,0.00011760083477776557
288,91492,18,1214752,6073,0,9.0,0.00010584075129998902
289,91495,17,1214754,6073,0,8.5,9.996070956110075e-05
290,91498,16,1214755,6073,0,8.0,9.408066782221247e-05
291,91501,15,1214756,6073,0,7.5,8.820062608332418e-05
292,91505,14,1214757,6073,0,7.0,8.232058434443591e-05
293,91508,14,1214758,6073,0,7.0,8.232058434443591e-05
294,91511,13,1214759,6073,0,6.5,7.644054260554763e-05
295,91515,12,1214760,6073,0,6.0,7.056050086665936e-05
296,91518,11,1214761,6073,0,5.5,6.468045912777106e-05
297,91521,11,1214762,6073,0,5.5,6.468045912777106e-05
298,91525,10,1214763,6073,0,5.0,5.880041738888279e-05
299,91528,9,1214764,6073,0,4.5,5.292037564999451e-05
300,91531,9,1214764,6073,0,4.5,5.292037564999451e-05
301,91535,8,1214765,6073,0,4.0,4.7040333911106234e-05
302,91538,8,1214766,6073,0,4.0,4.7040333911106234e-05
303,91541,7,1214766,6073,0,3.5,4.116029217221796e-05
304,91545,7,1214767,6073,0,3.5,4.116029217221796e-05
305,91548,6,1214767,6073,0,3.0,3.528025043332968e-05
306,91552,6,1214768,6073,0,3.0,3.528025043332968e-05
307,91555,6,1214768,6073,0,3.0,3.528025043332968e-05
308,91559,5,1214769,6073,0,2.5,2.9400208694441394e-05
309,91562,5,1214769,6073,0,2.5,2.9400208694441394e-05
310,91565,5,1214769,6073,0,2.5,2.9400208694441394e-05
311,91569,4,1214770,6073,0,2.0,2.3520166955553117e-05
312,91572,4,1214770,6073,0,2.0,2.3520166955553117e-05
313,91576,4,1214770,6073,0,2.0,2.3520166955553117e-05
314,91579,4,1214771,6073,0,2.0,2.3520166955553117e-05
315,91583,3,1214771,6073,0,1.5,1.764012521666484e-05
316,91586,3,1214771,6073,0,1.5,1.764012521666484e-05
317,91590,3,1214772,6073,0,1.5,1.764012521666484e-05
318,91593,3,1214772,6073,0,1.5,1.764012521666484e-05
319,91596,3,1214772,6073,0,1.5,1.764012521666484e-05
320,91600,2,1214772,6073,0,1.0,1.1760083477776558e-05
321,91603,2,1214772,6073,0,1.0,1.1760083477776558e-05
322,91607,2,1214773,6073,0,1.0,1.1760083477776558e-05
323,91610,2,1214773,6073,0,1.0,1.1760083477776558e-05
324,91614,2,1214773,6073,0,1.0,1.1760083477776558e-05
325,91617,2,1214773,6073,0,1.0,1.1760083477776558e-05
326,91621,2,1214773,6073,0,1.0,1.1760083477776558e-05
327,91624,1,1214773,6073,0,0.5,5.880041738888279e-06
328,91628,1,1214774,6073,0,0.5,5.880041738888279e-06
329,91631,1,1214774,6073,0,0.5,5.880041738888279e-06
330,91635,1,1214774,6073,0,0.5,5.880041738888279e-06
331,91638,1,1214774,6073,0,0.5,5.880041738888279e-06
332,91642,1,1214774,6073,0,0.5,5.880041738888279e-06
333,91645,1,1214774,6073,0,0.5,5.880041738888279e-06
334,91649,1,1214774,6073,0,0.5,5.880041738888279e-06
335,91652,1,1214774,6073,0,0.5,5.880041738888279e-06
336,91656,1,1214774,6073,0,0.5,5.880041738888279e-06
337,91659,1,1214774,6073,0,0.5,5.880041738888279e-06
338,91663,0,1214775,6073,0,0.0,0.0
339,91666,0,1214775,6073,0,0.0,0.0
340,91670,0,1214775,6073,0,0.0,0.0
341,91673,0,1214775,6073,0,0.0,0.0
