day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,458511,5,0,0,0,2.5,0.00013365796179093113
1,458528,5,0,0,0,2.5,0.00013365796179093113
2,458545,5,0,0,0,2.5,0.00013365796179093113
3,458562,5,1,0,0,2.5,0.00013365796179093113
4,458579,5,1,0,0,2.5,0.00013365796179093113
5,458596,5,1,0,0,2.5,0.00013365796179093113
6,458613,6,2,0,0,3.0,0.00016038955414911737
7,458630,6,2,0,0,3.0,0.00016038955414911737
8,458646,6,3,0,0,3.0,0.00016038955414911737
9,458663,6,3,0,0,3.0,0.00016038955414911737
10,458680,6,4,0,0,3.0,0.00016038955414911737
11,458697,7,4,0,0,3.5,0.0001871211465073036
12,458714,7,5,0,0,3.5,0.0001871211465073036
13,458731,7,5,0,0,3.5,0.0001871211465073036
14,458748,7,6,0,0,3.5,0.0001871211465073036
15,458764,8,6,0,0,4.0,0.00021385273886548984
16,458781,8,7,0,0,4.0,0.00021385273886548984
17,458798,8,8,0,0,4.0,0.00021385273886548984
18,458814,9,8,0,0,4.5,0.00024058433122367608
19,458831,9,9,0,0,4.5,0.00024058433122367608
20,458848,9,9,0,0,4.5,0.00024058433122367608
21,458864,10,10,0,0,5.0,0.00026731592358186226
22,458881,10,11,0,0,5.0,0.00026731592358186226
23,458897,10,12,0,0,5.0,0.00026731592358186226
24,458914,11,12,0,0,5.5,0.0002940475159400485
25,458930,11,13,0,0,5.5,0.0002940475159400485
26,458947,11,14,0,0,5.5,0.0002940475159400485
27,458963,12,15,0,0,6.0,0.00032077910829823473
28,458979,12,16,0,0,6.0,0.00032077910829823473
29,458996,13,17,0,0,6.5,0.000347510700656421
30,459012,13,18,0,0,6.5,0.000347510700656421
31,459028,13,18,0,0,6.5,0.000347510700656421
32,459044,14,19,0,0,7.0,0.0003742422930146072
33,459060,14,21,0,0,7.0,0.0003742422930146072
34,459076,15,22,0,0,7.5,0.0004009738853727934
35,459092,15,23,0,0,7.5,0.0004009738853727934
36,459108,16,24,0,0,8.0,0.0004277054777309797
37,459124,17,25,0,0,8.5,0.0004544370700891659
38,459140,17,26,0,0,8.5,0.0004544370700891659
39,459156,18,27,0,0,9.0,0.00048116866244735215
40,459171,18,29,0,0,9.0,0.00048116866244735215
41,459187,19,30,0,0,9.5,0.0005079002548055384
42,459203,20,31,0,0,10.0,0.0005346318471637245
43,459218,20,33,0,0,10.0,0.0005346318471637245
44,459234,21,34,0,0,10.5,0.0005613634395219108
45,459249,22,36,0,0,11.0,0.000588095031880097
46,459264,22,38,0,0,11.0,0.000588095031880097
47,459279,23,39,0,0,11.5,0.0006148266242382833
48,459295,24,41,0,0,12.0,0.0006415582165964695
49,459310,25,43,0,0,12.5,0.0006682898089546557
50,459325,26,44,0,0,13.0,0.000695021401312842
51,459339,27,46,0,0,13.5,0.0007217529936710283
52,459354,27,48,0,0,13.5,0.0007217529936710283
53,459369,28,50,0,0,14.0,0.0007484845860292144
54,459383,29,52,0,0,14.5,0.0007752161783874007
55,459398,30,54,0,0,15.0,0.0008019477707455868
56,459412,31,57,0,0,15.5,0.0008286793631037731
57,459427,33,59,0,0,16.5,0.0008821425478201456
58,459441,34,61,0,0,17.0,0.0009088741401783318
59,459455,35,64,0,0,17.5,0.0009356057325365179
60,459469,36,66,0,0,18.0,0.0009623373248947043
61,459482,37,69,0,0,18.5,0.0009890689172528905
62,459496,39,72,0,0,19.5,0.001042532101969263
63,459510,40,74,0,0,20.0,0.001069263694327449
64,459523,41,77,0,0,20.5,0.0010959952866856355
65,459536,43,80,0,0,21.5,0.0011494584714020078
66,459549,44,83,0,0,22.0,0.001176190063760194
67,459562,46,86,0,0,23.0,0.0012296532484765666
68,459575,47,90,0,0,23.5,0.0012563848408347527
69,459588,49,93,0,0,24.5,0.0013098480255511254
70,459600,50,97,0,0,25.0,0.0013365796179093115
71,459612,52,100,0,0,26.0,0.001390042802625684
72,459624,54,104,0,0,27.0,0.0014435059873420565
73,459636,56,108,0,0,28.0,0.0014969691720584288
74,459648,58,112,0,0,29.0,0.0015504323567748014
75,459660,60,116,0,0,30.0,0.0016038955414911737
76,459671,62,120,0,0,31.0,0.0016573587262075462
77,459682,64,125,0,0,32.0,0.0017108219109239187
78,459693,66,129,0,0,33.0,0.0017642850956402912
79,459703,68,134,0,0,34.0,0.0018177482803566636
80,459714,70,139,0,0,35.0,0.0018712114650730359
81,459724,73,144,0,0,36.5,0.0019514062421475947
82,459734,75,149,0,0,37.5,0.002004869426863967
83,459744,78,155,0,0,39.0,0.002085064203938526
84,459753,81,160,0,0,40.5,0.0021652589810130848
85,459762,83,166,0,0,41.5,0.002218722165729457
86,459771,86,172,0,0,43.0,0.0022989169428040157
87,459779,89,178,0,0,44.5,0.0023791117198785744
88,459788,92,185,0,0,46.0,0.0024593064969531332
89,459795,95,191,0,0,47.5,0.002539501274027692
90,459803,99,198,0,0,49.5,0.0026464276434604367
91,459810,102,205,1,0,51.0,0.0027266224205349954
92,459817,105,213,1,0,52.5,0.0028068171976095542
93,459824,109,220,1,0,54.5,0.002913743567042299
94,459830,113,228,1,0,56.5,0.003020669936475044
95,459835,116,236,1,0,58.0,0.0031008647135496027
96,459841,120,244,1,0,60.0,0.0032077910829823473
97,459846,125,253,1,0,62.5,0.003341449044773279
98,459850,129,262,1,0,64.5,0.0034483754142060237
99,459854,133,271,1,0,66.5,0.0035553017836387683
100,459858,138,281,1,0,69.0,0.0036889597454297
101,459861,142,291,1,0,71.0,0.0037958861148624447
102,459863,147,301,1,0,73.5,0.003929544076653376
103,459865,152,311,1,0,76.0,0.004063202038444307
104,459867,157,322,1,0,78.5,0.004196860000235238
105,459868,163,334,1,0,81.5,0.004357249554384355
106,459868,168,345,1,0,84.0,0.004490907516175286
107,459868,174,357,1,0,87.0,0.004651297070324404
108,459868,180,370,1,0,90.0,0.004811686624473521
109,459866,186,383,1,0,93.0,0.004972076178622639
110,459864,192,396,1,0,96.0,0.005132465732771756
111,459862,199,410,2,0,99.5,0.0053195868792790596
112,459858,206,424,2,0,103.0,0.005506708025786363
113,459854,213,439,2,0,106.5,0.005693829172293667
114,459849,220,454,2,0,110.0,0.00588095031880097
115,459844,227,470,2,0,113.5,0.006068071465308274
116,459837,235,486,2,0,117.5,0.006281924204173764
117,459830,243,503,2,0,121.5,0.0064957769430392534
118,459822,251,520,2,0,125.5,0.0067096296819047435
119,459813,260,538,2,0,130.0,0.006950214013128419
120,459804,269,557,2,0,134.5,0.007190798344352095
121,459793,278,576,2,0,139.0,0.007431382675575772
122,459781,287,596,2,0,143.5,0.007671967006799448
123,459769,297,616,3,0,148.5,0.007939282930381309
124,459755,307,637,3,0,153.5,0.008206598853963172
125,459740,317,659,3,0,158.5,0.008473914777545036
126,459725,328,682,3,0,164.0,0.008767962293485084
127,459708,339,706,3,0,169.5,0.009062009809425132
128,459689,351,730,3,0,175.5,0.009382788917723367
129,459670,362,755,3,0,181.0,0.009676836433663415
130,459650,375,781,3,0,187.5,0.010024347134319836
131,459628,387,808,4,0,193.5,0.010345126242618071
132,459604,401,835,4,0,200.5,0.010719368535632677
133,459580,414,864,4,0,207.0,0.0110668792362891
134,459554,428,894,4,0,214.0,0.011441121529303705
135,459526,443,924,4,0,221.5,0.0118420954146765
136,459497,458,956,4,0,229.0,0.012243069300049293
137,459467,473,989,4,0,236.5,0.012644043185422086
