day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,462146,5,0,0,0,2.5,0.00013260330792211943
1,462163,5,0,0,0,2.5,0.00013260330792211943
2,462180,5,0,0,0,2.5,0.00013260330792211943
3,462197,5,1,0,0,2.5,0.00013260330792211943
4,462214,5,1,0,0,2.5,0.00013260330792211943
5,462231,5,1,0,0,2.5,0.00013260330792211943
6,462248,6,2,0,0,3.0,0.0001591239695065433
7,462266,6,2,0,0,3.0,0.0001591239695065433
8,462283,6,3,0,0,3.0,0.0001591239695065433
9,462300,6,3,0,0,3.0,0.0001591239695065433
10,462317,6,4,0,0,3.0,0.0001591239695065433
11,462334,7,4,0,0,3.5,0.0001856446310909672
12,462351,7,5,0,0,3.5,0.0001856446310909672
13,462368,7,5,0,0,3.5,0.0001856446310909672
14,462385,7,6,0,0,3.5,0.0001856446310909672
15,462401,8,6,0,0,4.0,0.00021216529267539106
16,462418,8,7,0,0,4.0,0.00021216529267539106
17,462435,8,8,0,0,4.0,0.00021216529267539106
18,462452,9,8,0,0,4.5,0.00023868595425981498
19,462469,9,9,0,0,4.5,0.00023868595425981498
20,462486,9,9,0,0,4.5,0.00023868595425981498
21,462502,10,10,0,0,5.0,0.00026520661584423887
22,462519,10,11,0,0,5.0,0.00026520661584423887
23,462536,10,12,0,0,5.0,0.00026520661584423887
24,462552,11,12,0,0,5.5,0.0002917272774286627
25,462569,11,13,0,0,5.5,0.0002917272774286627
26,462585,11,14,0,0,5.5,0.0002917272774286627
27,462602,12,15,0,0,6.0,0.0003182479390130866
28,462618,12,16,0,0,6.0,0.0003182479390130866
29,462635,13,17,0,0,6.5,0.0003447686005975105
30,462651,13,18,0,0,6.5,0.0003447686005975105
31,462667,13,18,0,0,6.5,0.0003447686005975105
32,462684,14,19,0,0,7.0,0.0003712892621819344
33,462700,14,21,0,0,7.0,0.0003712892621819344
34,462716,15,22,0,0,7.5,0.00039780992376635833
35,462732,15,23,0,0,7.5,0.00039780992376635833
36,462748,16,24,0,0,8.0,0.0004243305853507821
37,462764,17,25,0,0,8.5,0.000450851246935206
38,462780,17,26,0,0,8.5,0.000450851246935206
39,462796,18,27,0,0,9.0,0.00047737190851962995
40,462812,18,29,0,0,9.0,0.00047737190851962995
41,462828,19,30,0,0,9.5,0.0005038925701040538
42,462843,20,31,0,0,10.0,0.0005304132316884777
43,462859,20,33,0,0,10.0,0.0005304132316884777
44,462875,21,34,0,0,10.5,0.0005569338932729016
45,462890,22,36,0,0,11.0,0.0005834545548573254
