day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1386440,5,0,0,0,2.5,2.757939915962261e-05
1,1386492,5,0,0,0,2.5,2.757939915962261e-05
2,1386544,6,0,0,0,3.0,3.309527899154714e-05
3,1386596,7,1,0,0,3.5,3.861115882347166e-05
4,1386647,8,1,0,0,4.0,4.412703865539618e-05
5,1386699,9,2,0,0,4.5,4.96429184873207e-05
6,1386750,10,2,0,0,5.0,5.515879831924522e-05
7,1386801,11,3,0,0,5.5,6.067467815116975e-05
8,1386852,13,4,0,0,6.5,7.170643781501878e-05
9,1386903,14,5,0,0,7.0,7.722231764694332e-05
10,1386953,16,6,0,0,8.0,8.825407731079236e-05
11,1387003,18,7,0,0,9.0,9.92858369746414e-05
12,1387052,21,9,0,0,10.5,0.00011583347647041498
13,1387101,24,10,0,0,12.0,0.00013238111596618855
14,1387150,27,12,0,0,13.5,0.0001489287554619621
15,1387197,30,14,0,0,15.0,0.00016547639495773566
16,1387244,34,16,0,0,17.0,0.00018753991428543376
17,1387291,39,18,0,0,19.5,0.00021511931344505637
18,1387336,44,21,0,0,22.0,0.000242698712604679
19,1387381,49,24,0,0,24.5,0.0002702781117643016
20,1387424,56,28,0,0,28.0,0.0003088892705877733
21,1387466,63,32,0,0,31.5,0.0003475004294112449
22,1387506,71,37,0,0,35.5,0.00039162746806664113
23,1387545,80,42,0,0,40.0,0.00044127038655396175
24,1387582,91,47,0,0,45.5,0.0005019450647051315
25,1387617,103,54,0,0,51.5,0.0005681356226882258
26,1387650,116,61,0,0,58.0,0.0006398420605032446
27,1387680,131,70,0,0,65.5,0.0007225802579821125
28,1387707,148,79,0,0,74.0,0.0008163502151248293
29,1387730,167,90,0,0,83.5,0.0009211519319313952
30,1387750,188,101,0,0,94.0,0.0010369854084018102
31,1387765,213,115,0,0,106.5,0.0011748824041999232
32,1387776,240,130,0,0,120.0,0.0013238111596618853
33,1387781,271,147,0,0,135.5,0.0014948034344515455
34,1387780,306,167,0,0,153.0,0.0016878592285689037
35,1387772,345,189,0,0,172.5,0.0019029785420139602
36,1387756,390,213,1,0,195.0,0.002151193134450564
37,1387731,440,241,1,0,220.0,0.00242698712604679
38,1387696,497,273,1,0,248.5,0.0027413922764664878
39,1387649,561,308,1,0,280.5,0.0030944085857096573
40,1387590,633,348,1,0,316.5,0.003491551933608223
41,1387516,715,394,1,0,357.5,0.003943854079826034
42,1387426,807,445,2,0,403.5,0.00445131502436309
43,1387318,911,502,2,0,455.5,0.00502496652688324
44,1387189,1028,568,2,0,514.0,0.005670324467218409
45,1387036,1161,641,3,0,580.5,0.00640393648486437
46,1386857,1310,724,3,0,655.0,0.007225802579821125
47,1386648,1479,818,4,0,739.5,0.008157986271416368
48,1386405,1669,923,4,0,834.5,0.009206003439482028
49,1386124,1884,1043,5,0,942.0,0.0103919176033458
50,1385801,2126,1177,5,0,1063.0,0.011726760522671534
51,1385429,2399,1329,6,0,1199.5,0.01323259571678693
52,1385002,2707,1500,7,0,1353.5,0.014931486705019682
53,1384515,3055,1694,8,0,1527.5,0.016851012886529418
54,1383957,3447,1912,9,1,1723.5,0.01901323778064383
55,1383322,3889,2158,10,1,1944.5,0.021451256666354467
56,1382599,4387,2436,12,1,2193.5,0.02419816482265288
57,1381777,4949,2750,13,1,2474.5,0.027298089288194462
58,1380844,5582,3103,15,1,2791.0,0.030789641221802687
59,1379784,6295,3502,17,1,3147.5,0.03472246354196487
