day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,160038,5,0,0,0,2.5,0.0002966235929659868
1,160043,5,0,0,0,2.5,0.0002966235929659868
2,160048,5,0,0,0,2.5,0.0002966235929659868
3,160054,5,1,0,0,2.5,0.0002966235929659868
4,160059,6,1,0,0,3.0,0.00035594831155918413
5,160065,6,2,0,0,3.0,0.00035594831155918413
6,160070,7,2,0,0,3.5,0.00041527303015238153
7,160075,7,2,0,0,3.5,0.00041527303015238153
8,160080,7,3,0,0,3.5,0.00041527303015238153
9,160085,8,4,0,0,4.0,0.0004745977487455789
10,160090,8,4,0,0,4.0,0.0004745977487455789
11,160095,9,5,0,0,4.5,0.0005339224673387762
12,160100,9,5,0,0,4.5,0.0005339224673387762
13,160105,10,6,0,0,5.0,0.0005932471859319736
14,160110,11,7,0,0,5.5,0.0006525719045251709
15,160115,11,8,0,0,5.5,0.0006525719045251709
16,160119,12,9,0,0,6.0,0.0007118966231183683
17,160124,13,9,0,0,6.5,0.0007712213417115657
18,160128,13,10,0,0,6.5,0.0007712213417115657
19,160133,14,11,0,0,7.0,0.0008305460603047631
20,160137,15,12,0,0,7.5,0.0008898707788979604
21,160141,16,14,0,0,8.0,0.0009491954974911578
22,160145,17,15,0,0,8.5,0.001008520216084355
23,160149,18,16,0,0,9.0,0.0010678449346775525
24,160152,19,17,0,0,9.5,0.0011271696532707497
25,160156,20,19,0,0,10.0,0.0011864943718639471
26,160159,21,20,0,0,10.5,0.0012458190904571444
27,160163,23,22,0,0,11.5,0.001364468527643539
28,160166,24,23,0,0,12.0,0.0014237932462367365
29,160169,26,25,0,0,13.0,0.0015424426834231314
30,160172,27,27,0,0,13.5,0.0016017674020163287
31,160174,29,29,0,0,14.5,0.0017204168392027234
32,160176,30,31,0,0,15.0,0.0017797415577959208
33,160179,32,33,0,0,16.0,0.0018983909949823155
34,160180,34,36,0,0,17.0,0.00201704043216871
35,160182,36,38,0,0,18.0,0.002135689869355105
36,160183,38,41,0,0,19.0,0.0022543393065414994
37,160185,41,44,0,0,20.5,0.0024323134623210917
38,160185,43,46,0,0,21.5,0.0025509628995074862
39,160186,46,50,0,0,23.0,0.002728937055287078
40,160186,48,53,0,0,24.0,0.002847586492473473
41,160186,51,56,0,0,25.5,0.003025560648253065
42,160185,54,60,0,0,27.0,0.0032035348040326574
43,160184,57,64,0,0,28.5,0.0033815089598122493
44,160183,61,68,0,0,30.5,0.0036188078341850387
45,160181,64,73,0,0,32.0,0.003796781989964631
46,160179,68,77,0,0,34.0,0.00403408086433742
47,160176,72,82,0,0,36.0,0.00427137973871021
48,160172,77,87,0,0,38.5,0.004568003331676196
49,160169,81,93,0,0,40.5,0.004805302206048986
50,160164,86,99,0,0,43.0,0.0051019257990149725
51,160159,91,105,0,0,45.5,0.005398549391980959
52,160153,96,111,0,0,48.0,0.005695172984946946
53,160147,102,118,0,0,51.0,0.00605112129650613
54,160140,108,126,0,0,54.0,0.006407069608065315
55,160132,114,133,0,0,57.0,0.006763017919624499
56,160123,121,142,0,0,60.5,0.00717829094977688
57,160113,128,150,0,0,64.0,0.007593563979929262
58,160102,136,159,0,0,68.0,0.00806816172867484
59,160091,144,169,0,0,72.0,0.00854275947742042
60,160078,152,179,0,0,76.0,0.009017357226165998
61,160064,161,190,0,0,80.5,0.009551279693504774
62,160050,171,202,1,0,85.5,0.010144526879436748
63,160033,181,214,1,0,90.5,0.010737774065368721
64,160016,191,227,1,0,95.5,0.011331021251300694
65,159997,203,241,1,0,101.5,0.012042917874419063
66,159977,215,255,1,0,107.5,0.012754814497537433
67,159955,227,271,1,0,113.5,0.0134667111206558
68,159932,240,287,1,0,120.0,0.014237932462367367
69,159907,255,304,1,0,127.5,0.015127803241265326
70,159880,269,322,1,0,134.5,0.01595834930157009
71,159851,285,342,1,0,142.5,0.016907544799061248
72,159820,302,362,1,0,151.0,0.017916065015145602
73,159787,320,384,1,0,160.0,0.018983909949823154
74,159751,338,407,2,0,169.0,0.020051754884500707
75,159713,358,431,2,0,179.0,0.021238249256364652
76,159673,379,456,2,0,189.5,0.022484068346821796
77,159630,401,483,2,0,200.5,0.02378921215587214
78,159584,424,512,2,0,212.0,0.02515368068351568
79,159535,449,542,2,0,224.5,0.02663679864834561
80,159483,475,575,2,0,237.5,0.02817924133176874
81,159427,503,609,3,0,251.5,0.029840333452378267
82,159368,532,645,3,0,266.0,0.031560750291580994
83,159305,563,683,3,0,281.5,0.03339981656797011
84,159239,596,723,3,0,298.0,0.035357532281545624
85,159168,630,765,3,0,315.0,0.03737457271371433
86,159092,667,810,4,0,333.5,0.039569587301662636
87,159012,705,858,4,0,352.5,0.04182392660820413
88,158927,746,909,4,0,373.0,0.04425624007052523
89,158837,789,962,4,0,394.5,0.046807202970032706
90,158741,835,1018,5,0,417.5,0.049536140025319794
91,158639,883,1078,5,0,441.5,0.052383726517793265
92,158531,933,1141,5,0,466.5,0.055349962447453126
93,158417,987,1208,6,0,493.5,0.05855349725148579
94,158296,1043,1278,6,0,521.5,0.06187568149270484
95,158168,1103,1353,6,0,551.5,0.06543516460829668
96,158032,1166,1432,7,0,583.0,0.0691726218796681
97,157889,1233,1515,7,0,616.5,0.07314737802541234
98,157737,1303,1603,8,0,651.5,0.07730010832693615
99,157576,1377,1696,8,0,688.5,0.08169013750283276
100,157405,1454,1794,8,0,727.0,0.08625814083450895
101,157225,1537,1898,9,0,768.5,0.09118209247774434
102,157035,1623,2008,10,0,811.5,0.0962840182767593
103,156834,1714,2124,10,0,857.0,0.10168256766874026
104,156622,1810,2247,11,0,905.0,0.1073777406536872
105,156397,1911,2376,11,0,955.5,0.11336953723160015
106,156160,2017,2513,12,0,1008.5,0.11965795740247905
107,155910,2129,2657,13,0,1064.5,0.1263023258849172
108,155647,2247,2809,14,0,1123.5,0.13330264267891445
109,155368,2371,2969,14,0,1185.5,0.1406589077844709
110,155075,2500,3139,15,0,1250.0,0.14831179648299336
111,154766,2637,3317,16,0,1318.5,0.1564392829302614
112,154440,2780,3506,17,0,1390.0,0.16492271768908864
113,154097,2930,3704,18,0,1465.0,0.17382142547806825
114,153737,3088,3914,19,1,1544.0,0.18319473101579342
115,153357,3253,4134,20,1,1626.5,0.192983309583671
116,152957,3426,4367,21,1,1713.0,0.20324648590029412
117,152537,3607,4611,23,1,1803.5,0.21398425996566284
118,152096,3796,4869,24,1,1898.0,0.22519663177977714
