day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,734885,5,0,0,0,2.5,6.446956121243004e-05
1,734912,5,0,0,0,2.5,6.446956121243004e-05
2,734940,5,0,0,0,2.5,6.446956121243004e-05
3,734967,5,1,0,0,2.5,6.446956121243004e-05
4,734994,6,1,0,0,3.0,7.736347345491604e-05
5,735022,6,2,0,0,3.0,7.736347345491604e-05
6,735049,7,2,0,0,3.5,9.025738569740205e-05
7,735076,7,2,0,0,3.5,9.025738569740205e-05
8,735104,7,3,0,0,3.5,9.025738569740205e-05
9,735131,8,4,0,0,4.0,0.00010315129793988807
10,735158,8,4,0,0,4.0,0.00010315129793988807
11,735185,9,5,0,0,4.5,0.00011604521018237407
12,735212,9,5,0,0,4.5,0.00011604521018237407
13,735239,10,6,0,0,5.0,0.00012893912242486008
14,735266,11,7,0,0,5.5,0.0001418330346673461
15,735292,11,8,0,0,5.5,0.0001418330346673461
16,735319,12,9,0,0,6.0,0.0001547269469098321
17,735346,13,9,0,0,6.5,0.0001676208591523181
18,735372,13,10,0,0,6.5,0.0001676208591523181
19,735399,14,11,0,0,7.0,0.0001805147713948041
20,735425,15,12,0,0,7.5,0.00019340868363729012
21,735451,16,14,0,0,8.0,0.00020630259587977614
22,735477,17,15,0,0,8.5,0.00021919650812226213
23,735503,18,16,0,0,9.0,0.00023209042036474815
24,735529,19,17,0,0,9.5,0.00024498433260723414
25,735555,20,19,0,0,10.0,0.00025787824484972016
26,735580,21,20,0,0,10.5,0.0002707721570922062
27,735605,23,22,0,0,11.5,0.0002965599815771782
28,735631,24,23,0,0,12.0,0.0003094538938196642
29,735656,26,25,0,0,13.0,0.0003352417183046362
30,735680,27,27,0,0,13.5,0.00034813563054712223
31,735705,29,29,0,0,14.5,0.0003739234550320942
32,735729,30,31,0,0,15.0,0.00038681736727458023
33,735754,32,33,0,0,16.0,0.00041260519175955227
34,735778,34,36,0,0,17.0,0.00043839301624452426
35,735801,36,38,0,0,18.0,0.0004641808407294963
36,735825,38,41,0,0,19.0,0.0004899686652144683
37,735848,41,44,0,0,20.5,0.0005286504019419263
