day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,780365,5,0,0,0,2.5,4.901045922408209e-05
1,780393,5,0,0,0,2.5,4.901045922408209e-05
2,780422,6,0,0,0,3.0,5.881255106889851e-05
3,780451,7,1,0,0,3.5,6.861464291371493e-05
4,780479,8,1,0,0,4.0,7.841673475853135e-05
5,780508,9,2,0,0,4.5,8.821882660334777e-05
6,780536,10,2,0,0,5.0,9.802091844816417e-05
7,780564,11,3,0,0,5.5,0.00010782301029298061
8,780591,13,4,0,0,6.5,0.00012742719398261344
9,780619,14,5,0,0,7.0,0.00013722928582742986
10,780646,16,6,0,0,8.0,0.0001568334695170627
11,780672,18,7,0,0,9.0,0.00017643765320669554
12,780698,21,9,0,0,10.5,0.0002058439287411448
13,780724,24,10,0,0,12.0,0.00023525020427559405
14,780749,27,12,0,0,13.5,0.0002646564798100433
15,780774,30,14,0,0,15.0,0.00029406275534449257
16,780797,34,16,0,0,17.0,0.00033327112272375824
17,780820,39,18,0,0,19.5,0.00038228158194784033
18,780843,44,21,0,0,22.0,0.00043129204117192243
19,780864,49,24,0,0,24.5,0.00048030250039600447
20,780884,56,28,0,0,28.0,0.0005489171433097195
21,780902,63,32,0,0,31.5,0.0006175317862234343
22,780920,71,36,0,0,35.5,0.0006959485209819657
23,780935,80,42,0,0,40.0,0.0007841673475853134
24,780949,91,47,0,0,45.5,0.0008919903578782941
25,780961,103,54,0,0,51.5,0.0010096154600160911
26,780970,116,61,0,0,58.0,0.0011370426539987046
27,780977,131,70,0,0,65.5,0.0012840740316709509
28,780980,148,79,0,0,74.0,0.00145070959303283
29,780981,167,90,0,0,83.5,0.001636949338084342
30,780977,188,101,0,0,94.0,0.0018427932668254867
31,780969,213,115,0,0,106.5,0.0020878455629458974
32,780957,240,130,0,0,120.0,0.0023525020427559405
33,780938,271,147,0,0,135.5,0.0026563668899452493
34,780914,306,167,0,0,153.0,0.002999440104513824
35,780883,345,189,0,0,172.5,0.0033817216864616643
36,780843,390,213,1,0,195.0,0.0038228158194784033
37,780795,440,241,1,0,220.0,0.004312920411719224
38,780737,497,273,1,0,248.5,0.00487163964687376
39,780667,561,308,1,0,280.5,0.005498973524942011
40,780585,633,348,1,0,316.5,0.006204724137768794
41,780488,714,394,1,0,357.0,0.006998693577198923
42,780375,806,445,2,0,403.0,0.007900486026922034
43,780244,910,502,2,0,455.0,0.00891990357878294
44,780092,1027,567,2,0,513.5,0.010066748324626461
45,779916,1159,641,3,0,579.5,0.011360624448142228
46,779714,1308,724,3,0,654.0,0.012821136133019877
47,779483,1476,817,4,0,738.0,0.014467887562949033
48,779217,1666,922,4,0,833.0,0.016330285013464153
49,778914,1880,1042,5,0,940.0,0.018427932668254866
50,778569,2121,1176,5,0,1060.5,0.020790236802855626
51,778176,2392,1327,6,0,1196.0,0.023446603692800872
