day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,160038,5,0,0,0,2.5,0.00038421284777025915
1,160043,5,0,0,0,2.5,0.00038421284777025915
2,160049,5,0,0,0,2.5,0.00038421284777025915
3,160054,5,1,0,0,2.5,0.00038421284777025915
4,160060,5,1,0,0,2.5,0.00038421284777025915
5,160065,5,1,0,0,2.5,0.00038421284777025915
6,160071,6,2,0,0,3.0,0.00046105541732431094
7,160076,6,2,0,0,3.0,0.00046105541732431094
8,160082,6,3,0,0,3.0,0.00046105541732431094
9,160087,6,3,0,0,3.0,0.00046105541732431094
10,160093,6,4,0,0,3.0,0.00046105541732431094
11,160098,7,4,0,0,3.5,0.0005378979868783628
12,160104,7,5,0,0,3.5,0.0005378979868783628
13,160109,7,5,0,0,3.5,0.0005378979868783628
14,160114,7,6,0,0,3.5,0.0005378979868783628
15,160120,8,6,0,0,4.0,0.0006147405564324147
16,160125,8,7,0,0,4.0,0.0006147405564324147
17,160130,8,8,0,0,4.0,0.0006147405564324147
18,160135,9,8,0,0,4.5,0.0006915831259864664
19,160141,9,9,0,0,4.5,0.0006915831259864664
20,160146,9,9,0,0,4.5,0.0006915831259864664
21,160151,10,10,0,0,5.0,0.0007684256955405183
22,160156,10,11,0,0,5.0,0.0007684256955405183
23,160161,10,12,0,0,5.0,0.0007684256955405183
24,160166,11,12,0,0,5.5,0.0008452682650945701
25,160171,11,13,0,0,5.5,0.0008452682650945701
26,160176,11,14,0,0,5.5,0.0008452682650945701
27,160181,12,15,0,0,6.0,0.0009221108346486219
28,160186,12,16,0,0,6.0,0.0009221108346486219
29,160190,13,17,0,0,6.5,0.0009989534042026738
30,160195,13,18,0,0,6.5,0.0009989534042026738
31,160200,13,18,0,0,6.5,0.0009989534042026738
32,160205,14,19,0,0,7.0,0.0010757959737567257
33,160209,14,21,0,0,7.0,0.0010757959737567257
34,160214,15,22,0,0,7.5,0.0011526385433107773
35,160218,15,23,0,0,7.5,0.0011526385433107773
36,160223,16,24,0,0,8.0,0.0012294811128648294
37,160227,17,25,0,0,8.5,0.0013063236824188812
38,160232,17,26,0,0,8.5,0.0013063236824188812
39,160236,18,27,0,0,9.0,0.0013831662519729329
40,160240,18,29,0,0,9.0,0.0013831662519729329
41,160244,19,30,0,0,9.5,0.0014600088215269847
42,160248,20,31,0,0,10.0,0.0015368513910810366
43,160252,20,33,0,0,10.0,0.0015368513910810366
44,160256,21,34,0,0,10.5,0.0016136939606350884
45,160260,22,36,0,0,11.0,0.0016905365301891403
46,160264,22,38,0,0,11.0,0.0016905365301891403
47,160268,23,39,0,0,11.5,0.001767379099743192
48,160272,24,41,0,0,12.0,0.0018442216692972438
49,160275,25,43,0,0,12.5,0.0019210642388512958
50,160279,26,44,0,0,13.0,0.0019979068084053477
51,160282,27,46,0,0,13.5,0.0020747493779593993
52,160285,27,48,0,0,13.5,0.0020747493779593993
53,160289,28,50,0,0,14.0,0.0021515919475134514
54,160292,29,52,0,0,14.5,0.002228434517067503
55,160295,30,54,0,0,15.0,0.0023052770866215547
56,160298,31,57,0,0,15.5,0.0023821196561756067
57,160300,33,59,0,0,16.5,0.0025358047952837104
58,160303,34,61,0,0,17.0,0.0026126473648377625
59,160306,35,64,0,0,17.5,0.002689489934391814
60,160308,36,66,0,0,18.0,0.0027663325039458658
61,160310,37,69,0,0,18.5,0.002843175073499918
62,160312,38,71,0,0,19.0,0.0029200176430539695
63,160315,40,74,0,0,20.0,0.003073702782162073
64,160316,41,77,0,0,20.5,0.003150545351716125
65,160318,43,80,0,0,21.5,0.003304230490824229
66,160320,44,83,0,0,22.0,0.0033810730603782806
