day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1300609,5,0,0,0,2.5,4.6966887780512086e-05
1,1300658,5,0,0,0,2.5,4.6966887780512086e-05
2,1300707,5,0,0,0,2.5,4.6966887780512086e-05
3,1300757,5,1,0,0,2.5,4.6966887780512086e-05
4,1300806,5,1,0,0,2.5,4.6966887780512086e-05
5,1300855,5,1,0,0,2.5,4.6966887780512086e-05
6,1300904,6,2,0,0,3.0,5.63602653366145e-05
7,1300954,6,2,0,0,3.0,5.63602653366145e-05
8,1301003,6,3,0,0,3.0,5.63602653366145e-05
9,1301052,6,3,0,0,3.0,5.63602653366145e-05
10,1301101,6,4,0,0,3.0,5.63602653366145e-05
11,1301151,7,4,0,0,3.5,6.575364289271692e-05
12,1301200,7,5,0,0,3.5,6.575364289271692e-05
13,1301249,7,5,0,0,3.5,6.575364289271692e-05
14,1301298,7,6,0,0,3.5,6.575364289271692e-05
15,1301347,8,6,0,0,4.0,7.514702044881935e-05
16,1301396,8,7,0,0,4.0,7.514702044881935e-05
17,1301445,8,8,0,0,4.0,7.514702044881935e-05
18,1301494,9,8,0,0,4.5,8.454039800492174e-05
19,1301543,9,9,0,0,4.5,8.454039800492174e-05
20,1301592,9,9,0,0,4.5,8.454039800492174e-05
21,1301641,10,10,0,0,5.0,9.393377556102417e-05
22,1301690,10,11,0,0,5.0,9.393377556102417e-05
23,1301739,10,12,0,0,5.0,9.393377556102417e-05
24,1301787,11,12,0,0,5.5,0.0001033271531171266
25,1301836,11,13,0,0,5.5,0.0001033271531171266
26,1301885,11,14,0,0,5.5,0.0001033271531171266
27,1301934,12,15,0,0,6.0,0.000112720530673229
28,1301982,12,16,0,0,6.0,0.000112720530673229
29,1302031,13,17,0,0,6.5,0.00012211390822933142
30,1302079,13,18,0,0,6.5,0.00012211390822933142
31,1302128,13,18,0,0,6.5,0.00012211390822933142
32,1302176,14,19,0,0,7.0,0.00013150728578543384
33,1302225,14,21,0,0,7.0,0.00013150728578543384
34,1302273,15,22,0,0,7.5,0.00014090066334153625
35,1302322,15,23,0,0,7.5,0.00014090066334153625
36,1302370,16,24,0,0,8.0,0.0001502940408976387
37,1302418,17,25,0,0,8.5,0.0001596874184537411
38,1302466,17,26,0,0,8.5,0.0001596874184537411
39,1302514,18,27,0,0,9.0,0.0001690807960098435
40,1302562,18,29,0,0,9.0,0.0001690807960098435
41,1302610,19,30,0,0,9.5,0.00017847417356594593
42,1302658,20,31,0,0,10.0,0.00018786755112204834
43,1302706,20,33,0,0,10.0,0.00018786755112204834
44,1302754,21,34,0,0,10.5,0.00019726092867815078
45,1302802,22,36,0,0,11.0,0.0002066543062342532
46,1302849,22,38,0,0,11.0,0.0002066543062342532
47,1302897,23,39,0,0,11.5,0.00021604768379035558
48,1302944,24,41,0,0,12.0,0.000225441061346458
49,1302992,25,43,0,0,12.5,0.0002348344389025604
50,1303039,26,44,0,0,13.0,0.00024422781645866285
51,1303086,27,46,0,0,13.5,0.0002536211940147653
52,1303133,27,48,0,0,13.5,0.0002536211940147653
53,1303180,28,50,0,0,14.0,0.0002630145715708677
54,1303227,29,52,0,0,14.5,0.0002724079491269701
55,1303274,30,54,0,0,15.0,0.0002818013266830725
56,1303321,31,57,0,0,15.5,0.0002911947042391749
57,1303368,33,59,0,0,16.5,0.00030998145935137977
58,1303414,34,61,0,0,17.0,0.0003193748369074822
59,1303460,35,64,0,0,17.5,0.0003287682144635846
60,1303507,36,66,0,0,18.0,0.000338161592019687
61,1303553,37,69,0,0,18.5,0.0003475549695757894
62,1303599,39,72,0,0,19.5,0.0003663417246879943
63,1303645,40,74,0,0,20.0,0.0003757351022440967
