day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,734885,5,0,0,0,2.5,4.8641912926889945e-05
1,734911,6,0,0,0,3.0,5.8370295512267934e-05
2,734936,8,0,0,0,4.0,7.782706068302391e-05
3,734961,11,1,0,0,5.5,0.00010701220843915787
4,734984,15,2,0,0,7.5,0.00014592573878066981
5,735006,20,3,0,0,10.0,0.00019456765170755978
6,735026,27,4,0,0,13.5,0.00026266632980520566
7,735043,36,6,0,0,18.0,0.0003502217730736076
8,735057,48,9,0,0,24.0,0.0004669623640981435
9,735066,64,12,0,0,32.0,0.0006226164854641913
10,735068,85,17,0,0,42.5,0.0008269125197571291
11,735062,113,23,0,0,56.5,0.0010993072321477126
12,735045,151,31,0,0,75.5,0.0014689857703920762
13,735012,201,42,0,0,100.5,0.001955404899660976
14,734960,267,56,0,0,133.5,0.0025974781502959227
15,734881,354,76,0,0,177.0,0.003443847435223808
16,734768,471,101,0,0,235.5,0.0045820681977130325
17,734607,626,135,0,0,313.0,0.00608996749844662
18,734385,832,179,0,0,416.0,0.008094014311034486
19,734081,1105,239,1,0,552.5,0.010749862756842678
20,733667,1467,318,1,0,733.5,0.01427153725274951
21,733109,1949,423,2,0,974.5,0.0189606176589017
22,732359,2587,562,2,0,1293.5,0.025167325748372858
23,731356,3434,747,3,0,1717.0,0.033407265798188014
24,730017,4556,992,4,1,2278.0,0.04432251105898211
25,728234,6041,1317,6,1,3020.5,0.058769159198268424
26,725868,8004,1749,8,2,4002.0,0.07786597421336541
27,722733,10594,2321,11,2,5297.0,0.10306248510949441
28,718593,14006,3077,15,3,7003.0,0.13625572649080409
29,713142,18483,4078,20,5,9241.5,0.17980969532554136
30,705994,24338,5398,26,6,12169.0,0.23676937536292944
31,696668,31952,7137,35,8,15976.0,0.31084128036799746
32,684578,41786,9419,47,11,20893.0,0.4065101947126046
33,669033,54372,12404,62,14,27186.0,0.528951617932172
34,649258,70288,16287,81,19,35144.0,0.6837885551610481
35,624443,90107,21308,106,25,45053.5,0.8765953696206543
36,593839,114297,27744,138,32,57148.5,1.1119249443609478
37,556916,143077,35908,179,40,71538.5,1.3919077951681262
38,513565,176228,46128,230,51,88114.0,1.7144134062559921
39,464321,212903,58716,293,62,106451.5,2.07120183757473
40,410529,251502,73923,369,76,125751.0,2.4467076769877347
41,354344,289737,91888,459,89,144868.5,2.8186723851396622
42,298473,324923,112583,562,103,162461.5,3.160975254788772
43,245696,354501,135792,678,116,177250.5,3.448721354899082
44,198295,376588,161114,805,126,188294.0,3.663592141062326
45,157655,390335,188013,940,134,195167.5,3.797328216463517
46,124164,395950,215894,1079,139,197975.0,3.851953084680414
47,97408,394427,244176,1220,141,197213.5,3.8371367580028832
48,76499,387166,272350,1361,140,193583.0,3.7664989720504543
49,60380,375633,300004,1500,138,187816.5,3.65430153569329
50,48036,361147,326835,1634,134,180573.5,3.5133761855615044
51,38595,344793,352632,1763,128,172396.5,3.3542782167602327
52,31353,327409,377260,1886,123,163704.5,3.185160013896022
53,25766,309610,400646,2003,116,154805.0,3.012004532258879
54,21425,291837,422761,2113,110,145918.5,2.839101988568956
55,18022,274395,443607,2218,104,137197.5,2.669419539514793
56,15331,257487,463206,2316,97,128743.5,2.504932046761222
57,13183,241244,481598,2407,91,120622.0,2.3469139284269276
58,11452,225743,498830,2494,86,112871.5,2.196114269970983
59,10045,211026,514954,2574,80,105513.0,2.0529416634619753
60,8892,197106,530028,2650,75,98553.0,1.9175225778735137
61,7938,183981,544107,2720,70,91990.5,1.7898375564404279
62,7143,171635,557248,2786,65,85817.5,1.669730945041351
63,6476,160042,569508,2847,61,80021.0,1.556949805729064
64,5912,149175,580940,2904,57,74587.5,1.4512314721737614
65,5432,139000,591595,2957,53,69500.0,1.3522451793675403
66,5022,129482,601524,3007,49,64741.0,1.2596504339199126
67,4668,120587,610772,3053,46,60293.5,1.1731164708229755
68,4362,112280,619386,3096,43,56140.0,1.0923027966862404
69,4095,104527,627406,3137,40,52263.5,1.016878646501805
70,3862,97294,634872,3174,37,48647.0,0.9465132552617659
71,3658,90549,641822,3209,34,45274.5,0.8808953147233913
72,3478,84261,648290,3241,32,42130.5,0.8197232450265346
73,3318,78402,654308,3271,30,39201.0,0.762724651458805
74,3177,72943,659908,3299,28,36471.5,0.7096174109252266
75,3051,67859,665119,3325,26,33929.5,0.6601583138611649
76,2938,63125,669966,3349,24,31562.5,0.6141041507019854
77,2837,58717,674475,3372,22,29358.5,0.5712214402656394
78,2747,54613,678669,3393,20,27306.5,0.5312961581352481
79,2665,50794,682570,3412,19,25397.0,0.49414346504168954
80,2592,47240,686198,3430,18,23620.0,0.4595687933332562
81,2525,43932,689572,3447,16,21966.0,0.4273873037408258
82,2465,40854,692710,3463,15,20427.0,0.39744334214303234
83,2410,37991,695629,3478,14,18995.5,0.36959098280109515
84,2360,35327,698342,3491,13,17663.5,0.34367457159364817
85,2315,32849,700866,3504,12,16424.5,0.3195676395470815
86,2274,30544,703212,3516,11,15272.0,0.29714371768778525
87,2236,28400,705394,3526,10,14200.0,0.2762860654247349
88,2201,26406,707422,3537,10,13203.0,0.25688767054949113
89,2170,24552,709309,3546,9,12276.0,0.23885124923620038
90,2141,22827,711062,3555,8,11413.5,0.22206978927642335
91,2114,21223,712693,3563,8,10611.5,0.20646546360947707
92,2090,19731,714209,3571,7,9865.5,0.19195071679209308
93,2068,18344,715618,3578,7,9172.0,0.1784574501461738
94,2047,17055,716929,3584,6,8527.5,0.1659175649936216
95,2028,15856,718147,3590,6,7928.0,0.15425323427375337
96,2011,14740,719279,3596,5,7370.0,0.14339635930847153
97,1995,13704,720332,3601,5,6852.0,0.13331775495001996
98,1980,12740,721311,3606,4,6370.0,0.12393959413771556
99,1966,11843,722221,3611,4,5921.5,0.11521323495863152
100,1954,11010,723067,3615,4,5505.0,0.10710949226501165
101,1942,10235,723854,3619,3,5117.5,0.09956999576134372
102,1931,9515,724585,3622,3,4757.5,0.09256556029987156
103,1921,8845,725265,3626,3,4422.5,0.08604754396766831
104,1912,8223,725896,3629,3,4111.5,0.0799964899995632
105,1904,7644,726484,3632,2,3822.0,0.07436375648262934
106,1896,7106,727030,3635,2,3553.0,0.06912988665169599
107,1888,6606,727537,3637,2,3303.0,0.06426569535900699
108,1882,6140,728009,3640,2,3070.0,0.05973226907422085
109,1876,5708,728448,3642,2,2854.0,0.05552960779733755
110,1870,5306,728856,3644,2,2653.0,0.0516187979980156
111,1864,4933,729235,3646,1,2466.5,0.04799011129366962
112,1860,4585,729587,3647,1,2292.5,0.04460463415395807
113,1855,4262,729915,3649,1,2131.0,0.041462366578880985
114,1851,3962,730219,3651,1,1981.0,0.03854385180326759
115,1847,3683,730502,3652,1,1841.5,0.03582963306194713
116,1843,3424,730765,3653,1,1712.0,0.03330998197233423
117,1840,3183,731010,3655,1,1591.5,0.030965441769258133
118,1837,2958,731237,3656,1,1479.0,0.02877655568754809
119,1834,2750,731449,3657,1,1375.0,0.02675305210978947
120,1831,2556,731645,3658,0,1278.0,0.02486574588822614
121,1829,2376,731828,3659,0,1188.0,0.0231146370228581
122,1826,2209,731997,3659,0,1104.5,0.021489997131099975
123,1824,2053,732155,3660,0,1026.5,0.01997236944778101
124,1822,1909,732302,3661,0,954.5,0.018571482355486578
125,1820,1774,732438,3662,0,887.0,0.017258150706460553
126,1819,1649,732565,3662,0,824.5,0.016042102883288303
127,1817,1533,732683,3663,0,766.5,0.014913610503384456
128,1816,1425,732792,3663,0,712.5,0.013862945184163632
129,1814,1324,732894,3664,0,662.0,0.012880378543040456
130,1813,1231,732989,3664,0,615.5,0.011975638962600304
131,1812,1144,733077,3665,0,572.0,0.011129269677672419
132,1811,1064,733159,3665,0,532.0,0.010350999070842179
133,1810,989,733235,3666,0,494.5,0.00962137037693883
134,1809,919,733305,3666,0,459.5,0.008940383595962371
135,1808,854,733371,3666,0,427.0,0.008308038727912801
136,1807,794,733432,3667,0,397.0,0.007724335772790122
137,1807,738,733489,3667,0,369.0,0.007179546348008955
138,1806,686,733541,3667,0,343.0,0.006673670453569301
139,1805,638,733590,3667,0,319.0,0.006206708089471155
