day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,550725,5,0,0,0,2.5,8.6059393718456e-05
1,550745,5,0,0,0,2.5,8.6059393718456e-05
2,550765,5,0,0,0,2.5,8.6059393718456e-05
3,550786,5,1,0,0,2.5,8.6059393718456e-05
4,550806,6,1,0,0,3.0,0.0001032712724621472
5,550826,6,2,0,0,3.0,0.0001032712724621472
6,550847,7,2,0,0,3.5,0.00012048315120583841
7,550867,7,2,0,0,3.5,0.00012048315120583841
8,550887,7,3,0,0,3.5,0.00012048315120583841
9,550907,8,4,0,0,4.0,0.0001376950299495296
10,550927,8,4,0,0,4.0,0.0001376950299495296
11,550947,9,5,0,0,4.5,0.0001549069086932208
12,550967,9,5,0,0,4.5,0.0001549069086932208
13,550987,10,6,0,0,5.0,0.000172118787436912
14,551007,11,7,0,0,5.5,0.00018933066618060323
15,551026,11,8,0,0,5.5,0.00018933066618060323
16,551046,12,9,0,0,6.0,0.0002065425449242944
17,551066,13,9,0,0,6.5,0.00022375442366798562
18,551085,13,10,0,0,6.5,0.00022375442366798562
19,551104,14,11,0,0,7.0,0.00024096630241167682
20,551124,15,12,0,0,7.5,0.000258178181155368
21,551143,16,14,0,0,8.0,0.0002753900598990592
22,551162,17,15,0,0,8.5,0.0002926019386427504
23,551181,18,16,0,0,9.0,0.0003098138173864416
24,551199,19,17,0,0,9.5,0.0003270256961301328
25,551218,20,19,0,0,10.0,0.000344237574873824
26,551236,21,20,0,0,10.5,0.00036144945361751526
27,551255,23,22,0,0,11.5,0.00039587321110489765
28,551273,24,23,0,0,12.0,0.0004130850898485888
29,551291,26,25,0,0,13.0,0.00044750884733597124
30,551308,27,27,0,0,13.5,0.0004647207260796624
31,551326,29,29,0,0,14.5,0.0004991444835670448
32,551343,30,31,0,0,15.0,0.000516356362310736
33,551360,32,33,0,0,16.0,0.0005507801197981184
34,551377,34,36,0,0,17.0,0.0005852038772855008
35,551394,36,38,0,0,18.0,0.0006196276347728832
36,551410,38,41,0,0,19.0,0.0006540513922602656
37,551426,41,44,0,0,20.5,0.0007056870284913393
38,551442,43,47,0,0,21.5,0.0007401107859787217
39,551458,46,50,0,0,23.0,0.0007917464222097953
40,551473,48,53,0,0,24.0,0.0008261701796971776
41,551488,51,56,0,0,25.5,0.0008778058159282512
42,551502,54,60,0,0,27.0,0.0009294414521593248
43,551516,58,64,0,0,29.0,0.0009982889671340896
44,551530,61,68,0,0,30.5,0.0010499246033651634
45,551543,65,73,0,0,32.5,0.0011187721183399282
46,551555,68,77,0,0,34.0,0.0011704077545710016
47,551568,72,82,0,0,36.0,0.0012392552695457664
48,551579,77,87,0,0,38.5,0.0013253146632642224
49,551590,81,93,0,0,40.5,0.0013941621782389872
50,551601,86,99,0,0,43.0,0.0014802215719574433
51,551611,91,105,0,0,45.5,0.0015662809656758992
52,551620,97,111,0,0,48.5,0.0016695522381380463
53,551628,102,118,0,0,51.0,0.0017556116318565025
54,551636,108,126,0,0,54.0,0.0018588829043186495
55,551643,115,133,0,0,57.5,0.001979366055524488
56,551649,121,142,0,0,60.5,0.0020826373279866353
57,551655,129,150,0,0,64.5,0.002220332357936165
58,551659,136,160,0,0,68.0,0.0023408155091420033
59,551662,144,169,0,0,72.0,0.002478510539091533
