day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1375534,5,0,0,0,2.5,2.598483971693363e-05
1,1375584,6,0,0,0,3.0,3.1181807660320356e-05
2,1375634,8,0,0,0,4.0,4.15757435470938e-05
3,1375684,11,1,0,0,5.5,5.716664737725398e-05
4,1375732,15,2,0,0,7.5,7.795451915080089e-05
5,1375778,20,3,0,0,10.0,0.00010393935886773452
6,1375823,27,4,0,0,13.5,0.0001403181344714416
7,1375864,36,6,0,0,18.0,0.00018709084596192215
8,1375903,48,9,0,0,24.0,0.00024945446128256285
9,1375936,64,12,0,0,32.0,0.0003326059483767504
10,1375963,85,17,0,0,42.5,0.00044174227518787164
11,1375981,113,23,0,0,56.5,0.0005872573776027
12,1375989,151,31,0,0,75.5,0.0007847421594513956
13,1375981,201,42,0,0,100.5,0.001044590556620732
14,1375953,267,56,0,0,133.5,0.0013875904408842557
15,1375899,354,76,0,0,177.0,0.0018397266519589008
16,1375810,471,101,0,0,235.5,0.0024477719013351476
17,1375674,626,135,0,0,313.0,0.00325330193256009
18,1375476,832,179,0,0,416.0,0.004323877328897756
19,1375196,1106,239,1,0,553.0,0.005747846545385718
20,1374806,1469,318,1,0,734.5,0.007634345908835101
21,1374271,1951,423,2,0,975.5,0.010139284457547502
22,1373544,2592,562,2,0,1296.0,0.013470540909258394
23,1372561,3442,747,3,0,1721.0,0.01788796366113711
24,1371240,4570,993,4,1,2285.0,0.023750143501277337
25,1369470,6066,1320,6,1,3033.0,0.03152480754458388
26,1367106,8049,1753,8,2,4024.5,0.04183039497631976
27,1363958,10674,2328,11,2,5337.0,0.05547243582770991
28,1359776,14146,3091,15,3,7073.0,0.07351630852714862
29,1354235,18729,4101,20,5,9364.5,0.09733401261168999
30,1346910,24767,5439,27,6,12383.5,0.12871330505385906
31,1337261,32699,7208,36,8,16349.5,0.16993565478080255
32,1324596,43079,9544,47,11,21539.5,0.22388018203315677
33,1308052,56596,12621,63,15,28298.0,0.2941275977239151
34,1286574,74081,16663,83,20,37040.5,0.384996582214032
35,1258906,96506,21955,109,26,48253.0,0.5015385883444794
36,1223623,124942,28848,144,34,62471.0,0.6493195687826243
37,1179211,160475,37773,188,44,80237.5,0.8339834307149848
38,1124225,204041,49235,246,57,102020.5,1.060394536136571
39,1057560,256172,63810,319,72,128086.0,1.3313176719932642
40,978816,316656,82108,410,91,158328.0,1.645651081081067
41,888718,384170,104726,523,113,192085.0,1.9965191748108784
42,789465,456012,132167,660,137,228006.0,2.3698797457996674
43,684803,528128,164739,823,162,264064.0,2.744664286004945
44,579655,595576,202463,1012,188,297788.0,3.095189379850493
45,479282,653426,245004,1225,212,326713.0,3.3958339753754148
46,388226,697822,291677,1458,233,348911.0,3.6265585641900118
47,309458,726759,341522,1707,249,363379.5,3.7769432255677935
48,244067,740248,393433,1967,259,370124.0,3.847045126156137
49,191536,739911,446308,2231,264,369955.5,3.8452937479592157
50,150330,728272,499159,2495,264,364136.0,3.784806238066137
51,118498,708089,551178,2755,260,354044.5,3.6799158340647633
52,94101,681911,601756,3008,252,340955.5,3.5438696072427853
53,75444,651863,650464,3252,243,325931.5,3.3877111144799015
54,61145,619603,697026,3485,232,309801.5,3.2200569286262457
55,50130,586363,741283,3706,221,293181.5,3.0473097141880707
56,41584,553027,783166,3915,209,276513.5,2.8740635908273306
57,34898,520213,822668,4113,197,260106.5,2.7035302847330387
58,29619,488334,859826,4299,185,244167.0,2.5378561436658136
59,25414,457659,894707,4473,174,228829.5,2.3784391520024255
60,22033,428352,927397,4636,163,214176.0,2.2261316124855908
61,19289,400500,957994,4789,152,200250.0,2.081385661326384
62,17043,374139,986601,4933,143,187069.5,1.9443883893707663
63,15189,349269,1013325,5066,133,174634.5,1.8151397966187384
64,13647,325864,1038273,5191,124,162932.0,1.693504761903772
65,12354,303881,1061549,5307,116,151940.5,1.5792598156043016
66,11263,283267,1083255,5416,108,141633.5,1.4721295184193275
67,10336,263962,1103488,5517,101,131981.0,1.371802052272247
68,9543,245900,1122343,5611,94,122950.0,1.2779344172787959
69,8861,229019,1139907,5699,87,114509.5,1.1902044014264845
70,8271,213250,1156265,5781,81,106625.0,1.1082534139272193
71,7758,198531,1171498,5857,76,99265.5,1.03175924276851
72,7310,184798,1185678,5928,70,92399.0,0.9603892820019801
73,6918,171991,1198878,5994,65,85995.5,0.8938317135510264
74,6572,160052,1211163,6055,61,80026.0,0.8317851132749323
75,6266,148925,1222596,6112,57,74462.5,0.7739584509688682
76,5995,138559,1233233,6166,53,69279.5,0.7200866812677214
77,5754,128904,1243130,6215,49,64452.0,0.6699099557743224
78,5538,119912,1252338,6261,46,59956.0,0.6231788200273891
79,5345,111540,1260903,6304,42,55770.0,0.5796698044053553
80,5172,103746,1268870,6344,39,51873.0,0.5391646362545992
81,5016,96492,1276281,6381,37,48246.0,0.5014658307932719
82,4876,89740,1283173,6415,34,44870.0,0.46637590323952477
83,4749,83457,1289583,6447,32,41728.5,0.43372335365122594
84,4634,77611,1295544,6477,29,38805.5,0.40334187905418717
85,4529,72172,1301088,6505,27,36086.0,0.37507557041010675
86,4434,67112,1306243,6531,25,33556.0,0.3487789126165699
87,4348,62405,1311037,6555,23,31202.5,0.3243167845070486
88,4269,58026,1315495,6577,22,29013.0,0.3015592618829581
89,4197,53954,1319639,6598,20,26977.0,0.28039720841748744
90,4132,50166,1323493,6617,19,25083.0,0.26071109384793845
91,4071,46643,1327076,6635,17,23321.5,0.24240217578338705
92,4016,43366,1330408,6652,16,21683.0,0.22537171183290874
93,3966,40319,1333506,6667,15,20159.5,0.2095365505094094
94,3920,37486,1336386,6681,14,18743.0,0.1948135403257948
95,3877,34851,1339063,6695,13,17425.5,0.18111952979497076
96,3838,32401,1341553,6707,12,16200.5,0.16838695833367331
97,3802,30123,1343867,6719,11,15061.5,0.15654826535863833
98,3769,28004,1346019,6730,10,14002.0,0.14553589028660185
99,3738,26035,1348019,6740,10,13017.5,0.1353030604060734
100,3710,24203,1349879,6749,9,12101.5,0.12578221513378893
101,3684,22501,1351608,6758,8,11250.5,0.11693697569414473
102,3660,20917,1353215,6766,8,10458.5,0.10870497847182015
103,3638,19446,1354709,6773,7,9723.0,0.10106023862709826
104,3617,18077,1356098,6780,6,9038.5,0.09394558951260185
105,3599,16805,1357389,6786,6,8402.5,0.08733504628861394
106,3581,15622,1358590,6792,6,7811.0,0.08118703321158743
107,3565,14522,1359705,6798,5,7261.0,0.07547036847386203
108,3550,13500,1360743,6803,5,6750.0,0.0701590672357208
109,3536,12550,1361707,6808,4,6275.0,0.06522194768950342
110,3523,11666,1362604,6813,4,5833.0,0.06062782802754954
111,3512,10845,1363437,6817,4,5422.5,0.05636111734602904
112,3501,10081,1364212,6821,3,5040.5,0.05239063383728158
113,3491,9371,1364932,6824,3,4685.5,0.04870078659747701
114,3481,8711,1365601,6828,3,4355.5,0.045270787754841765
115,3472,8098,1366223,6831,3,4049.0,0.0420850464055457
116,3464,7528,1366802,6834,2,3764.0,0.039122774677815275
117,3457,6998,1367340,6836,2,3499.0,0.036368381667820304
118,3450,6505,1367839,6839,2,3252.5,0.03380627647173065
119,3444,6047,1368304,6841,2,3023.5,0.03142606515365953
120,3438,5621,1368736,6843,2,2810.5,0.029212156809776783
121,3432,5225,1369138,6845,2,2612.5,0.027154157504195642
122,3427,4857,1369511,6847,1,2428.5,0.02524167330102933
123,3422,4515,1369858,6849,1,2257.5,0.023464310264391067
124,3418,4197,1370180,6850,1,2098.5,0.02181167445839409
125,3414,3901,1370480,6852,1,1950.5,0.020273371947151616
126,3410,3626,1370759,6853,1,1813.0,0.018844205762720268
127,3407,3371,1371018,6855,1,1685.5,0.017518978937156652
128,3404,3133,1371259,6856,1,1566.5,0.01628210056663061
129,3401,2913,1371482,6857,1,1456.5,0.015138767619085532
130,3398,2707,1371691,6858,1,1353.5,0.014068192222747865
131,3395,2517,1371884,6859,0,1258.5,0.013080768313504387
132,3393,2339,1372064,6860,0,1169.5,0.012155708019581551
133,3391,2175,1372231,6861,0,1087.5,0.011303405276866128
134,3389,2021,1372386,6861,0,1010.5,0.010503072213584572
135,3387,1879,1372531,6862,0,939.5,0.009765102765623658
136,3385,1746,1372665,6863,0,873.0,0.009073906029153225
137,3384,1623,1372790,6863,0,811.5,0.008434678972116656
138,3382,1509,1372906,6864,0,754.5,0.00784222462657057
139,3381,1403,1373014,6865,0,701.5,0.007291346024571576
140,3380,1304,1373114,6865,0,652.0,0.006776846198176291
141,3378,1212,1373207,6866,0,606.0,0.006298725147384712
142,3377,1127,1373294,6866,0,563.5,0.005856982872196839
143,3376,1047,1373374,6866,0,523.5,0.005441225436725902
144,3376,973,1373449,6867,0,486.5,0.005056649808915284
145,3375,905,1373518,6867,0,452.5,0.0047032559887649865
146,3374,841,1373583,6867,0,420.5,0.004370650040388236
147,3373,782,1373643,6868,0,391.0,0.00406402893172842
148,3373,727,1373699,6868,0,363.5,0.0037781956948421493
149,3372,675,1373751,6868,0,337.5,0.0035079533617860398
150,3371,628,1373799,6868,0,314.0,0.003263695868446864
151,3371,583,1373844,6869,0,291.5,0.003029832310994461
152,3371,542,1373886,6869,0,271.0,0.0028167566253156054
153,3370,504,1373925,6869,0,252.0,0.00261927184346691
154,3370,469,1373961,6869,0,234.5,0.002437377965448374
155,3369,436,1373994,6869,0,218.0,0.0022658780233166123
156,3369,405,1374025,6870,0,202.5,0.0021047720170716236
157,3369,376,1374054,6870,0,188.0,0.001954059946713409
158,3369,350,1374081,6870,0,175.0,0.0018189387801853542
159,3368,325,1374106,6870,0,162.5,0.0016890145816006858
160,3368,302,1374129,6870,0,151.0,0.0015694843189027912
161,3368,281,1374151,6870,0,140.5,0.00146034799209167
162,3368,261,1374171,6870,0,130.5,0.0013564086332239354
163,3368,243,1374190,6870,0,121.5,0.0012628632102429744
164,3368,225,1374207,6871,0,112.5,0.0011693177872620132
165,3368,210,1374223,6871,0,105.0,0.0010913632681112124
166,3368,195,1374238,6871,0,97.5,0.0010134087489604114
167,3367,181,1374252,6871,0,90.5,0.0009406511977529974
168,3367,168,1374265,6871,0,84.0,0.00087309061448897
169,3367,156,1374277,6871,0,78.0,0.0008107269991683292
170,3367,145,1374289,6871,0,72.5,0.0007535603517910752
171,3367,135,1374299,6871,0,67.5,0.000701590672357208
172,3367,125,1374309,6871,0,62.5,0.0006496209929233407
173,3367,117,1374318,6871,0,58.5,0.000608045249376247
174,3367,108,1374326,6871,0,54.0,0.0005612725378857664
175,3367,101,1374334,6871,0,50.5,0.0005248937622820593
176,3367,94,1374341,6871,0,47.0,0.0004885149866783522
177,3367,87,1374348,6871,0,43.5,0.0004521362110746452
178,3367,81,1374354,6871,0,40.5,0.0004209544034143248
179,3368,75,1374360,6871,0,37.5,0.00038977259575400443
180,3368,70,1374365,6871,0,35.0,0.0003637877560370708
181,3368,65,1374370,6871,0,32.5,0.0003378029163201372
182,3368,60,1374375,6871,0,30.0,0.00031181807660320355
183,3368,56,1374379,6871,0,28.0,0.0002910302048296566
184,3368,52,1374383,6871,0,26.0,0.00027024233305610973
185,3368,48,1374387,6871,0,24.0,0.00024945446128256285
