day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,2817475,5,0,0,0,2.5,1.3567581425568572e-05
1,2817582,5,0,0,0,2.5,1.3567581425568572e-05
2,2817689,6,0,0,0,3.0,1.6281097710682287e-05
3,2817795,7,1,0,0,3.5,1.8994613995796004e-05
4,2817902,8,1,0,0,4.0,2.170813028090972e-05
5,2818008,9,2,0,0,4.5,2.4421646566023434e-05
6,2818115,10,2,0,0,5.0,2.7135162851137144e-05
7,2818221,11,3,0,0,5.5,2.9848679136250864e-05
8,2818326,13,4,0,0,6.5,3.5275711706478294e-05
9,2818432,14,5,0,0,7.0,3.798922799159201e-05
10,2818537,16,6,0,0,8.0,4.341626056181944e-05
11,2818642,18,7,0,0,9.0,4.884329313204687e-05
12,2818746,21,9,0,0,10.5,5.6983841987388015e-05
13,2818850,24,10,0,0,12.0,6.512439084272915e-05
14,2818953,27,12,0,0,13.5,7.32649396980703e-05
15,2819056,30,14,0,0,15.0,8.140548855341144e-05
16,2819158,34,16,0,0,17.0,9.225955369386631e-05
17,2819259,39,18,0,0,19.5,0.00010582713511943488
18,2819359,44,21,0,0,22.0,0.00011939471654500346
19,2819459,49,24,0,0,24.5,0.00013296229797057202
20,2819557,56,28,0,0,28.0,0.00015195691196636803
21,2819654,63,32,0,0,31.5,0.00017095152596216404
22,2819749,71,37,0,0,35.5,0.00019265965624307374
23,2819843,80,42,0,0,40.0,0.00021708130280909715
24,2819935,91,47,0,0,45.5,0.000246929981945348
25,2820025,103,54,0,0,51.5,0.0002794921773667126
26,2820112,116,61,0,0,58.0,0.0003147678890731909
27,2820197,131,70,0,0,65.5,0.00035547063334989665
28,2820279,148,79,0,0,74.0,0.0004016004101968298
29,2820358,167,90,0,0,83.5,0.0004531572196139904
30,2820432,188,102,0,0,94.0,0.0005101410616013784
31,2820503,213,115,0,0,106.5,0.0005779789687292212
32,2820568,240,130,0,0,120.0,0.0006512439084272915
33,2820628,271,147,0,0,135.5,0.0007353629132658167
34,2820682,306,167,0,0,153.0,0.0008303359832447966
35,2820729,346,189,0,0,173.0,0.0009388766346493453
36,2820768,390,213,1,0,195.0,0.0010582713511943487
37,2820798,440,241,1,0,220.0,0.0011939471654500344
38,2820818,497,273,1,0,248.5,0.0013486175937015162
39,2820826,561,308,1,0,280.5,0.001522282635948794
40,2820822,634,348,1,0,317.0,0.001720369324762095
41,2820803,715,394,1,0,357.5,0.001940164143856306
42,2820768,808,445,2,0,404.0,0.0021925211583718814
43,2820714,912,503,2,0,456.0,0.0024747268520237077
44,2820640,1029,568,2,0,514.5,0.0027922082573820124
45,2820542,1162,641,3,0,581.0,0.003153105923302137
46,2820417,1312,724,3,0,656.0,0.0035601333660691937
47,2820263,1480,818,4,0,740.0,0.004016004101968298
48,2820074,1671,924,4,0,835.5,0.004534285712425017
49,2819848,1886,1043,5,0,943.0,0.005117691713724466
50,2819578,2129,1178,5,0,1064.5,0.005777076171007098
51,2819260,2404,1330,6,0,1202.0,0.00652329314941337
52,2818887,2713,1502,7,0,1356.5,0.007361769681513508
53,2818452,3062,1696,8,0,1531.0,0.008308786865018195
54,2817948,3456,1914,9,1,1728.0,0.009377912281352999
55,2817364,3901,2161,10,1,1950.5,0.010585427028228601
56,2816692,4402,2440,12,1,2201.0,0.011944898687070571
57,2815920,4968,2755,13,1,2484.0,0.013480748904444936
58,2815035,5606,3109,15,1,2803.0,0.015211972294347485
59,2814022,6326,3510,17,2,3163.0,0.017165704019629358
60,2812867,7138,3962,19,2,3569.0,0.019369079243141695
61,2811549,8053,4472,22,2,4026.5,0.021851946644020744
62,2810049,9085,5047,25,2,4542.5,0.024652295450258096
63,2808345,10249,5696,28,3,5124.5,0.027810828406130465
64,2806409,11560,6428,32,3,5780.0,0.03136824825591454
65,2804214,13037,7254,36,4,6518.5,0.0353761118090275
66,2801726,14701,8185,40,4,7350.5,0.03989140290745672
67,2798909,16575,9235,46,5,8287.5,0.04497653242575982
68,2795723,18684,10419,52,5,9342.0,0.050699338271064646
69,2792122,21058,11754,58,6,10529.0,0.05714122593192461
70,2788056,23727,13258,66,7,11863.5,0.06438360089689311
71,2783466,26728,14953,74,8,13364.0,0.07252686326851937
72,2778292,30101,16862,84,9,15050.5,0.08167955369820792
73,2772461,33887,19012,95,10,16943.5,0.09195292635364845
74,2765898,38136,21433,107,12,19068.0,0.10348265704909664
75,2758517,42899,24157,120,13,21449.5,0.11640713511509326
76,2750222,48235,27221,136,15,24117.5,0.13088645801246004
77,2740910,54207,30666,153,17,27103.5,0.14709157726715913
78,2730468,60882,34538,172,19,30441.0,0.1652042984702932
79,2718772,68333,38887,194,21,34166.5,0.18542270831067548
80,2705687,76640,43768,218,24,38320.0,0.20796388809111507
81,2691071,85886,49242,246,27,42943.0,0.23305305966327652
82,2674766,96158,55377,276,30,48079.0,0.2609262989439646
83,2656611,107547,62245,311,34,53773.5,0.2918305359151247
84,2636430,120147,69927,349,38,60073.5,0.32602084110755747
85,2614045,134050,78509,392,42,67025.0,0.36374685801949347
86,2589270,149349,88084,440,47,74674.5,0.4052609436654482
87,2561918,166132,98752,493,53,83066.0,0.4508018874785117
88,2531802,184478,110619,553,59,92239.0,0.5005840572452079
89,2498743,204456,123796,618,65,102228.0,0.5547946855892096
90,2462572,226117,138400,692,73,113058.5,0.6135721618410578
91,2423138,249493,154551,772,80,124746.5,0.677003318521876
92,2380315,274587,172372,861,89,137293.5,0.7450962961805195
93,2334008,301370,191986,959,98,150685.0,0.8177724028447202
94,2284164,329775,213512,1067,107,164887.5,0.8948498329233753
95,2230779,359690,237067,1185,117,179845.0,0.9760246725925521
96,2173904,390956,262760,1313,128,195478.0,1.0608654727629174
97,2113654,423361,290685,1453,139,211680.5,1.1487969679820274
98,2050212,456642,320925,1604,151,228321.0,1.239105503466897
99,1983831,490482,353543,1767,163,245241.0,1.330930894555145
100,1914833,524519,388577,1942,175,262259.5,1.4232908483515605
101,1843608,558349,426043,2130,187,279174.5,1.5150891042769576
102,1770605,591538,465925,2329,199,295769.0,1.6051479962635964
103,1696321,623634,508178,2540,211,311817.0,1.6922410149506062
104,1621288,654184,552723,2763,222,327092.0,1.7751389374608306
105,1546059,682745,599451,2997,233,341372.5,1.8526396760799633
106,1471186,708907,648218,3241,243,354453.5,1.9236306891311081
107,1397206,732304,698854,3494,253,366152.0,1.9871188296539137
108,1324626,752628,751162,3755,261,376314.0,2.0422683346325647
109,1253904,769638,804921,4024,268,384819.0,2.088425246642349
110,1185445,783169,859895,4299,274,391584.5,2.1251418354962226
111,1119585,793131,915836,4579,279,396565.5,2.152173884728526
112,1056592,799513,972488,4862,283,399756.5,2.1694915456601214
113,996664,802370,1029596,5147,285,401185.0,2.1772440616866913
114,939933,801825,1086908,5434,286,400912.5,2.175765195311304
115,886468,798051,1144182,5720,286,399025.5,2.165524384851285
116,836282,791266,1201185,6005,285,395633.0,2.147113176856789
117,789339,781719,1257704,6288,282,390859.5,2.121207236882808
118,745567,769683,1313541,6567,279,384841.5,2.088547354875179
119,704859,755441,1368519,6842,274,377720.5,2.0499014559425897
120,667086,739279,1422479,7112,269,369639.5,2.0060456057425817
121,632103,721481,1475285,7376,264,360740.5,1.9577504429001282
122,599753,702320,1526819,7634,257,351160.0,1.9057567573610643
123,569874,682054,1576985,7884,250,341027.0,1.8507646363269497
124,542304,660927,1625703,8128,243,330463.5,1.7934361777713521
125,516881,639161,1672912,8364,236,319580.5,1.7343737823095668
126,493448,616958,1718566,8592,228,308479.0,1.6741255802311874
127,471856,594500,1762635,8813,220,297250.0,1.6131854315001033
128,451960,571949,1805099,9025,212,285974.5,1.551992925754504
129,433627,549445,1845953,9229,204,274722.5,1.490927955274305
130,416730,527111,1885199,9425,196,263555.5,1.4303242825625753
131,401153,505054,1922850,9614,188,252527.0,1.370472253861822
132,386786,483360,1958925,9794,180,241680.0,1.3116052315725653
133,373529,462106,1993451,9967,172,231053.0,1.2539321564487582
134,361290,441351,2026458,10132,165,220675.5,1.1976131259512233
135,349984,421145,2057983,10289,157,210572.5,1.1427838158942154
136,339534,401526,2088065,10440,150,200763.0,1.0895473398965694
137,329869,382523,2116746,10583,143,191261.5,1.0379823899305534
138,320925,364157,2144069,10720,136,182078.5,0.988145949838155
139,312641,346442,2170080,10850,130,173221.0,0.9400760088473656
140,304964,329385,2194826,10974,123,164692.5,0.893791561572181
141,297845,312988,2218354,11091,117,156494.0,0.8492980350451713
142,291238,297249,2240710,11203,111,148624.5,0.8065900022337665
143,285104,282162,2261942,11309,106,141081.0,0.765651182040256
144,279404,267718,2282096,11410,100,133859.0,0.7264571528180735
145,274105,253905,2301219,11506,95,126952.5,0.6889753523717977
146,269175,240709,2319355,11596,90,120354.5,0.6531677914734372
147,264586,228115,2336549,11682,85,114057.5,0.618993767378715
