day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1652175,5,0,0,0,2.5,2.8646618578924902e-05
1,1652237,5,0,0,0,2.5,2.8646618578924902e-05
2,1652300,5,0,0,0,2.5,2.8646618578924902e-05
3,1652363,5,1,0,0,2.5,2.8646618578924902e-05
4,1652425,6,1,0,0,3.0,3.437594229470988e-05
5,1652488,6,2,0,0,3.0,3.437594229470988e-05
6,1652550,7,2,0,0,3.5,4.0105266010494864e-05
7,1652613,7,2,0,0,3.5,4.0105266010494864e-05
8,1652675,7,3,0,0,3.5,4.0105266010494864e-05
9,1652737,8,4,0,0,4.0,4.583458972627984e-05
10,1652800,8,4,0,0,4.0,4.583458972627984e-05
11,1652862,9,5,0,0,4.5,5.156391344206482e-05
12,1652924,9,5,0,0,4.5,5.156391344206482e-05
13,1652986,10,6,0,0,5.0,5.7293237157849804e-05
14,1653048,11,7,0,0,5.5,6.302256087363479e-05
15,1653110,11,8,0,0,5.5,6.302256087363479e-05
16,1653172,12,9,0,0,6.0,6.875188458941976e-05
17,1653234,13,9,0,0,6.5,7.448120830520473e-05
18,1653296,13,10,0,0,6.5,7.448120830520473e-05
19,1653357,14,11,0,0,7.0,8.021053202098973e-05
20,1653419,15,12,0,0,7.5,8.59398557367747e-05
21,1653480,16,14,0,0,8.0,9.166917945255968e-05
22,1653541,17,15,0,0,8.5,9.739850316834467e-05
23,1653603,18,16,0,0,9.0,0.00010312782688412964
24,1653664,19,17,0,0,9.5,0.00010885715059991462
25,1653725,20,19,0,0,10.0,0.00011458647431569961
26,1653785,21,20,0,0,10.5,0.00012031579803148458
27,1653846,23,22,0,0,11.5,0.00013177444546305455
28,1653906,24,23,0,0,12.0,0.00013750376917883952
29,1653966,26,25,0,0,13.0,0.00014896241661040946
30,1654026,27,27,0,0,13.5,0.00015469174032619446
31,1654086,29,29,0,0,14.5,0.00016615038775776443
32,1654146,30,31,0,0,15.0,0.0001718797114735494
33,1654205,32,33,0,0,16.0,0.00018333835890511937
34,1654265,34,36,0,0,17.0,0.00019479700633668934
35,1654323,36,38,0,0,18.0,0.00020625565376825928
36,1654382,38,41,0,0,19.0,0.00021771430119982925
37,1654441,41,44,0,0,20.5,0.00023490227234718416
38,1654499,43,47,0,0,21.5,0.00024636091977875413
39,1654556,46,50,0,0,23.0,0.0002635488909261091
40,1654614,48,53,0,0,24.0,0.00027500753835767904
41,1654671,51,56,0,0,25.5,0.000292195509505034
42,1654728,54,60,0,0,27.0,0.0003093834806523889
43,1654784,58,64,0,0,29.0,0.00033230077551552886
44,1654840,61,68,0,0,30.5,0.00034948874666288377
45,1654895,65,73,0,0,32.5,0.0003724060415260237
46,1654950,68,77,0,0,34.0,0.0003895940126733787
47,1655005,72,82,0,0,36.0,0.00041251130753651856
48,1655059,77,87,0,0,38.5,0.00044115792611544347
49,1655112,81,93,0,0,40.5,0.0004640752209785834
50,1655165,86,99,0,0,43.0,0.0004927218395575083
51,1655217,91,105,0,0,45.5,0.0005213684581364332
52,1655269,97,111,0,0,48.5,0.000555744400431143
53,1655320,102,118,0,0,51.0,0.000584391019010068
54,1655370,108,126,0,0,54.0,0.0006187669613047778
55,1655419,115,133,0,0,57.5,0.0006588722273152726
56,1655468,121,142,0,0,60.5,0.0006932481696099826
57,1655515,129,150,0,0,64.5,0.0007390827593362624
58,1655562,136,160,0,0,68.0,0.0007791880253467573
59,1655608,144,169,0,0,72.0,0.0008250226150730371
60,1655652,153,180,0,0,76.5,0.0008765865285151019
61,1655696,162,191,0,0,81.0,0.0009281504419571668
62,1655738,171,202,1,0,85.5,0.0009797143553992318
63,1655779,182,215,1,0,91.0,0.0010427369162728664
64,1655819,192,228,1,0,96.0,0.0011000301534307162
65,1655857,204,241,1,0,102.0,0.001168782038020136
66,1655894,216,256,1,0,108.0,0.0012375339226095557
67,1655930,228,271,1,0,114.0,0.0013062858071989755
68,1655963,242,288,1,0,121.0,0.0013864963392199651
69,1655995,256,305,1,0,128.0,0.001466706871240955
70,1656025,271,323,1,0,135.5,0.0015526467269777297
71,1656054,287,343,1,0,143.5,0.0016443159064302893
72,1656080,304,363,1,0,152.0,0.001741714409598634
73,1656103,322,385,1,0,161.0,0.0018448422364827635
74,1656125,341,408,2,0,170.5,0.001953699387082678
75,1656144,361,432,2,0,180.5,0.002068285861398378
76,1656160,382,458,2,0,191.0,0.0021886016594298624
77,1656174,405,486,2,0,202.5,0.002320376104892917
78,1656185,429,515,2,0,214.5,0.0024578798740717564
79,1656192,454,545,2,0,227.0,0.002601112966966381
80,1656197,481,578,2,0,240.5,0.0027558047072925754
81,1656197,509,612,3,0,254.5,0.002916225771334555
82,1656194,539,649,3,0,269.5,0.0030881054828081045
83,1656188,571,687,3,0,285.5,0.0032714438417132236
84,1656177,605,728,3,0,302.5,0.003466240848049913
85,1656161,640,771,3,0,320.0,0.0036667671781023875
86,1656141,678,817,4,0,339.0,0.0038844814793022164
87,1656116,718,865,4,0,359.0,0.004113654427933615
88,1656086,760,917,4,0,380.0,0.004354286023996585
89,1656051,805,971,4,0,402.5,0.004612105591206909
90,1656009,853,1029,5,0,426.5,0.004887113129564588
91,1655962,903,1090,5,0,451.5,0.005173579315353837
92,1655907,956,1154,5,0,478.0,0.005477233472290441
93,1655846,1012,1222,6,0,506.0,0.0057980756003744
94,1655778,1072,1295,6,0,536.0,0.006141835023321499
95,1655702,1135,1371,6,0,567.5,0.006502782417415953
96,1655617,1202,1452,7,0,601.0,0.006886647106373546
97,1655524,1273,1538,7,0,636.5,0.00729342909019428
98,1655422,1347,1629,8,0,673.5,0.007717399045162368
99,1655310,1427,1726,8,0,713.5,0.008175744942425166
100,1655187,1511,1827,9,0,755.5,0.008657008134551105
101,1655054,1600,1935,9,0,800.0,0.009166917945255969
102,1654909,1694,2050,10,0,847.0,0.009705474374539757
103,1654752,1793,2171,10,0,896.5,0.01027267742240247
104,1654582,1899,2299,11,0,949.5,0.010879985736275678
105,1654398,2010,2435,12,0,1005.0,0.01151594066872781
106,1654200,2128,2578,12,0,1064.0,0.012192000867190437
107,1653986,2253,2730,13,0,1126.5,0.01290816633166356
108,1653756,2386,2891,14,0,1193.0,0.01367016638586296
109,1653509,2526,3062,15,0,1263.0,0.01447227170607286
110,1653244,2674,3242,16,0,1337.0,0.015320211616009037
111,1652959,2831,3433,17,0,1415.5,0.01621971543938728
112,1652654,2997,3635,18,1,1498.5,0.017170783176207585
113,1652328,3173,3850,19,1,1586.5,0.018179144150185744
114,1651979,3359,4076,20,1,1679.5,0.019244798361321747
115,1651605,3555,4316,21,1,1777.5,0.020367745809615603
116,1651207,3763,4570,22,1,1881.5,0.02155944514249888
117,1650781,3984,4839,24,1,1992.0,0.02282562568368736
118,1650327,4216,5124,25,1,2108.0,0.024154828785749476
119,1649842,4463,5425,27,1,2231.5,0.025569971743548366
120,1649326,4723,5744,28,1,2361.5,0.027059595909652463
121,1648776,4999,6081,30,1,2499.5,0.028640889255209113
122,1648191,5291,6438,32,1,2645.5,0.03031385178021833
123,1647568,5599,6816,34,1,2799.5,0.0320784834846801
124,1646905,5925,7216,36,1,2962.5,0.03394624301602601
125,1646201,6269,7639,38,2,3134.5,0.03591713037425604
126,1645452,6634,8087,40,2,3317.0,0.03800833353051756
127,1644656,7019,8561,42,2,3509.5,0.040214123161094774
128,1643811,7426,9062,45,2,3713.0,0.042545957913419266
129,1642913,7856,9593,47,2,3928.0,0.0450095671112068
130,1641960,8310,10154,50,2,4155.0,0.047610680078173186
131,1640950,8790,10747,53,2,4395.0,0.05036075546174997
132,1639878,9297,11375,56,3,4648.5,0.05326552258565296
133,1638741,9833,12040,60,3,4916.5,0.05633644009731371
134,1637536,10398,12742,63,3,5199.0,0.05957350799673223
135,1636258,10996,13485,67,3,5498.0,0.06299964357877164
136,1634905,11626,14270,71,3,5813.0,0.06660911751971617
137,1633472,12291,15101,75,4,6145.5,0.07041911779071319
138,1631955,12993,15979,79,4,6496.5,0.07444110303919425
139,1630349,13733,16907,84,4,6866.5,0.07868080258887512
140,1628650,14514,17888,89,4,7257.0,0.0831554044109032
141,1626852,15337,18924,94,5,7668.5,0.08787063782899424
142,1624951,16205,20020,100,5,8102.5,0.09284369081429561
143,1622941,17120,21177,105,5,8560.0,0.09808602201423886
144,1620817,18083,22400,112,6,9041.5,0.1036033607525398
145,1618573,19098,23692,118,6,9549.0,0.10941862432406153
146,1616203,20166,25056,125,6,10083.0,0.1155375420525199
147,1613700,21290,26497,132,7,10645.0,0.12197730190906222
148,1611059,22472,28017,140,7,11236.0,0.12874936254112007
149,1608272,23716,29623,148,8,11858.0,0.13587664124355658
150,1605332,25023,31317,156,8,12511.5,0.14336486734008755
151,1602233,26396,33104,165,8,13198.0,0.15123122880186032
152,1598966,27839,34989,174,9,13919.5,0.15949864292373805
153,1595525,29353,36978,184,9,14676.5,0.16817283902943653
154,1591901,30941,39075,195,10,15470.5,0.17727100509010307
155,1588086,32607,41285,206,11,16303.5,0.18681605840060084
156,1584072,34352,43614,218,11,17176.0,0.19681372828464563
157,1579851,36180,46068,230,12,18090.0,0.2072869320371006
158,1575414,38094,48652,243,12,19047.0,0.21825285762911303
159,1570752,40095,51373,256,13,20047.5,0.22971723438439876
160,1565857,42186,54237,271,14,21093.0,0.24169725027410519
161,1560719,44371,57250,286,15,22185.5,0.2542158225930954
162,1555329,46650,60420,302,15,23325.0,0.2672729513413693
163,1549680,49027,63752,318,16,24513.5,0.2808915538137902
164,1543761,51503,67254,336,17,25751.5,0.29507735933407386
165,1537564,54081,70933,354,18,27040.5,0.3098475558733675
166,1531079,56761,74796,373,19,28380.5,0.32520214343167125
167,1524300,59544,78850,394,20,29772.0,0.34114685133270084
168,1517216,62433,83103,415,21,31216.5,0.35769886754760366
169,1509821,65427,87563,437,22,32713.5,0.3748524627526639
170,1502106,68526,92236,461,23,34263.0,0.39260763694788153
171,1494064,71730,97131,485,24,35865.0,0.41096439013325664
172,1485688,75039,102254,511,25,37519.5,0.42992272230878914
173,1476973,78452,107614,538,26,39226.0,0.44947690415076325
174,1467912,81965,113218,566,28,40982.5,0.4696040183643159
175,1458501,85578,119073,595,29,42789.0,0.49030406494944706
176,1448735,89286,125186,625,30,44643.0,0.5115483972875777
177,1438612,93086,131563,657,31,46543.0,0.5333198274075607
178,1428130,96974,138212,691,33,48487.0,0.5555954380145327
179,1417287,100945,145139,725,34,50472.5,0.5783465824899148
180,1406084,104992,152349,761,36,52496.0,0.6015331555676966
181,1394521,109108,159849,799,37,54554.0,0.6251150519818677
182,1382602,113287,167642,838,38,56643.5,0.6490578957901331
183,1370330,117519,175734,878,40,58759.5,0.6733043937553351
184,1357711,121796,184128,920,41,60898.0,0.6978087112877475
185,1344751,126108,192828,964,43,63054.0,0.7225135551502122
186,1331459,130444,201836,1009,45,65222.0,0.7473559027818559
187,1317843,134792,211153,1055,46,67396.0,0.7722670022980891
188,1303916,139142,220782,1103,48,69571.0,0.7971895604617536
189,1289690,143478,230720,1153,49,71739.0,0.8220319080933973
190,1275179,147790,240969,1204,51,73895.0,0.8467367519558622
