day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,780365,5,0,0,0,2.5,6.0707622619077396e-05
1,780394,5,0,0,0,2.5,6.0707622619077396e-05
2,780423,5,0,0,0,2.5,6.0707622619077396e-05
3,780452,5,1,0,0,2.5,6.0707622619077396e-05
4,780481,6,1,0,0,3.0,7.284914714289287e-05
5,780511,6,2,0,0,3.0,7.284914714289287e-05
6,780540,7,2,0,0,3.5,8.499067166670836e-05
7,780569,7,2,0,0,3.5,8.499067166670836e-05
8,780598,7,3,0,0,3.5,8.499067166670836e-05
9,780626,8,4,0,0,4.0,9.713219619052383e-05
10,780655,8,4,0,0,4.0,9.713219619052383e-05
11,780684,9,5,0,0,4.5,0.0001092737207143393
12,780713,9,5,0,0,4.5,0.0001092737207143393
13,780742,10,6,0,0,5.0,0.00012141524523815479
14,780770,11,7,0,0,5.5,0.00013355676976197026
15,780799,11,8,0,0,5.5,0.00013355676976197026
16,780827,12,9,0,0,6.0,0.00014569829428578575
17,780855,13,9,0,0,6.5,0.00015783981880960124
18,780884,13,10,0,0,6.5,0.00015783981880960124
19,780912,14,11,0,0,7.0,0.00016998134333341672
20,780940,15,12,0,0,7.5,0.00018212286785723218
21,780968,16,14,0,0,8.0,0.00019426439238104767
22,780996,17,15,0,0,8.5,0.00020640591690486315
23,781023,18,16,0,0,9.0,0.0002185474414286786
24,781051,19,17,0,0,9.5,0.00023068896595249407
25,781078,20,19,0,0,10.0,0.00024283049047630958
26,781105,21,20,0,0,10.5,0.00025497201500012507
27,781132,23,22,0,0,11.5,0.000279255064047756
28,781159,24,23,0,0,12.0,0.0002913965885715715
29,781186,26,25,0,0,13.0,0.00031567963761920247
30,781213,27,27,0,0,13.5,0.00032782116214301793
31,781239,29,29,0,0,14.5,0.0003521042111906489
32,781265,30,31,0,0,15.0,0.00036424573571446436
33,781291,32,33,0,0,16.0,0.00038852878476209533
34,781317,34,36,0,0,17.0,0.0004128118338097263
35,781342,36,38,0,0,18.0,0.0004370948828573572
36,781368,38,41,0,0,19.0,0.00046137793190498814
37,781392,41,44,0,0,20.5,0.0004978025054764347
38,781417,43,47,0,0,21.5,0.0005220855545240656
39,781441,46,50,0,0,23.0,0.000558510128095512
40,781465,48,53,0,0,24.0,0.000582793177143143
41,781489,51,56,0,0,25.5,0.0006192177507145894
42,781512,54,60,0,0,27.0,0.0006556423242860359
43,781535,58,64,0,0,29.0,0.0007042084223812978
44,781557,61,68,0,0,30.5,0.0007406329959527442
45,781579,65,73,0,0,32.5,0.0007891990940480061
46,781601,68,77,0,0,34.0,0.0008256236676194526
47,781622,72,82,0,0,36.0,0.0008741897657147144
48,781642,77,87,0,0,38.5,0.0009348973883337918
49,781662,81,93,0,0,40.5,0.0009834634864290537
50,781682,86,99,0,0,43.0,0.0010441711090481312
51,781700,91,105,0,0,45.5,0.0011048787316672087
52,781718,97,111,0,0,48.5,0.0011777278788101015
53,781736,102,118,0,0,51.0,0.0012384355014291787
54,781752,108,126,0,0,54.0,0.0013112846485720717
55,781768,115,133,0,0,57.5,0.00139627532023878
56,781783,121,142,0,0,60.5,0.0014691244673816731
57,781797,129,150,0,0,64.5,0.001566256663572197
58,781810,136,160,0,0,68.0,0.0016512473352389052
59,781823,144,169,0,0,72.0,0.0017483795314294289
60,781834,153,180,0,0,76.5,0.0018576532521437682
61,781844,162,191,0,0,81.0,0.0019669269728581074
62,781853,171,202,1,0,85.5,0.0020762006935724467
63,781860,181,215,1,0,90.5,0.0021976159388106017
64,781867,192,228,1,0,96.0,0.002331172708572572
65,781871,203,241,1,0,101.5,0.0024647294783345423
66,781875,215,256,1,0,107.5,0.002610427772620328
67,781877,228,271,1,0,114.0,0.0027682675914299294
68,781877,242,288,1,0,121.0,0.0029382489347633462
69,781875,256,305,1,0,128.0,0.0031082302780967627
70,781872,271,323,1,0,135.5,0.003290353145953995
71,781867,287,343,1,0,143.5,0.0034846175383350425
72,781859,304,363,1,0,152.0,0.003691023455239905
73,781849,322,385,1,0,161.0,0.003909570896668584
74,781837,341,408,2,0,170.5,0.004140259862621078
75,781823,361,432,2,0,180.5,0.004383090353097388
76,781806,382,458,2,0,191.0,0.004638062368097513
77,781786,404,485,2,0,202.0,0.004905175907621453
78,781763,428,514,2,0,214.0,0.005196572496193025
79,781738,454,545,2,0,227.0,0.005512252133812227
80,781708,480,577,2,0,240.0,0.00582793177143143
81,781676,508,612,3,0,254.0,0.0061678944580982635
82,781639,538,648,3,0,269.0,0.006532140193812728
83,781599,570,687,3,0,285.0,0.006920668978574823
84,781555,604,727,3,0,302.0,0.00733348081238455
85,781506,639,770,3,0,319.5,0.007758434170718091
86,781453,677,816,4,0,338.5,0.008219812102623078
87,781395,716,865,4,0,358.0,0.008693331559051883
88,781331,759,916,4,0,379.5,0.009215417113575947
89,781263,803,970,4,0,401.5,0.00974964419262383
90,781188,850,1027,5,0,425.0,0.010320295845243157
91,781107,900,1088,5,0,450.0,0.010927372071433931
92,781020,953,1153,5,0,476.5,0.011570872871196151
93,780926,1009,1221,6,0,504.5,0.012250798244529819
94,780824,1068,1293,6,0,534.0,0.012967148191434932
95,780715,1131,1369,6,0,565.5,0.013732064236435306
96,780598,1197,1450,7,0,598.5,0.014533404855007127
97,780472,1268,1535,7,0,634.0,0.015395453096198029
98,780337,1342,1626,8,0,671.0,0.01629392591096037
99,780193,1421,1722,8,0,710.5,0.017253106348341794
100,780038,1504,1823,9,0,752.0,0.01826085288381848
101,779872,1592,1931,9,0,796.0,0.019329307041914243
102,779695,1685,2045,10,0,842.5,0.020458468822629083
103,779506,1783,2165,10,0,891.5,0.021648338225962998
104,779305,1888,2292,11,0,944.0,0.022923198300963624
105,779089,1998,2427,12,0,999.0,0.024258765998583325
106,778860,2115,2570,12,0,1057.5,0.025679324367869738
107,778615,2238,2721,13,0,1119.0,0.02717273188429904
108,778355,2368,2881,14,0,1184.0,0.02875113007239505
109,778077,2506,3050,15,0,1253.0,0.03042666045668159
110,777782,2652,3229,16,0,1326.0,0.03219932303715865
111,777468,2806,3419,17,0,1403.0,0.03406911781382623
112,777135,2970,3619,18,1,1485.0,0.03606032783573197
113,776780,3142,3831,19,1,1571.0,0.038148670053828236
114,776403,3324,4056,20,1,1662.0,0.04035842751716265
115,776003,3517,4293,21,1,1758.5,0.042701741750259044
116,775578,3720,4545,22,1,1860.0,0.04516647122859358
117,775127,3935,4810,24,1,1967.5,0.04777689900121391
118,774648,4162,5091,25,1,2081.0,0.05053302506812002
119,774141,4402,5389,26,1,2201.0,0.05344699095383574
120,773603,4655,5703,28,1,2327.5,0.056518796658361056
121,773033,4923,6036,30,1,2461.5,0.059772725230743604
122,772428,5205,6387,31,1,2602.5,0.06319663514645957
123,771788,5503,6759,33,1,2751.5,0.06681480945455659
124,771110,5817,7152,35,1,2908.5,0.07062724815503464
125,770392,6149,7568,37,2,3074.5,0.07465823429694138
126,769632,6499,8007,40,2,3249.5,0.0789077678802768
127,768829,6868,8471,42,2,3434.0,0.08338799042956471
128,767978,7257,8962,44,2,3628.5,0.08811104346932894
129,767079,7668,9481,47,2,3834.0,0.0931012100486171
130,766129,8100,10028,50,2,4050.0,0.0983463486429054
131,765124,8555,10607,53,2,4277.5,0.10387074230124142
132,764063,9034,11218,56,3,4517.0,0.10968653254814903
133,762942,9539,11863,59,3,4769.5,0.11581800243267584
134,761759,10070,12545,62,3,5035.0,0.12226515195482186
135,760510,10629,13264,66,3,5314.5,0.12905226416363472
136,759193,11216,14023,70,3,5608.0,0.13617933905911442
137,757803,11834,14824,74,4,5917.0,0.14368280121483237
138,756338,12482,15670,78,4,6241.0,0.1515505091062648
139,754794,13163,16561,82,4,6581.5,0.15981888730698315
140,753168,13878,17502,87,4,6939.0,0.16850007734151123
141,751456,14628,18493,92,4,7314.0,0.17760622073437282
142,749653,15415,19538,97,5,7707.5,0.1871616005346156
143,747757,16239,20639,103,5,8119.5,0.19716621674223958
144,745762,17102,21799,108,5,8551.0,0.2076443524062923
145,743666,18005,23020,115,6,9002.5,0.2186081490512977
146,741464,18949,24307,121,6,9474.5,0.2300697482017795
147,739152,19936,25660,128,6,9968.0,0.24205343290678538
148,736725,20967,27084,135,7,10483.5,0.25457134469083914
149,734180,22043,28582,142,7,11021.5,0.2676356250784646
150,731512,23164,30156,150,7,11582.0,0.2812462740696618
151,728717,24333,31811,159,8,12166.5,0.2954397162380021
152,725791,25549,33549,167,8,12774.5,0.31020381005896164
153,722729,26813,35374,176,9,13406.5,0.3255506970570644
154,719529,28126,37289,186,9,14063.0,0.3414925187568342
155,716185,29488,39298,196,10,14744.0,0.3580292751582709
156,712694,30900,41405,207,10,15450.0,0.3751731077858983
157,709052,32362,43612,218,11,16181.0,0.39292401663971654
158,705257,33873,45923,229,11,16936.5,0.41126986019520173
159,701304,35433,48343,241,12,17716.5,0.4302106384523539
160,697191,37042,50874,254,12,18521.0,0.449746351411173
161,692915,38698,53520,267,13,19349.0,0.46985271602261136
162,688475,40401,56284,281,13,20200.5,0.4905297322866692
163,683867,42149,59170,295,14,21074.5,0.5117531171542986
164,679091,43940,62180,310,15,21970.0,0.5334985875764521
165,674146,45772,65319,326,15,22886.0,0.5557418605040821
166,669032,47643,68588,342,16,23821.5,0.5784586528881409
167,663747,49550,71992,359,17,24775.0,0.6016125401550569
168,658293,51490,75531,377,17,25745.0,0.625167097731259
169,652672,53458,79209,396,18,26729.0,0.6490616179941279
170,646884,55452,83027,415,19,27726.0,0.673271817894616
171,640933,57467,86988,434,19,28733.5,0.6977369898101041
172,634821,59498,91093,455,20,29749.0,0.7223964261179734
173,628553,61541,95343,476,21,30770.5,0.7472015607201284
174,622133,63589,99739,498,21,31794.5,0.7720674029449025
175,615566,65637,104281,521,22,32818.5,0.7969332451696766
176,608858,67680,108969,544,23,33840.0,0.8217383797718316
177,602017,69710,113804,569,24,34855.0,0.846385674555177
178,595048,71722,118783,593,24,35861.0,0.8708144218970938
179,587961,73709,123906,619,25,36854.5,0.8949396311259152
180,580764,75664,129171,645,26,37832.0,0.9186763115699744
181,573465,77579,134576,672,27,38789.5,0.941927331033081
182,566076,79449,140117,700,27,39724.5,0.964631981892616
183,558605,81267,145792,728,28,40633.5,0.9867052734769125
184,551063,83024,151597,757,29,41512.0,1.0080379320652564
185,543463,84716,157527,787,29,42358.0,1.028581391559552
186,535813,86334,163578,817,30,43167.0,1.0482263782390855
187,528127,87874,169745,848,30,43937.0,1.0669243260057615
188,520416,89328,176022,880,31,44664.0,1.0845781026633892
189,512691,90692,182402,912,31,45346.0,1.1011391421138734
190,504965,91960,188880,944,32,45980.0,1.1165345952100714
191,497248,93127,195449,977,32,46563.5,1.130703754329364
192,489552,94190,202101,1010,33,47095.0,1.14361019489818
193,481889,95143,208829,1044,33,47571.5,1.1551810677693761
194,474270,95985,215625,1078,33,47992.5,1.1654042314184287
195,466704,96713,222481,1112,34,48356.5,1.1742432612717664
196,459202,97324,229389,1146,34,48662.0,1.1816617327558177
197,451774,97817,236341,1181,34,48908.5,1.1876475043460586
198,444430,98192,243328,1216,34,49096.0,1.1922005760424894
199,437177,98448,250342,1251,35,49224.0,1.1953088063205863
200,430023,98586,257374,1286,35,49293.0,1.1969843367048727
201,422977,98607,264416,1322,35,49303.5,1.197239308719873
202,416045,98511,271459,1357,35,49255.5,1.1960737223655866
203,409233,98303,278495,1392,35,49151.5,1.193548285264633
204,402546,97983,285517,1427,35,48991.5,1.189662997417012
205,395991,97555,292516,1462,34,48777.5,1.184466424920819
206,389570,97022,299484,1497,34,48511.0,1.1779949923496256
207,383289,96388,306414,1532,34,48194.0,1.1702972658015265
208,377148,95658,313299,1566,34,47829.0,1.161433952899141
209,371153,94835,320132,1600,34,47417.5,1.151441478216041
210,365303,93925,326906,1634,33,46962.5,1.140392690899369
211,359601,92932,333615,1668,33,46466.0,1.1283361570472201
212,354047,91861,340253,1701,33,45930.5,1.1153325842822137
213,348643,90717,346814,1734,32,45358.5,1.1014426802269688
214,343387,89506,353294,1766,32,44753.0,1.0867392940286282
215,338280,88233,359688,1798,31,44116.5,1.0712831333098112
216,333320,86903,365990,1829,31,43451.5,1.0551349056931365
217,328507,85521,372197,1860,31,42760.5,1.0383553188012236
218,323839,84093,378306,1891,30,42046.5,1.021017221781215
219,319315,82623,384313,1921,30,41311.5,1.0031691807312064
220,314932,81116,390215,1951,29,40558.0,0.9848719032738164
221,310688,79578,396009,1980,28,39789.0,0.9661982385561882
222,306581,78013,401693,2008,28,39006.5,0.947196752676417
223,302608,76425,407265,2036,27,38212.5,0.9279160117325981
224,298767,74818,412724,2063,27,37409.0,0.9084045818228266
225,295055,73198,418068,2090,26,36599.0,0.8887353120942455
226,291468,71567,423297,2116,26,35783.5,0.8689324855959024
227,288004,69930,428409,2142,25,34965.0,0.8490568099504164
228,284660,68290,433404,2167,24,34145.0,0.829144709731359
229,281432,66651,438282,2191,24,33325.5,0.8092447510368256
230,278318,65015,443043,2215,23,32507.5,0.7893812169158634
231,275314,63385,447686,2238,23,31692.5,0.7695905319420441
232,272417,61765,452214,2261,22,30882.5,0.749921262213463
233,269625,60156,456626,2283,22,30078.0,0.7303855492546439
234,266933,58561,460923,2304,21,29280.5,0.7110198176391582
235,264339,56983,465106,2325,20,28491.5,0.6918604919405774
236,261840,55422,469176,2345,20,27711.0,0.6729075721589014
237,259432,53880,473135,2365,19,26940.0,0.6541853413431781
238,257113,52360,476983,2384,19,26180.0,0.6357302240669784
239,254880,50863,480723,2403,18,25431.5,0.6175543618548267
240,252730,49390,484357,2421,18,24695.0,0.5996698962312464
241,250661,47941,487884,2439,17,23970.5,0.5820768271962379
242,248668,46519,491309,2456,17,23259.5,0.5648115793233723
