day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,800190,5,0,0,0,2.5,4.779576449229714e-05
1,800219,5,0,0,0,2.5,4.779576449229714e-05
2,800249,6,0,0,0,3.0,5.735491739075657e-05
3,800278,7,1,0,0,3.5,6.691407028921599e-05
4,800307,8,1,0,0,4.0,7.647322318767542e-05
5,800337,9,2,0,0,4.5,8.603237608613486e-05
6,800365,10,2,0,0,5.0,9.559152898459427e-05
7,800394,11,3,0,0,5.5,0.00010515068188305372
8,800422,13,4,0,0,6.5,0.00012426898767997255
9,800450,14,5,0,0,7.0,0.00013382814057843199
10,800478,16,6,0,0,8.0,0.00015294644637535085
11,800506,18,7,0,0,9.0,0.0001720647521722697
12,800532,21,9,0,0,10.5,0.00020074221086764798
13,800559,24,10,0,0,12.0,0.00022941966956302627
14,800585,27,12,0,0,13.5,0.00025809712825840454
15,800610,30,14,0,0,15.0,0.00028677458695378283
16,800635,34,16,0,0,17.0,0.00032501119854762056
17,800658,39,18,0,0,19.5,0.00037280696303991766
18,800681,44,21,0,0,22.0,0.0004206027275322149
19,800703,49,24,0,0,24.5,0.0004683984920245119
20,800724,56,28,0,0,28.0,0.0005353125623137279
21,800743,63,32,0,0,31.5,0.000602226632602944
22,800761,71,36,0,0,35.5,0.0006786998557906194
23,800778,80,42,0,0,40.0,0.0007647322318767542
24,800792,91,47,0,0,45.5,0.0008698829137598079
25,800805,103,54,0,0,51.5,0.000984592748541321
26,800815,116,61,0,0,58.0,0.0011088617362212936
27,800822,131,70,0,0,65.5,0.001252249029698185
28,800827,148,79,0,0,74.0,0.0014147546289719952
29,800828,167,90,0,0,83.5,0.0015963785340427244
30,800825,188,101,0,0,94.0,0.0017971207449103725
31,800818,213,115,0,0,106.5,0.0020360995673718582
32,800806,240,130,0,0,120.0,0.0022941966956302627
33,800789,271,147,0,0,135.5,0.002590530435482505
34,800765,306,167,0,0,153.0,0.0029251007869285847
35,800734,345,189,0,0,172.5,0.0032979077499685023
36,800696,390,213,1,0,195.0,0.003728069630399177
37,800648,440,241,1,0,220.0,0.004206027275322148
38,800591,497,273,1,0,248.5,0.004750898990534336
39,800522,561,308,1,0,280.5,0.005362684776035739
40,800441,633,348,1,0,316.5,0.006050943784724818
41,800344,714,394,1,0,357.0,0.006825235169500031
42,800232,806,445,2,0,403.0,0.007704677236158298
43,800101,910,502,2,0,455.0,0.00869882913759808
44,799950,1027,567,2,0,513.5,0.009817250026717832
45,799775,1159,641,3,0,579.5,0.011079058209314476
46,799574,1308,724,3,0,654.0,0.012503371991184932
47,799343,1476,817,4,0,738.0,0.014109309678126116
48,799079,1666,923,4,0,833.0,0.015925548728833408
49,798776,1880,1042,5,0,940.0,0.017971207449103722
50,798432,2121,1176,5,0,1060.5,0.020274963297632446
51,798039,2393,1327,6,0,1196.5,0.022875052886013412
52,797592,2699,1498,7,0,1349.5,0.025800153672941997
53,797085,3044,1691,8,0,1522.0,0.0290980614229105
54,796509,3434,1909,9,1,1717.0,0.03282613105330967
55,795855,3872,2154,10,1,1936.0,0.037013040022834905
56,795116,4366,2431,12,1,2183.0,0.04173526155467386
57,794278,4921,2742,13,1,2460.5,0.047040591413318844
58,793332,5547,3094,15,1,2773.5,0.05302462112775445
59,792262,6251,3490,17,1,3125.5,0.05975426476826989
60,791055,7042,3937,19,2,3521.0,0.06731555471095128
61,789693,7931,4440,22,2,3965.5,0.07581364163768173
62,788157,8930,5006,25,2,4465.0,0.0853632353832427
63,786428,10052,5644,28,3,5026.0,0.09608860493531417
64,784482,11310,6362,31,3,5655.0,0.10811401928157614
65,782295,12719,7170,35,4,6359.5,0.12158286571550547
66,779838,14298,8079,40,4,7149.0,0.1366767681421729
67,777080,16064,9100,45,5,8032.0,0.15355823216085226
68,773990,18036,10247,51,5,9018.0,0.17240888167661425
69,770530,20237,11536,57,6,10118.5,0.19344857720612346
70,766662,22689,12981,64,7,11344.5,0.21688762011314597
71,762344,25416,14602,73,8,12708.0,0.24295543006724482
72,757530,28443,16417,82,9,14221.5,0.2718909858908815
73,752173,31797,18449,92,10,15898.5,0.30395238471231445
74,746224,35504,20720,103,11,17752.0,0.3393881645069035
75,739630,39590,23256,116,12,19795.0,0.37844686325000876
76,732340,44081,26084,130,14,22040.5,0.4213770189169901
77,724299,49001,29233,146,15,24500.5,0.4684080511774104
78,715456,54371,32733,163,17,27185.5,0.5197407022421375
79,705760,60211,36617,183,19,30105.5,0.5755661551691406
80,695165,66531,40918,204,21,33265.5,0.6359800014874042
81,683632,73339,45670,228,23,36669.5,0.701058714420116
82,671126,80631,50908,254,26,40315.5,0.7707640573556821
83,657626,88397,56668,283,28,44198.5,0.8450004387651181
84,643121,96613,62982,314,31,48306.5,0.9235384389788607
85,627615,105242,69883,349,34,52621.0,1.006024369339667
86,611130,114233,77400,387,37,57116.5,1.0919707130497158
87,593704,123523,85560,427,40,61761.5,1.1807752434764038
88,575396,133029,94383,471,44,66514.5,1.2716445509291592
89,556286,142659,103885,519,47,71329.5,1.3636991933413234
90,536471,152304,114075,570,50,76152.0,1.4558972230469647
91,516069,161847,124954,624,54,80923.5,1.547120219156963
92,495212,171162,136514,682,57,85581.0,1.6361637284061128
93,474045,180122,148740,743,61,90061.0,1.7218137383763092
94,452721,188598,161606,808,64,94299.0,1.8028371183436511
95,431397,196467,175077,875,67,98233.5,1.8780580925016284
96,410229,203617,189111,945,70,101808.5,1.9464060357256132
97,389366,209951,203655,1018,72,104975.5,2.006953710184455
98,368948,215386,218651,1093,74,107693.0,2.0589077061875827
99,349100,219863,234036,1170,76,109931.5,2.101704033713985
100,329928,223343,249741,1248,78,111671.5,2.134969885800624
101,311523,225807,265694,1328,79,112903.5,2.158523638542428
102,293952,227260,281823,1409,80,113630.0,2.172413087703889
103,277266,227724,298056,1490,81,113862.0,2.1768485346487747
104,261494,227239,314322,1571,81,113619.5,2.172212345493022
105,246652,225860,330553,1652,81,112930.0,2.1590302736460463
106,232737,223651,346686,1733,80,111825.5,2.1379141048933494
107,219735,220686,362661,1813,79,110343.0,2.1095712165494174
108,207623,217043,378424,1892,78,108521.5,2.0747472225403296
109,196367,212803,393928,1969,77,106401.5,2.0342164142508614
110,185930,208047,409128,2045,76,104023.5,1.9887530830657887
111,176269,202855,423988,2119,74,101427.5,1.9391219612169872
112,167338,197302,438478,2192,72,98651.0,1.8860399851718421
113,159092,191461,452571,2262,70,95730.5,1.8302049730919405
114,151484,185399,466247,2331,68,92699.5,1.7722573882214796
115,144470,179176,479490,2397,66,89588.0,1.7127707797343665
116,138006,172847,492288,2461,63,86423.5,1.6522709010400167
117,132049,166463,504634,2523,61,83231.5,1.591245268936252
118,126560,160067,516524,2582,59,80033.5,1.5301049269977052
119,121501,153697,527958,2639,57,76848.5,1.4692131230345187
120,116838,147386,538936,2694,54,73693.0,1.4088853090923412
121,112538,141162,549464,2747,52,70581.0,1.3493891414523296
122,108572,135050,559547,2797,50,67525.0,1.2909635989369457
123,104911,129068,569193,2845,48,64534.0,1.2337807462983614
124,101530,123233,578413,2892,46,61616.5,1.1780030891358506
125,98407,117558,587215,2936,44,58779.0,1.1237548964370934
126,95519,112053,595612,2978,41,56026.5,1.0711317597310743
127,92847,106724,603616,3018,40,53362.0,1.020191033935184
128,90374,101578,611239,3056,38,50789.0,0.9709996331197117
129,88083,96616,618495,3092,36,48308.0,0.9235671164375561
130,85959,91842,625396,3126,34,45921.0,0.8779317205003109
131,83989,87255,631956,3159,32,43627.5,0.8340838861550773
132,82161,82855,638189,3190,31,41427.5,0.7920236134018559
133,80462,78638,644107,3220,29,39319.0,0.7517126656290525
134,78884,74602,649724,3248,28,37301.0,0.7131319245308703
135,77416,70744,655053,3275,26,35372.0,0.6762527126486138
136,76050,67060,660106,3300,25,33530.0,0.6410367933706892
137,74778,63545,664896,3324,23,31772.5,0.6074363709326044
138,73593,60193,669435,3347,22,30096.5,0.5753940904169683
139,72489,57001,673734,3368,21,28500.5,0.5448812743650858
140,71459,53962,677806,3389,20,26981.0,0.5158310087066676
141,70498,51072,681660,3408,19,25536.0,0.48820505683011994
142,69601,48324,685308,3426,18,24162.0,0.46193650466515335
143,68763,45712,688760,3443,17,22856.0,0.43696799729437735
144,67980,43233,692025,3460,16,21616.5,0.41327085725909646
145,67248,40879,695113,3475,15,20439.5,0.39076861133612295
146,66563,38646,698033,3490,14,19323.0,0.36942302291386303
147,65923,36529,700794,3503,13,18264.5,0.34918629622782443
148,65323,34522,703403,3517,13,17261.0,0.3300010763606164
149,64762,32619,705869,3529,12,16309.5,0.31181000839484807
150,64236,30817,708199,3540,11,15408.5,0.2945844148718242
151,63744,29111,710400,3552,11,14555.5,0.2782765000270524
152,63283,27495,712480,3562,10,13747.5,0.2628289089431419
153,62850,25966,714444,3572,9,12983.0,0.24821296416139751
154,62445,24519,716298,3581,9,12259.5,0.2343808699173267
155,62064,23151,718050,3590,8,11575.5,0.2213039487522342
156,61708,21856,719703,3598,8,10928.0,0.20892484574872924
157,61373,20632,721265,3606,7,10316.0,0.19722444260101493
158,61059,19475,722738,3613,7,9737.5,0.18616450269749735
159,60764,18381,724129,3620,6,9190.5,0.17570678942658274
160,60487,17347,725442,3627,6,8673.5,0.1658226253295757
161,60227,16370,726682,3633,6,8185.0,0.15648333294778083
162,59983,15447,727851,3639,5,7723.5,0.1476602348225028
163,59754,14576,728954,3644,5,7288.0,0.13933421264794463
164,59538,13752,729995,3649,5,6876.0,0.13145747065961405
165,59336,12974,730978,3654,4,6487.0,0.12402044970461262
166,59146,12240,731905,3659,4,6120.0,0.1170040314771434
167,58967,11547,732779,3663,4,5773.5,0.11037953851851103
168,58799,10892,733604,3668,4,5446.0,0.10411829337002008
169,58641,10274,734382,3671,3,5137.0,0.09821073687877216
170,58493,9691,735116,3675,3,4845.5,0.0926377507389703
171,58353,9140,735808,3679,3,4570.0,0.08737065749191918
172,58222,8621,736461,3682,3,4310.5,0.08240945713761873
173,58099,8130,737077,3685,3,4065.0,0.07771591306447515
174,57983,7668,737657,3688,2,3834.0,0.0732995844253869
175,57874,7231,738205,3691,2,3615.5,0.06912223460876012
176,57772,6819,738722,3693,2,3409.5,0.06518386361459484
177,57676,6430,739209,3696,2,3215.0,0.06146535313709412
178,57585,6064,739668,3698,2,3032.0,0.057966703176257975
179,57500,5718,740101,3700,2,2859.0,0.05465923627339101
180,57420,5392,740510,3702,2,2696.0,0.05154295242849324
181,57345,5084,740895,3704,1,2542.0,0.04859873333576773
182,57274,4794,741258,3706,1,2397.0,0.045826578995214494
183,57208,4520,741600,3708,1,2260.0,0.04320737110103661
184,57145,4262,741923,3709,1,2131.0,0.04074110965323408
185,57087,4018,742228,3711,1,2009.0,0.03840867634600998
186,57032,3788,742515,3712,1,1894.0,0.03621007117936431
187,56980,3572,742785,3713,1,1786.0,0.034145294153297076
188,56931,3367,743041,3715,1,1683.5,0.032185667809112896
189,56885,3175,743281,3716,1,1587.5,0.030350310452608685
190,56842,2993,743508,3717,1,1496.5,0.028610544625089065
191,56802,2822,743722,3718,1,1411.0,0.026975929479452505
192,56764,2660,743923,3719,1,1330.0,0.025427346709902078
193,56728,2508,744113,3720,0,1254.0,0.023974355469336246
194,56695,2364,744293,3721,0,1182.0,0.022597837451958088
195,56664,2229,744462,3722,0,1114.5,0.021307351810666064
196,56634,2101,744621,3723,0,1050.5,0.020083780239663257
197,56607,1981,744771,3723,0,990.5,0.018936681891848127
198,56581,1867,744912,3724,0,933.5,0.017846938461423753
199,56557,1760,745046,3725,0,880.0,0.016824109101288592
200,56534,1660,745172,3725,0,830.0,0.015868193811442652
201,56513,1564,745290,3726,0,782.0,0.014950515133190545
202,56493,1475,745402,3727,0,737.5,0.014099750525227656
203,56474,1390,745507,3727,0,695.0,0.013287222528858604
204,56457,1310,745607,3728,0,655.0,0.01252249029698185
205,56440,1235,745700,3728,0,617.5,0.011805553829597394
206,56425,1164,745789,3728,0,582.0,0.011126853973806774
207,56411,1098,745872,3729,0,549.0,0.010495949882508453
208,56397,1035,745950,3729,0,517.5,0.009893723249905508
209,56385,975,746024,3730,0,487.5,0.009320174075997941
210,56373,919,746094,3730,0,459.5,0.008784861513684215
211,56363,867,746160,3730,0,433.5,0.008287785562964323
212,56353,817,746222,3731,0,408.5,0.007809827918041352
213,56343,770,746280,3731,0,385.0,0.007360547731813759
214,56334,726,746335,3731,0,363.0,0.006939945004281545
215,56326,684,746387,3731,0,342.0,0.006538460582546249
