day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1375534,5,0,0,0,2.5,2.7798160006431384e-05
1,1375585,5,0,0,0,2.5,2.7798160006431384e-05
2,1375637,6,0,0,0,3.0,3.3357792007717655e-05
3,1375688,7,1,0,0,3.5,3.891742400900393e-05
4,1375740,8,1,0,0,4.0,4.447705601029021e-05
5,1375791,9,2,0,0,4.5,5.003668801157649e-05
6,1375842,10,2,0,0,5.0,5.559632001286277e-05
7,1375893,11,3,0,0,5.5,6.115595201414904e-05
8,1375943,13,4,0,0,6.5,7.22752160167216e-05
9,1375993,14,5,0,0,7.0,7.783484801800787e-05
10,1376043,16,6,0,0,8.0,8.895411202058042e-05
11,1376092,18,7,0,0,9.0,0.00010007337602315298
12,1376141,21,9,0,0,10.5,0.0001167522720270118
13,1376190,24,10,0,0,12.0,0.00013343116803087062
14,1376238,27,12,0,0,13.5,0.00015011006403472946
15,1376285,30,14,0,0,15.0,0.0001667889600385883
16,1376332,34,16,0,0,17.0,0.0001890274880437334
17,1376378,39,18,0,0,19.5,0.00021682564805016477
18,1376423,44,21,0,0,22.0,0.00024462380805659616
19,1376467,49,24,0,0,24.5,0.00027242196806302754
20,1376509,56,28,0,0,28.0,0.00031133939207203147
21,1376551,63,32,0,0,31.5,0.0003502568160810354
22,1376591,71,37,0,0,35.5,0.00039473387209132567
23,1376629,80,42,0,0,40.0,0.00044477056010290214
24,1376666,91,47,0,0,45.5,0.0005059265121170512
25,1376701,103,54,0,0,51.5,0.0005726420961324865
26,1376733,116,61,0,0,58.0,0.000644917312149208
27,1376762,131,70,0,0,65.5,0.0007283117921685023
28,1376789,148,79,0,0,74.0,0.0008228255361903689
29,1376812,167,90,0,0,83.5,0.0009284585442148082
30,1376831,188,101,0,0,94.0,0.00104521081624182
31,1376846,213,115,0,0,106.5,0.001184201616273977
32,1376856,240,130,0,0,120.0,0.0013343116803087064
33,1376861,271,147,0,0,135.5,0.001506660272348581
34,1376860,306,167,0,0,153.0,0.0017012473923936006
35,1376851,345,189,0,0,172.5,0.0019180730404437653
36,1376835,390,213,1,0,195.0,0.0021682564805016475
37,1376809,440,241,1,0,220.0,0.0024462380805659618
38,1376774,497,273,1,0,248.5,0.002763137104639279
39,1376727,561,308,1,0,280.5,0.0031189535527216014
40,1376667,633,348,1,0,316.5,0.0035192470568142127
41,1376593,715,394,1,0,357.5,0.003975136880919688
42,1376503,807,445,2,0,403.5,0.004486623025038025
43,1376394,911,502,2,0,455.5,0.005064824753171797
44,1376264,1028,568,2,0,514.0,0.005715301697322293
45,1376111,1161,641,3,0,580.5,0.006454732753493367
46,1375932,1310,724,3,0,655.0,0.007283117921685022
47,1375722,1479,818,4,0,739.5,0.008222695729902403
48,1375479,1669,923,4,0,834.5,0.009279025810146795
49,1375198,1884,1043,5,0,942.0,0.010474346690423346
50,1374874,2126,1177,5,0,1063.0,0.011819777634734624
51,1374502,2399,1329,6,0,1199.5,0.013337557171085777
52,1374075,2707,1500,7,0,1353.5,0.01504992382748195
53,1373586,3055,1694,8,0,1527.5,0.016984675763929577
54,1373029,3447,1912,9,1,1723.5,0.019164051508433796
55,1372393,3889,2158,10,1,1944.5,0.02162140885300233
56,1371670,4387,2436,12,1,2193.5,0.024390105589642896
57,1370848,4948,2749,13,1,2474.0,0.027509059142364494
58,1369914,5581,3103,15,1,2790.5,0.03102830619917871
59,1368854,6294,3502,17,1,3147.0,0.03499232381609582
60,1367654,7098,3951,19,2,3549.0,0.03946226794512999
61,1366295,8002,4458,22,2,4001.0,0.04448817527429278
62,1364757,9020,5030,25,2,4510.0,0.050147880651602215
63,1363020,10166,5674,28,3,5083.0,0.05651921892507629
64,1361057,11455,6400,32,3,5727.5,0.0636855845747343
65,1358842,12903,7219,36,4,6451.5,0.07173593171259683
66,1356345,14531,8140,40,4,7265.5,0.08078701261069088
67,1353531,16359,9178,45,5,8179.5,0.0909500199090422
68,1350363,18410,10347,51,5,9205.0,0.10235282514368035
69,1346800,20710,11662,58,6,10355.0,0.11513997874663878
70,1342796,23286,13141,65,7,11643.0,0.12946159078195224
71,1338301,26169,14805,74,8,13084.5,0.14549000984166058
72,1333260,29392,16674,83,9,14696.0,0.16340870378180625
73,1327613,32990,18773,93,10,16495.0,0.18341225972243425
74,1321295,37002,21130,105,11,18501.0,0.2057175033115948
75,1314237,41468,23773,118,13,20734.0,0.2305468198293393
76,1306363,46430,26735,133,14,23215.0,0.2581337138197218
77,1297594,51933,30051,150,16,25966.5,0.2887283687228002
78,1287845,58021,33761,168,18,29010.5,0.32257540834663107
79,1277030,64741,37905,189,20,32370.5,0.35993613539527486
80,1265057,72138,42530,212,23,36069.0,0.40106073330878944
81,1251836,80254,47682,238,25,40127.0,0.4461827066312288
82,1237276,89129,53415,267,28,44564.5,0.49552444064264456
83,1221289,98797,59781,298,31,49398.5,0.5492749628310802
84,1203791,109284,66838,334,35,54642.0,0.6075788236285694
85,1184709,120606,74644,373,39,60303.0,0.6705249771471327
86,1163978,132766,83259,416,43,66383.0,0.7381301022827738
87,1141553,145752,92742,463,47,72876.0,0.8103274834514774
88,1117404,159533,103153,515,52,79766.5,0.8869447720612036
89,1091526,174057,114548,572,56,87028.5,0.9676928672478854
90,1063943,189248,126981,634,62,94624.0,1.0521492369794252
91,1034707,205006,140499,702,67,102503.0,1.1397579180556945
92,1003903,221205,155142,775,73,110602.5,1.2298183968445306
93,971652,237693,170943,854,79,118846.5,1.3214856092817389
94,938108,254295,187921,939,84,127147.5,1.4137866197670939
95,903457,270817,206085,1030,90,135408.5,1.5056428596923455
96,867915,287048,225429,1127,96,143524.0,1.595881246705223
97,831723,302768,245932,1229,102,151384.0,1.6832786617654434
98,795140,317756,267559,1337,108,158878.0,1.766606426200722
99,758433,331795,290255,1451,113,165897.5,1.84465809986678
100,721872,344684,313955,1569,118,172342.0,1.916316196731359
101,685720,356242,338575,1692,123,178121.0,1.9805744234022256
102,650227,366314,364021,1820,127,183157.0,2.036571036919181
103,615619,374781,390187,1950,130,187390.5,2.083644441074072
104,582094,381557,416957,2084,133,190778.5,2.1213165075147877
105,549822,386596,444211,2221,136,193298.0,2.1493314931692695
106,518936,389888,471825,2359,138,194944.0,2.167633801717504
107,489537,391457,499674,2498,139,195728.5,2.1763568643275217
108,461692,391359,527635,2638,139,195679.5,2.1758120203913958
109,435437,389676,555589,2777,139,194838.0,2.166455159733231
110,410781,386513,583424,2917,139,193256.5,2.1488700437131625
111,387711,381990,611032,3055,138,190995.0,2.1237238281713444
112,366191,376239,638317,3191,136,188119.5,2.0917503845319474
113,346172,369397,665191,3325,134,184698.5,2.053711382379147
114,327592,361604,691576,3457,131,180802.0,2.0103851701931226
115,310380,352999,717405,3587,129,176499.5,1.9625445368220542
116,294461,343715,742620,3713,126,171857.5,1.9109289133221126
117,279756,333880,767171,3835,122,166940.0,1.856249932589462
118,266185,323612,791019,3955,119,161806.0,1.7991636312002544
119,253670,313022,814135,4070,115,156511.0,1.7402871283066328
120,242134,302208,836493,4182,111,151104.0,1.680165267844723
121,231504,291262,858080,4290,107,145631.0,1.6193095359586436
122,221708,280261,878884,4394,104,140130.5,1.5581480243124932
123,212682,269277,898903,4494,100,134638.5,1.4970810264103647
124,204363,258370,918137,4590,96,129185.0,1.4364421201723352
125,196693,247592,936592,4682,92,123796.0,1.3765204064624719
126,189619,236988,954277,4771,88,118494.0,1.317566068720832
127,183092,226594,971205,4856,84,113297.0,1.2597792536994625
128,177067,216441,987390,4936,80,108220.5,1.203332309990403
129,171501,206553,1002850,5014,77,103276.5,1.1483586687616842
130,166357,196950,1017604,5088,73,98475.0,1.0949695226533323
131,161599,187646,1031672,5158,70,93823.0,1.0432427065133647
132,157196,178651,1045075,5225,67,89325.5,0.9932338166617946
133,153119,169974,1057836,5289,63,84987.0,0.9449928897866335
134,149341,161617,1069977,5349,60,80808.5,0.8985310451518841
135,145837,153582,1081521,5407,57,76791.0,0.8538594020215489
136,142586,145869,1092491,5462,54,72934.5,0.8109779603956279
137,139567,138474,1102911,5514,52,69237.0,0.7698644817461159
138,136762,131393,1112802,5564,49,65696.5,0.7304967275450077
139,134154,124620,1122187,5610,46,62310.0,0.6928413400002957
