day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,2292557,5,0,0,0,2.5,1.5589800179918767e-05
1,2292642,6,0,0,0,3.0,1.870776021590252e-05
2,2292728,8,0,0,0,4.0,2.4943680287870027e-05
3,2292812,11,1,0,0,5.5,3.429756039582129e-05
4,2292895,15,2,0,0,7.5,4.6769400539756296e-05
5,2292977,20,3,0,0,10.0,6.235920071967507e-05
6,2293057,27,4,0,0,13.5,8.418492097156133e-05
7,2293134,36,6,0,0,18.0,0.0001122465612954151
8,2293207,48,9,0,0,24.0,0.00014966208172722016
9,2293276,64,12,0,0,32.0,0.00019954944230296022
10,2293338,85,17,0,0,42.5,0.000265026603058619
11,2293391,113,23,0,0,56.5,0.0003523294840661641
12,2293434,151,31,0,0,75.5,0.00047081196543354676
13,2293461,201,42,0,0,100.5,0.0006267099672327344
14,2293469,267,56,0,0,133.5,0.0008324953296076622
15,2293450,354,76,0,0,177.0,0.0011037578527382486
16,2293396,471,101,0,0,235.5,0.0014685591769483476
17,2293295,626,135,0,0,313.0,0.0019518429825258294
18,2293132,832,179,0,0,416.0,0.0025941427499384826
19,2292887,1106,239,1,0,553.0,0.003448463799798031
20,2292532,1470,318,1,0,735.0,0.004583401252896117
21,2292032,1952,423,2,0,976.0,0.006086257990240286
22,2291339,2594,562,2,0,1297.0,0.008087988333341857
23,2290390,3446,748,3,0,1723.0,0.010744490284000013
24,2289100,4577,994,4,1,2288.5,0.014270903084697638
25,2287360,6078,1321,6,1,3039.0,0.01895096109870925
26,2285021,8070,1755,8,2,4035.0,0.025161937490388888
27,2281891,10711,2332,11,2,5355.5,0.03339646994542198
28,2277714,14211,3097,15,3,7105.5,0.044309330071365116
29,2272153,18844,4112,20,5,9422.0,0.05875483891807785
30,2264769,24968,5458,27,6,12484.0,0.07784922617844234
31,2254989,33051,7241,36,8,16525.5,0.10305169714929902
32,2242071,43694,9602,48,11,21847.0,0.1362361458122741
33,2225063,57667,12723,63,15,28833.5,0.17980340139507509
34,2202760,75935,16842,84,20,37967.5,0.23676229533242632
35,2173659,99696,22266,111,27,49848.0,0.31084814374743625
36,2135931,130385,29387,146,35,65192.5,0.4065352192917417
37,2087420,169663,38701,193,46,84831.5,0.5290024535851116
38,2025705,219336,50819,254,60,109668.0,0.6838808824525324
39,1948257,281192,66486,332,78,140596.0,0.8767454184383435
40,1852743,356692,86572,432,100,178346.0,1.1121514011551168
41,1737504,446519,112050,560,127,223259.5,1.3922283973074294
42,1602201,549990,143944,719,159,274995.0,1.7148468401907042
43,1448508,664454,183229,916,196,332227.0,2.0717410177495488
44,1280628,784922,230690,1153,237,392461.0,2.44735542736444
45,1105286,904240,286756,1433,280,452120.0,2.819384182937949
46,930941,1014032,351344,1756,322,507016.0,3.1617112512086774
47,766263,1106309,423775,2118,362,553154.5,3.4494272494491502
