day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,2753626,5,0,0,0,2.5,1.3882305976518746e-05
1,2753730,5,0,0,0,2.5,1.3882305976518746e-05
2,2753835,6,0,0,0,3.0,1.6658767171822494e-05
3,2753939,7,1,0,0,3.5,1.9435228367126244e-05
4,2754043,8,1,0,0,4.0,2.2211689562429995e-05
5,2754147,9,2,0,0,4.5,2.4988150757733742e-05
6,2754251,10,2,0,0,5.0,2.7764611953037493e-05
7,2754355,11,3,0,0,5.5,3.054107314834124e-05
8,2754458,13,4,0,0,6.5,3.609399553894874e-05
9,2754561,14,5,0,0,7.0,3.887045673425249e-05
10,2754664,16,6,0,0,8.0,4.442337912485999e-05
11,2754766,18,7,0,0,9.0,4.9976301515467484e-05
12,2754868,21,9,0,0,10.5,5.830568510137873e-05
13,2754969,24,10,0,0,12.0,6.663506868728997e-05
14,2755070,27,12,0,0,13.5,7.496445227320123e-05
15,2755170,30,14,0,0,15.0,8.329383585911248e-05
16,2755270,34,16,0,0,17.0,9.439968064032748e-05
17,2755368,39,18,0,0,19.5,0.00010828198661684622
18,2755466,44,21,0,0,22.0,0.00012216429259336495
19,2755563,49,24,0,0,24.5,0.0001360465985698837
20,2755659,56,28,0,0,28.0,0.00015548182693700995
21,2755753,63,32,0,0,31.5,0.0001749170553041362
22,2755846,71,37,0,0,35.5,0.0001971287448665662
23,2755938,80,42,0,0,40.0,0.00022211689562429994
24,2756027,91,47,0,0,45.5,0.0002526579687726412
25,2756115,103,54,0,0,51.5,0.00028597550311628615
26,2756200,116,61,0,0,58.0,0.0003220694986552349
27,2756282,131,70,0,0,65.5,0.0003637164165847911
28,2756362,148,79,0,0,74.0,0.0004109162569049549
29,2756438,167,90,0,0,83.5,0.00046366901961572614
30,2756510,188,102,0,0,94.0,0.0005219747047171048
31,2756578,213,115,0,0,106.5,0.0005913862345996986
32,2756641,240,130,0,0,120.0,0.0006663506868728998
33,2756698,271,147,0,0,135.5,0.000752420983927316
34,2756750,306,167,0,0,153.0,0.0008495971257629473
35,2756794,346,189,0,0,173.0,0.0009606555735750973
36,2756831,390,213,1,0,195.0,0.001082819866168462
37,2756858,440,241,1,0,220.0,0.0012216429259336496
38,2756876,497,273,1,0,248.5,0.0013799012140659633
39,2756882,561,308,1,0,280.5,0.0015575947305654033
40,2756875,634,348,1,0,317.0,0.001760276397822577
41,2756854,715,394,1,0,357.5,0.0019851697546421805
42,2756816,808,445,2,0,404.0,0.0022433806458054296
43,2756760,912,503,2,0,456.0,0.0025321326101170193
44,2756683,1029,568,2,0,514.5,0.002856978569967558
45,2756583,1162,641,3,0,581.0,0.0032262479089429563
46,2756456,1311,724,3,0,655.5,0.0036399406270432155
47,2756299,1480,818,4,0,740.0,0.004109162569049548
48,2756108,1671,924,4,0,835.5,0.004639466657352565
49,2755879,1886,1043,5,0,943.0,0.0052364058143428704
50,2755607,2129,1178,5,0,1064.5,0.005911085884801682
51,2755286,2403,1330,6,0,1201.5,0.006671836252314909
52,2754911,2713,1502,7,0,1356.5,0.007532539222859071
53,2754474,3062,1696,8,0,1531.0,0.00850152418002008
54,2753967,3456,1914,9,1,1728.0,0.009595449890969757
55,2753381,3900,2161,10,1,1950.0,0.010828198661684623
56,2752706,4402,2440,12,1,2201.0,0.012221982181727105
57,2751932,4967,2754,13,1,2483.5,0.013790682757073723
58,2751044,5606,3109,15,1,2803.0,0.015564841460872817
59,2750030,6325,3510,17,2,3162.5,0.017561117060296214
60,2748872,7137,3962,19,2,3568.5,0.019815603550882858
61,2747552,8052,4471,22,2,4026.0,0.022356065544585788
62,2746050,9084,5047,25,2,4542.0,0.025221373498139257
63,2744344,10247,5695,28,3,5123.5,0.02845039786827752
64,2742406,11558,6427,32,3,5779.0,0.03209033849532073
65,2740209,13034,7253,36,4,6517.0,0.03618839521958907
66,2737720,14697,8184,40,4,7348.5,0.0408056501873792
67,2734902,16570,9234,46,5,8285.0,0.04600596200618312
68,2731715,18678,10417,52,5,9339.0,0.051858742205883435
69,2728114,21050,11752,58,6,10525.0,0.058444508161143924
70,2724048,23717,13255,66,7,11858.5,0.06584933016901902
71,2719459,26716,14949,74,8,13358.0,0.07417593729373496
72,2714286,30084,16858,84,9,15042.0,0.08352705859951799
73,2708459,33867,19007,95,10,16933.5,0.09403041130135208
74,2701901,38110,21426,107,12,19055.0,0.10581093615302589
75,2694525,42867,24148,120,13,21433.5,0.11901856205908581
76,2686239,48194,27210,136,15,24097.0,0.1338087708464689
77,2676938,54155,30652,153,17,27077.5,0.15035925603167452
78,2666511,60816,34520,172,19,30408.0,0.1688532640535928
79,2654835,68250,38864,194,21,34125.0,0.1894934765794809
80,2641775,76536,43740,218,24,38268.0,0.21249923404376778
81,2627191,85754,49206,246,27,42877.0,0.2380926533420777
82,2610927,95992,55332,276,30,47996.0,0.26651806305959747
83,2592823,107339,62188,310,34,53669.5,0.2980225682427091
84,2572708,119886,69855,349,38,59943.0,0.33285882686018525
