day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1652175,5,0,0,0,2.5,2.3141912688340456e-05
1,1652237,5,0,0,0,2.5,2.3141912688340456e-05
2,1652299,6,0,0,0,3.0,2.7770295226008547e-05
3,1652361,7,1,0,0,3.5,3.239867776367664e-05
4,1652423,8,1,0,0,4.0,3.702706030134473e-05
5,1652485,9,2,0,0,4.5,4.165544283901282e-05
6,1652546,10,2,0,0,5.0,4.628382537668091e-05
7,1652608,11,3,0,0,5.5,5.0912207914349e-05
8,1652669,13,4,0,0,6.5,6.0168972989685184e-05
9,1652730,14,5,0,0,7.0,6.479735552735328e-05
10,1652790,16,6,0,0,8.0,7.405412060268946e-05
11,1652850,18,7,0,0,9.0,8.331088567802564e-05
12,1652910,21,9,0,0,10.5,9.719603329102992e-05
13,1652969,24,10,0,0,12.0,0.00011108118090403419
14,1653027,27,12,0,0,13.5,0.00012496632851703848
15,1653085,30,14,0,0,15.0,0.00013885147613004273
16,1653143,34,16,0,0,17.0,0.0001573650062807151
17,1653199,39,18,0,0,19.5,0.00018050691896905557
18,1653255,44,21,0,0,22.0,0.000203648831657396
19,1653309,49,24,0,0,24.5,0.00022679074434573646
20,1653363,56,28,0,0,28.0,0.0002591894221094131
21,1653415,63,32,0,0,31.5,0.00029158809987308974
22,1653466,71,37,0,0,35.5,0.00032861516017443446
23,1653515,80,42,0,0,40.0,0.0003702706030134473
24,1653562,91,47,0,0,45.5,0.00042118281092779636
25,1653607,103,54,0,0,51.5,0.0004767234013798134
26,1653650,116,61,0,0,58.0,0.0005368923743694986
27,1653690,131,70,0,0,65.5,0.0006063181124345199
28,1653727,148,79,0,0,74.0,0.0006850006155748776
29,1653761,167,90,0,0,83.5,0.0007729398837905712
30,1653791,188,101,0,0,94.0,0.0008701359170816013
31,1653816,213,115,0,0,106.5,0.0009858454805233034
32,1653837,240,130,0,0,120.0,0.0011108118090403418
33,1653852,271,147,0,0,135.5,0.0012542916677080527
34,1653862,306,167,0,0,153.0,0.0014162850565264359
35,1653864,345,189,0,0,172.5,0.0015967919754954914
36,1653858,390,213,1,0,195.0,0.0018050691896905554
37,1653843,440,241,1,0,220.0,0.00203648831657396
38,1653818,497,273,1,0,248.5,0.0023003061212210412
39,1653782,561,308,1,0,280.5,0.002596522603631799
40,1653733,634,348,1,0,317.0,0.00293439452888157
41,1653669,715,394,1,0,357.5,0.003309293514432685
42,1653590,807,445,2,0,403.5,0.0037351047078981498
43,1653491,911,503,2,0,455.5,0.004216456491815631
44,1653372,1029,568,2,0,514.5,0.004762605631260466
45,1653230,1161,641,3,0,580.5,0.005373552126232654
46,1653061,1311,724,3,0,655.5,0.006067809506882868
47,1652862,1479,818,4,0,739.5,0.006845377773211107
48,1652629,1670,924,4,0,835.0,0.007729398837905713
49,1652358,1885,1043,5,0,942.5,0.008724501083504352
50,1652045,2127,1177,5,0,1063.5,0.009844569657620029
51,1651682,2400,1329,6,0,1200.0,0.01110811809040342
52,1651266,2709,1501,7,0,1354.5,0.01253828829454286
53,1650787,3057,1694,8,0,1528.5,0.014148965417651354
54,1650240,3450,1913,9,1,1725.0,0.015967919754954915
55,1649614,3892,2159,10,1,1946.0,0.01801366483660421
56,1648900,4392,2437,12,1,2196.0,0.020327856105438257
57,1648086,4955,2751,13,1,2477.5,0.02293363547414539
58,1647161,5589,3105,15,1,2794.5,0.025868030003026964
59,1646109,6305,3504,17,1,3152.5,0.029181951899997317
60,1644916,7111,3955,19,2,3555.5,0.032912428225357795
61,1643563,8019,4463,22,2,4009.5,0.03711499956956042
62,1642030,9042,5035,25,2,4521.0,0.04184983490559488
63,1640296,10193,5681,28,3,5096.5,0.047177103206450854
