day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1690485,5,0,0,0,2.5,2.2617263386219583e-05
1,1690548,5,0,0,0,2.5,2.2617263386219583e-05
2,1690612,6,0,0,0,3.0,2.7140716063463496e-05
3,1690676,7,1,0,0,3.5,3.1664168740707415e-05
4,1690739,8,1,0,0,4.0,3.6187621417951335e-05
5,1690802,9,2,0,0,4.5,4.071107409519525e-05
6,1690865,10,2,0,0,5.0,4.523452677243917e-05
7,1690928,11,3,0,0,5.5,4.975797944968307e-05
8,1690991,13,4,0,0,6.5,5.880488480417092e-05
9,1691053,14,5,0,0,7.0,6.332833748141483e-05
10,1691115,16,6,0,0,8.0,7.237524283590267e-05
11,1691176,18,7,0,0,9.0,8.14221481903905e-05
12,1691237,21,9,0,0,10.5,9.499250622212225e-05
13,1691298,24,10,0,0,12.0,0.00010856286425385398
14,1691358,27,12,0,0,13.5,0.00012213322228558574
15,1691417,30,14,0,0,15.0,0.0001357035803173175
16,1691476,34,16,0,0,17.0,0.00015379739102629314
17,1691534,39,18,0,0,19.5,0.00017641465441251274
18,1691591,44,21,0,0,22.0,0.0001990319177987323
19,1691647,49,24,0,0,24.5,0.0002216491811849519
20,1691702,56,28,0,0,28.0,0.0002533133499256593
21,1691756,63,32,0,0,31.5,0.00028497751866636675
22,1691808,71,37,0,0,35.5,0.00032116514008431805
23,1691858,80,42,0,0,40.0,0.00036187621417951333
24,1691907,91,47,0,0,45.5,0.0004116341936291964
25,1691954,103,54,0,0,51.5,0.0004659156257561234
26,1691998,116,61,0,0,58.0,0.0005247205105602944
27,1692040,131,70,0,0,65.5,0.0005925723007189531
28,1692078,148,79,0,0,74.0,0.0006694709962320997
29,1692113,167,90,0,0,83.5,0.000755416597099734
30,1692145,188,101,0,0,94.0,0.0008504091033218563
31,1692172,213,115,0,0,106.5,0.0009634954202529542
32,1692194,240,130,0,0,120.0,0.00108562864253854
33,1692211,271,147,0,0,135.5,0.0012258556755331013
34,1692222,306,167,0,0,153.0,0.0013841765192366385
35,1692225,345,189,0,0,172.5,0.0015605911736491511
36,1692221,390,213,1,0,195.0,0.0017641465441251274
37,1692207,440,241,1,0,220.0,0.001990319177987323
38,1692184,497,273,1,0,248.5,0.002248155980590226
39,1692149,561,308,1,0,280.5,0.0025376569519338374
40,1692102,634,348,1,0,317.0,0.0028678689973726432
41,1692040,715,394,1,0,357.5,0.0032342686642294004
42,1691961,807,445,2,0,403.5,0.0036504263105358405
43,1691865,911,503,2,0,455.5,0.004120865388969208
44,1691747,1029,568,2,0,514.5,0.00465463280488399
45,1691606,1161,641,3,0,580.5,0.0052517285582801875
46,1691438,1311,724,3,0,655.5,0.005930246459866774
47,1691241,1479,818,4,0,739.5,0.006690186509643752
48,1691009,1670,924,4,0,835.0,0.0075541659709973405
49,1690740,1885,1043,5,0,942.5,0.008526708296604782
