day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,1652175,5,0,0,0,2.5,2.1633377081790693e-05
1,1652236,6,0,0,0,3.0,2.5960052498148832e-05
2,1652297,8,0,0,0,4.0,3.461340333086511e-05
3,1652356,11,1,0,0,5.5,4.759342957993952e-05
4,1652415,15,2,0,0,7.5,6.490013124537208e-05
5,1652472,20,3,0,0,10.0,8.653350832716277e-05
6,1652527,27,4,0,0,13.5,0.00011682023624166974
7,1652580,36,6,0,0,18.0,0.000155760314988893
8,1652629,48,9,0,0,24.0,0.00020768041998519066
9,1652672,64,12,0,0,32.0,0.00027690722664692086
10,1652710,85,17,0,0,42.5,0.0003677674103904418
11,1652739,113,23,0,0,56.5,0.0004889143220484697
12,1652757,151,31,0,0,75.5,0.0006533279878700789
13,1652760,201,42,0,0,100.5,0.0008696617586879858
14,1652743,267,56,0,0,133.5,0.001155222336167623
15,1652699,354,76,0,0,177.0,0.001531643097390781
16,1652621,471,101,0,0,235.5,0.0020378641211046835
17,1652495,626,135,0,0,313.0,0.002708498810640195
18,1652308,832,179,0,0,416.0,0.0035997939464099717
19,1652038,1106,239,1,0,553.0,0.004785303010492101
20,1651659,1469,318,1,0,734.5,0.006355886186630105
21,1651135,1952,423,2,0,976.0,0.008445670412731086
22,1650418,2593,562,2,0,1296.5,0.011219069354616654
23,1649445,3444,747,3,0,1722.0,0.014901070133937428
24,1648133,4573,994,4,1,2286.5,0.019785886679005767
25,1646371,6071,1320,6,1,3035.5,0.02626724645271026
26,1644014,8058,1754,8,2,4029.0,0.03486435050501388
27,1640869,10690,2330,11,2,5345.0,0.0462521602008685
28,1636685,14173,3093,15,3,7086.5,0.061321970676043905
29,1631131,18777,4105,20,5,9388.5,0.08124198429295677
30,1623778,24851,5447,27,6,12425.5,0.10752221077191611
31,1614070,32846,7222,36,8,16423.0,0.14211398072569942
32,1601296,43335,9568,47,11,21667.5,0.18749647916787993
33,1584557,57040,12663,63,15,28520.0,0.24679356574906822
34,1562734,74848,16738,83,20,37424.0,0.323843001563574
35,1534475,97820,22084,110,26,48910.0,0.4232353892281531
36,1498191,127174,29071,145,34,63587.0,0.5502406193999299
37,1452118,164219,38155,190,45,82109.5,0.7105223101989171
38,1394438,210222,49885,249,58,105111.0,0.9095623593776405
39,1323518,266178,64901,324,75,133089.0,1.1516658089753766
40,1238274,332457,83914,419,95,166228.5,1.4384335288961776
41,1138649,408378,107661,538,118,204189.0,1.7669190531815042
42,1026110,491787,136830,684,145,245893.5,2.12780272298452
43,903972,578832,171958,859,175,289416.0,2.5044181846014144
44,777320,664168,213303,1066,206,332084.0,2.8736393579317525
45,652353,741719,260744,1303,237,370859.5,3.2091773631457423
46,535228,805885,313724,1568,264,402942.5,3.4868028179117787
47,430817,852749,371287,1856,287,426374.5,3.689568134623986
48,341886,880783,432198,2160,304,440391.5,3.81086215324617
49,268991,890775,495111,2475,314,445387.5,3.854094294006421
50,210988,885159,558738,2793,318,442579.5,3.8297956848681536
51,165780,867148,621963,3109,316,433574.0,3.751867933944127
52,130981,840013,683903,3419,309,420006.5,3.6344635965212495
53,104347,806650,743904,3719,300,403325.0,3.4901127246052925
54,83972,769411,801521,4007,288,384705.5,3.328991658775532
55,68332,730095,856479,4282,274,365047.5,3.1588840881059954
56,56256,690024,908629,4543,260,345012.0,2.9855098774971083
57,46859,650134,957916,4789,246,325067.0,2.812918795138582
58,39485,611072,1004355,5021,232,305536.0,2.6439102000248007
59,33645,573265,1048003,5240,218,286632.5,2.4803315825585486
60,28976,536987,1088950,5444,204,268493.5,2.323368451803908
61,25210,502398,1127306,5636,191,251199.0,2.173713075827496
62,22144,469579,1163192,5815,179,234789.5,2.0317159153380384
63,19628,438555,1196734,5983,167,219277.5,1.8974851372209434
64,17544,409314,1228059,6140,156,204657.0,1.7709688213712154
65,15806,381816,1257296,6286,146,190908.0,1.651993900772199
66,14346,356004,1284568,6422,136,178002.0,1.5403137549251626
67,13110,331812,1309997,6549,127,165906.0,1.4356428232526266
68,12057,309164,1333698,6668,118,154582.0,1.3376522784229476
69,11155,287984,1355781,6778,110,143992.0,1.246013293104482
70,10377,268191,1376352,6881,102,134095.5,1.1603754065885055
71,9704,249708,1395508,6977,95,124854.0,1.0804054648679582
72,9118,232459,1413345,7066,89,116229.5,1.0057746406111967
73,8605,216368,1429949,7149,83,108184.0,0.9361541064865777
74,8154,201364,1445404,7227,77,100682.0,0.8712366685395403
75,7757,187378,1459787,7298,71,93689.0,0.8107237861663553
76,7405,174346,1473171,7365,66,87173.0,0.754338552140376
77,7093,162205,1485624,7428,62,81102.5,0.7018083859103719
78,6815,150898,1497210,7486,57,75449.0,0.6528866669776103
79,6566,140368,1507989,7539,53,70184.0,0.6073267748433592
80,6343,130565,1518015,7590,50,65282.5,0.5649123757368004
81,6143,121439,1527341,7636,46,60719.5,0.525427135887116
82,5962,112946,1536015,7680,43,56473.0,0.4886806815759863
83,5800,105041,1544083,7720,40,52520.5,0.45447831240967523
84,5652,97686,1551586,7757,37,48843.0,0.42265561472236113
85,5519,90842,1558564,7792,34,45421.0,0.3930438481728061
86,5398,84474,1565052,7825,32,42237.0,0.36549157912143737
87,5287,78551,1571086,7855,30,39275.5,0.33986468063034814
88,5187,73041,1576697,7883,28,36520.5,0.31602469908621483
89,5096,67915,1581914,7909,26,33957.5,0.29384616090196297
90,5012,63148,1586765,7933,24,31574.0,0.27322089919218373
91,4936,58714,1591276,7956,22,29357.0,0.25403642039605173
92,4866,54590,1595470,7977,20,27295.0,0.2361932109789908
93,4801,50755,1599369,7996,19,25377.5,0.21960041075725734
94,4743,47189,1602995,8014,18,23594.5,0.2041714862225242
95,4689,43872,1606365,8031,16,21936.0,0.18981990386646427
96,4639,40788,1609499,8047,15,20394.0,0.17647643688241577
97,4593,37921,1612413,8062,14,18960.5,0.164071858463717
98,4551,35254,1615121,8075,13,17627.0,0.1525326151282898
99,4513,32775,1617639,8088,12,16387.5,0.141806786771138
100,4477,30470,1619981,8099,11,15235.0,0.1318337999364325
101,4444,28326,1622157,8110,10,14163.0,0.12255740784376064
102,4414,26333,1624180,8120,10,13166.5,0.11393434373895886
103,4386,24480,1626061,8130,9,12240.0,0.10591701419244723
104,4360,22758,1627810,8139,8,11379.0,0.09846647912547851
105,4336,21156,1629435,8147,8,10578.0,0.09153514510847278
106,4314,19667,1630947,8154,7,9833.5,0.08509272541351551
107,4294,18283,1632352,8161,7,9141.5,0.07910460663727585
108,4275,16996,1633657,8168,6,8498.0,0.07353617537642292
109,4257,15800,1634872,8174,6,7900.0,0.0683614715784586
110,4241,14687,1636000,8180,5,7343.5,0.06354588184005198
111,4226,13653,1637049,8185,5,6826.5,0.05907209945953766
112,4213,12692,1638024,8190,4,6346.0,0.0549141643844175
113,4200,11798,1638931,8194,4,5899.0,0.05104611656219332
114,4188,10968,1639774,8198,4,5484.0,0.04745497596661607
115,4177,10195,1640557,8202,3,5097.5,0.04411045586977122
116,4167,9477,1641286,8206,3,4738.5,0.041003902920826084
117,4157,8810,1641963,8209,3,4405.0,0.038118010418115196
118,4149,8189,1642592,8212,3,4094.5,0.035431144984556795
119,4141,7613,1643177,8215,2,3806.5,0.03293897994473451
120,4133,7076,1643721,8218,2,3538.0,0.03061555524615019
121,4126,6578,1644226,8221,2,3289.0,0.02846087088880384
122,4120,6115,1644696,8223,2,3057.5,0.026457620171030018
123,4114,5684,1645133,8225,2,2842.0,0.024592823066579658
124,4108,5284,1645539,8227,2,2642.0,0.022862152900036407
125,4103,4911,1645916,8229,1,2455.5,0.02124830296973482
126,4099,4565,1646267,8231,1,2282.5,0.019751273275674903
127,4094,4244,1646593,8232,1,2122.0,0.01836241046702394
128,4090,3945,1646896,8234,1,1972.5,0.01706873451753286
129,4086,3667,1647178,8235,1,1833.5,0.015865918751785297
130,4083,3409,1647440,8237,1,1704.5,0.014749636494364895
131,4080,3169,1647684,8238,1,1584.5,0.01371123439443894
132,4077,2945,1647910,8239,1,1472.5,0.012742059101174718
133,4074,2738,1648121,8240,1,1369.0,0.011846437289988583
134,4071,2545,1648316,8241,0,1272.5,0.011011388934631463
135,4069,2366,1648498,8242,0,1183.0,0.010236914035103356
136,4067,2199,1648667,8243,0,1099.5,0.009514359240571547
137,4065,2044,1648824,8244,0,1022.0,0.008843724551036035
138,4063,1900,1648970,8244,0,950.0,0.008220683291080463
139,4061,1766,1649106,8245,0,883.0,0.007640908785288472
140,4060,1642,1649232,8246,0,821.0,0.007104401033660064
141,4058,1526,1649349,8246,0,763.0,0.0066025066853625195
142,4057,1418,1649458,8247,0,709.0,0.006135225740395841
143,4056,1318,1649560,8247,0,659.0,0.005702558198760027
144,4055,1226,1649654,8248,0,613.0,0.005304504060455078
145,4054,1139,1649741,8248,0,569.5,0.00492808329923192
146,4053,1059,1649823,8249,0,529.5,0.004581949265923269
147,4052,984,1649899,8249,0,492.0,0.004257448609696408
148,4051,915,1649969,8249,0,457.5,0.003958908005967697
149,4050,850,1650034,8250,0,425.0,0.0036776741039044178
150,4049,790,1650095,8250,0,395.0,0.0034180735789229298
151,4049,735,1650152,8250,0,367.5,0.003180106431023232
152,4048,683,1650204,8251,0,341.5,0.0029551193093726087
153,4048,635,1650253,8251,0,317.5,0.002747438889387418
154,4047,590,1650298,8251,0,295.0,0.002552738495651302
155,4047,548,1650340,8251,0,274.0,0.00237101812816426
156,4046,510,1650380,8251,0,255.0,0.0022066044623426507
157,4046,474,1650416,8252,0,237.0,0.0020508441473537577
158,4046,440,1650450,8252,0,220.0,0.001903737183197581
159,4046,409,1650481,8252,0,204.5,0.0017696102452904787
160,4045,380,1650511,8252,0,190.0,0.0016441366582160928
161,4045,354,1650538,8252,0,177.0,0.001531643097390781
162,4045,329,1650563,8252,0,164.5,0.0014234762119818276
163,4045,305,1650587,8252,0,152.5,0.0013196360019892322
164,4045,284,1650609,8253,0,142.0,0.0012287758182457113
165,4044,264,1650629,8253,0,132.0,0.0011422423099185486
166,4044,245,1650648,8253,0,122.5,0.001060035477007744
167,4044,228,1650665,8253,0,114.0,0.0009864819949296556
168,4044,212,1650682,8253,0,106.0,0.0009172551882679253
169,4044,197,1650697,8253,0,98.5,0.0008523550570225534
170,4044,183,1650711,8253,0,91.5,0.0007917816011935394
171,4044,170,1650724,8253,0,85.0,0.0007355348207808836
172,4044,158,1650736,8253,0,79.0,0.0006836147157845859
173,4044,147,1650748,8253,0,73.5,0.0006360212862046464
174,4044,136,1650758,8253,0,68.0,0.0005884278566247068
175,4044,127,1650768,8253,0,63.5,0.0005494877778774837
176,4044,118,1650777,8253,0,59.0,0.0005105476991302604
177,4044,110,1650785,8253,0,55.0,0.00047593429579939525
178,4044,102,1650793,8253,0,51.0,0.00044132089246853016
179,4044,95,1650801,8254,0,47.5,0.0004110341645540232
180,4044,88,1650807,8254,0,44.0,0.0003807474366395162
181,4044,82,1650814,8254,0,41.0,0.0003547873841413674
182,4044,76,1650820,8254,0,38.0,0.00032882733164321854
183,4045,70,1650825,8254,0,35.0,0.0003028672791450697
184,4045,65,1650830,8254,0,32.5,0.00028123390206327904
185,4045,61,1650835,8254,0,30.5,0.00026392720039784644
186,4045,57,1650839,8254,0,28.5,0.0002466204987324139
187,4045,52,1650843,8254,0,26.0,0.00022498712165062323
188,4045,49,1650847,8254,0,24.5,0.0002120070954015488
189,4045,45,1650851,8254,0,22.5,0.00019470039373611626
190,4045,42,1650854,8254,0,21.0,0.00018172036748704182
191,4045,39,1650857,8254,0,19.5,0.0001687403412379674
192,4045,36,1650860,8254,0,18.0,0.000155760314988893
193,4046,34,1650862,8254,0,17.0,0.0001471069641561767
194,4046,31,1650865,8254,0,15.5,0.0001341269379071023
195,4046,29,1650867,8254,0,14.5,0.00012547358707438604
196,4046,27,1650869,8254,0,13.5,0.00011682023624166974
197,4046,25,1650871,8254,0,12.5,0.00010816688540895347
198,4046,23,1650873,8254,0,11.5,9.951353457623718e-05
199,4046,22,1650875,8254,0,11.0,9.518685915987904e-05
200,4047,20,1650876,8254,0,10.0,8.653350832716277e-05
201,4047,19,1650878,8254,0,9.5,8.220683291080464e-05
202,4047,17,1650879,8254,0,8.5,7.355348207808835e-05
203,4047,16,1650880,8254,0,8.0,6.922680666173021e-05
204,4047,15,1650882,8254,0,7.5,6.490013124537208e-05
205,4047,14,1650883,8254,0,7.0,6.0573455829013936e-05
206,4047,13,1650884,8254,0,6.5,5.624678041265581e-05
207,4047,12,1650885,8254,0,6.0,5.1920104996297665e-05
208,4048,11,1650885,8254,0,5.5,4.759342957993952e-05
209,4048,10,1650886,8254,0,5.0,4.3266754163581386e-05
210,4048,9,1650887,8254,0,4.5,3.894007874722325e-05
211,4048,9,1650888,8254,0,4.5,3.894007874722325e-05
212,4048,8,1650888,8254,0,4.0,3.461340333086511e-05
213,4048,7,1650889,8254,0,3.5,3.0286727914506968e-05
214,4048,7,1650890,8254,0,3.5,3.0286727914506968e-05
215,4049,6,1650890,8254,0,3.0,2.5960052498148832e-05
216,4049,6,1650891,8254,0,3.0,2.5960052498148832e-05
217,4049,5,1650891,8254,0,2.5,2.1633377081790693e-05
218,4049,5,1650891,8254,0,2.5,2.1633377081790693e-05
219,4049,5,1650892,8254,0,2.5,2.1633377081790693e-05
220,4049,4,1650892,8254,0,2.0,1.7306701665432554e-05
221,4050,4,1650893,8254,0,2.0,1.7306701665432554e-05
222,4050,4,1650893,8254,0,2.0,1.7306701665432554e-05
223,4050,3,1650893,8254,0,1.5,1.2980026249074416e-05
224,4050,3,1650893,8254,0,1.5,1.2980026249074416e-05
225,4050,3,1650894,8254,0,1.5,1.2980026249074416e-05
226,4050,3,1650894,8254,0,1.5,1.2980026249074416e-05
227,4050,2,1650894,8254,0,1.0,8.653350832716277e-06
228,4051,2,1650894,8254,0,1.0,8.653350832716277e-06
229,4051,2,1650895,8254,0,1.0,8.653350832716277e-06
230,4051,2,1650895,8254,0,1.0,8.653350832716277e-06
231,4051,2,1650895,8254,0,1.0,8.653350832716277e-06
232,4051,1,1650895,8254,0,0.5,4.3266754163581384e-06
233,4051,1,1650895,8254,0,0.5,4.3266754163581384e-06
234,4052,1,1650895,8254,0,0.5,4.3266754163581384e-06
235,4052,1,1650895,8254,0,0.5,4.3266754163581384e-06
236,4052,1,1650896,8254,0,0.5,4.3266754163581384e-06
237,4052,1,1650896,8254,0,0.5,4.3266754163581384e-06
238,4052,1,1650896,8254,0,0.5,4.3266754163581384e-06
239,4052,1,1650896,8254,0,0.5,4.3266754163581384e-06
240,4052,1,1650896,8254,0,0.5,4.3266754163581384e-06
241,4053,1,1650896,8254,0,0.5,4.3266754163581384e-06
242,4053,0,1650896,8254,0,0.0,0.0
243,4053,0,1650896,8254,0,0.0,0.0
244,4053,0,1650896,8254,0,0.0,0.0
245,4053,0,1650896,8254,0,0.0,0.0
246,4053,0,1650896,8254,0,0.0,0.0
247,4054,0,1650896,8254,0,0.0,0.0
248,4054,0,1650896,8254,0,0.0,0.0
249,4054,0,1650896,8254,0,0.0,0.0
250,4054,0,1650896,8254,0,0.0,0.0
251,4054,0,1650897,8254,0,0.0,0.0
252,4054,0,1650897,8254,0,0.0,0.0
253,4054,0,1650897,8254,0,0.0,0.0
254,4055,0,1650897,8254,0,0.0,0.0
255,4055,0,1650897,8254,0,0.0,0.0
256,4055,0,1650897,8254,0,0.0,0.0
257,4055,0,1650897,8254,0,0.0,0.0
258,4055,0,1650897,8254,0,0.0,0.0
259,4055,0,1650897,8254,0,0.0,0.0
260,4056,0,1650897,8254,0,0.0,0.0
261,4056,0,1650897,8254,0,0.0,0.0
262,4056,0,1650897,8254,0,0.0,0.0
263,4056,0,1650897,8254,0,0.0,0.0
264,4056,0,1650897,8254,0,0.0,0.0
265,4056,0,1650897,8254,0,0.0,0.0
266,4056,0,1650897,8254,0,0.0,0.0
267,4057,0,1650897,8254,0,0.0,0.0
268,4057,0,1650897,8254,0,0.0,0.0
269,4057,0,1650897,8254,0,0.0,0.0
270,4057,0,1650897,8254,0,0.0,0.0
271,4057,0,1650897,8254,0,0.0,0.0
272,4057,0,1650897,8254,0,0.0,0.0
273,4058,0,1650897,8254,0,0.0,0.0
274,4058,0,1650897,8254,0,0.0,0.0
275,4058,0,1650897,8254,0,0.0,0.0
276,4058,0,1650897,8254,0,0.0,0.0
277,4058,0,1650897,8254,0,0.0,0.0
278,4058,0,1650897,8254,0,0.0,0.0
279,4058,0,1650897,8254,0,0.0,0.0
280,4059,0,1650897,8254,0,0.0,0.0
281,4059,0,1650897,8254,0,0.0,0.0
282,4059,0,1650897,8254,0,0.0,0.0
283,4059,0,1650897,8254,0,0.0,0.0
284,4059,0,1650897,8254,0,0.0,0.0
285,4059,0,1650897,8254,0,0.0,0.0
286,4060,0,1650897,8254,0,0.0,0.0
287,4060,0,1650897,8254,0,0.0,0.0
288,4060,0,1650897,8254,0,0.0,0.0
289,4060,0,1650897,8254,0,0.0,0.0
290,4060,0,1650897,8254,0,0.0,0.0
291,4060,0,1650897,8254,0,0.0,0.0
292,4061,0,1650897,8254,0,0.0,0.0
293,4061,0,1650897,8254,0,0.0,0.0
294,4061,0,1650897,8254,0,0.0,0.0
295,4061,0,1650897,8254,0,0.0,0.0
296,4061,0,1650897,8254,0,0.0,0.0
297,4061,0,1650897,8254,0,0.0,0.0
298,4061,0,1650897,8254,0,0.0,0.0
299,4062,0,1650897,8254,0,0.0,0.0
300,4062,0,1650897,8254,0,0.0,0.0
301,4062,0,1650897,8254,0,0.0,0.0
302,4062,0,1650897,8254,0,0.0,0.0
303,4062,0,1650897,8254,0,0.0,0.0
304,4062,0,1650897,8254,0,0.0,0.0
305,4063,0,1650897,8254,0,0.0,0.0
306,4063,0,1650897,8254,0,0.0,0.0
307,4063,0,1650897,8254,0,0.0,0.0
308,4063,0,1650897,8254,0,0.0,0.0
309,4063,0,1650897,8254,0,0.0,0.0
310,4063,0,1650897,8254,0,0.0,0.0
311,4063,0,1650897,8254,0,0.0,0.0
312,4064,0,1650897,8254,0,0.0,0.0
313,4064,0,1650897,8254,0,0.0,0.0
314,4064,0,1650897,8254,0,0.0,0.0
315,4064,0,1650897,8254,0,0.0,0.0
316,4064,0,1650897,8254,0,0.0,0.0
317,4064,0,1650897,8254,0,0.0,0.0
318,4065,0,1650897,8254,0,0.0,0.0
