day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,462146,5,0,0,0,2.5,8.277520769955117e-05
1,462162,5,0,0,0,2.5,8.277520769955117e-05
2,462179,6,0,0,0,3.0,9.933024923946138e-05
3,462195,7,1,0,0,3.5,0.00011588529077937163
4,462212,8,1,0,0,4.0,0.00013244033231928187
5,462228,9,2,0,0,4.5,0.00014899537385919208
6,462244,10,2,0,0,5.0,0.00016555041539910234
7,462259,11,3,0,0,5.5,0.00018210545693901254
8,462275,13,4,0,0,6.5,0.000215215540018833
9,462290,14,5,0,0,7.0,0.00023177058155874326
10,462304,16,6,0,0,8.0,0.00026488066463856375
11,462319,18,7,0,0,9.0,0.00029799074771838415
12,462333,21,9,0,0,10.5,0.0003476558723381149
13,462346,24,10,0,0,12.0,0.00039732099695784554
14,462359,27,12,0,0,13.5,0.00044698612157757626
15,462371,30,14,0,0,15.0,0.000496651246197307
16,462383,34,16,0,0,17.0,0.0005628714123569479
17,462394,39,18,0,0,19.5,0.000645646620056499
18,462404,44,21,0,0,22.0,0.0007284218277560502
19,462413,49,24,0,0,24.5,0.0008111970354556014
20,462420,56,28,0,0,28.0,0.000927082326234973
21,462427,63,32,0,0,31.5,0.0010429676170143447
22,462432,71,36,0,0,35.5,0.0011754079493336265
23,462435,80,42,0,0,40.0,0.0013244033231928187
24,462437,91,47,0,0,45.5,0.0015065087801318312
25,462436,103,54,0,0,51.5,0.0017051692786107537
26,462434,116,61,0,0,58.0,0.0019203848186295869
27,462428,131,70,0,0,65.5,0.0021687104417282403
28,462419,148,79,0,0,74.0,0.0024501461479067145
29,462408,167,90,0,0,83.5,0.002764691937165009
30,462392,188,101,0,0,94.0,0.0031123478095031235
31,462372,212,115,0,0,106.0,0.0035096688064609693
32,462347,240,130,0,0,120.0,0.003973209969578456
33,462317,271,147,0,0,135.5,0.004486416257315673
34,462280,306,167,0,0,153.0,0.005065842711212531
35,462236,345,189,0,0,172.5,0.005711489331269031
36,462185,390,213,1,0,195.0,0.006456466200564991
37,462125,440,241,1,0,220.0,0.007284218277560503
38,462054,496,273,1,0,248.0,0.008211300603795475
39,461973,560,308,1,0,280.0,0.00927082326234973
40,461878,632,348,1,0,316.0,0.010462786253223267
41,461770,714,393,1,0,357.0,0.011820299659495905
42,461645,805,444,2,0,402.5,0.013326808439627738
