day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,2292557,5,0,0,0,2.5,2.0636213641106776e-05
1,2292644,5,0,0,0,2.5,2.0636213641106776e-05
2,2292731,5,0,0,0,2.5,2.0636213641106776e-05
3,2292818,5,1,0,0,2.5,2.0636213641106776e-05
4,2292905,6,1,0,0,3.0,2.476345636932813e-05
5,2292993,6,2,0,0,3.0,2.476345636932813e-05
6,2293080,7,2,0,0,3.5,2.8890699097549486e-05
7,2293167,7,2,0,0,3.5,2.8890699097549486e-05
8,2293254,7,3,0,0,3.5,2.8890699097549486e-05
9,2293341,8,4,0,0,4.0,3.301794182577084e-05
10,2293427,8,4,0,0,4.0,3.301794182577084e-05
11,2293514,9,5,0,0,4.5,3.7145184553992196e-05
12,2293601,9,5,0,0,4.5,3.7145184553992196e-05
13,2293688,10,6,0,0,5.0,4.127242728221355e-05
14,2293774,11,7,0,0,5.5,4.539967001043491e-05
15,2293861,11,8,0,0,5.5,4.539967001043491e-05
16,2293947,12,9,0,0,6.0,4.952691273865626e-05
17,2294034,13,9,0,0,6.5,5.365415546687762e-05
18,2294120,13,10,0,0,6.5,5.365415546687762e-05
19,2294206,14,11,0,0,7.0,5.778139819509897e-05
20,2294292,15,12,0,0,7.5,6.190864092332033e-05
21,2294378,16,14,0,0,8.0,6.603588365154168e-05
22,2294464,17,15,0,0,8.5,7.016312637976303e-05
23,2294550,18,16,0,0,9.0,7.429036910798439e-05
24,2294635,19,17,0,0,9.5,7.841761183620575e-05
25,2294721,20,19,0,0,10.0,8.25448545644271e-05
26,2294806,21,20,0,0,10.5,8.667209729264845e-05
27,2294891,23,22,0,0,11.5,9.492658274909118e-05
28,2294976,24,23,0,0,12.0,9.905382547731252e-05
29,2295061,26,25,0,0,13.0,0.00010730831093375523
30,2295146,27,27,0,0,13.5,0.0001114355536619766
31,2295230,29,29,0,0,14.5,0.00011969003911841929
32,2295314,30,31,0,0,15.0,0.00012381728184664067
33,2295398,32,33,0,0,16.0,0.00013207176730308337
34,2295482,34,36,0,0,17.0,0.00014032625275952606
35,2295566,36,38,0,0,18.0,0.00014858073821596879
36,2295649,38,41,0,0,19.0,0.0001568352236724115
37,2295732,41,44,0,0,20.5,0.00016921695185707556
38,2295815,43,47,0,0,21.5,0.00017747143731351828
39,2295897,46,50,0,0,23.0,0.00018985316549818235
40,2295979,48,53,0,0,24.0,0.00019810765095462505
41,2296061,51,56,0,0,25.5,0.00021048937913928912
42,2296142,54,60,0,0,27.0,0.0002228711073239532
43,2296223,58,64,0,0,29.0,0.00023938007823683859
44,2296304,61,68,0,0,30.5,0.0002517618064215027
45,2296384,65,73,0,0,32.5,0.0002682707773343881
46,2296463,68,77,0,0,34.0,0.0002806525055190521
47,2296542,72,82,0,0,36.0,0.00029716147643193757
48,2296621,77,87,0,0,38.5,0.00031779769007304437
49,2296699,81,93,0,0,40.5,0.00033430666098592976
50,2296776,86,99,0,0,43.0,0.00035494287462703656
51,2296853,91,105,0,0,45.5,0.0003755790882681433
52,2296929,97,111,0,0,48.5,0.00040034254463747144
53,2297005,102,118,0,0,51.0,0.00042097875827857824
54,2297080,108,126,0,0,54.0,0.0004457422146479064
55,2297154,115,133,0,0,57.5,0.0004746329137454558
56,2297227,122,142,0,0,61.0,0.0005035236128430054
57,2297299,129,150,0,0,64.5,0.0005324143119405548
58,2297370,136,160,0,0,68.0,0.0005613050110381042
59,2297440,144,169,0,0,72.0,0.0005943229528638751
60,2297510,153,180,0,0,76.5,0.0006314681374178674
61,2297578,162,191,0,0,81.0,0.0006686133219718595
62,2297645,171,202,1,0,85.5,0.0007057585065258518
63,2297711,182,215,1,0,91.0,0.0007511581765362866
64,2297775,192,228,1,0,96.0,0.0007924306038185002
65,2297838,204,241,1,0,102.0,0.0008419575165571565
66,2297899,216,256,1,0,108.0,0.0008914844292958128
67,2297959,228,271,1,0,114.0,0.000941011342034469
68,2298018,242,288,1,0,121.0,0.000998792740229568
69,2298074,256,305,1,0,128.0,0.001056574138424667
70,2298129,271,323,1,0,135.5,0.0011184827793479873
71,2298182,287,343,1,0,143.5,0.0011845186629995288
72,2298232,304,363,1,0,152.0,0.001254681789379292
73,2298281,322,385,1,0,161.0,0.0013289721584872764
74,2298327,341,408,2,0,170.5,0.001407389770323482
75,2298371,361,433,2,0,180.5,0.0014899346248879093
76,2298412,383,458,2,0,191.5,0.0015807339649087791
77,2298450,405,486,2,0,202.5,0.001671533304929649
78,2298485,429,515,2,0,214.5,0.0017705871304069616
79,2298517,454,545,2,0,227.0,0.0018737681986124952
80,2298546,481,578,2,0,240.5,0.001985203752274472
81,2298572,509,612,3,0,254.5,0.00210076654866467
82,2298593,539,649,3,0,269.5,0.002224583830511311
83,2298611,571,687,3,0,285.5,0.002356655597814394
84,2298625,605,728,3,0,302.5,0.00249698185057392
85,2298634,641,771,3,0,320.5,0.002645562588789889
86,2298639,678,817,4,0,339.0,0.0027982705697340788
87,2298638,718,866,4,0,359.0,0.002963360278862933
88,2298633,761,917,4,0,380.5,0.0031408317161764512
89,2298622,806,971,4,0,403.0,0.0033265576389464127
90,2298605,853,1029,5,0,426.5,0.0035205380471728157
91,2298582,903,1090,5,0,451.5,0.0037269001835838838
92,2298552,957,1154,5,0,478.5,0.003949771290907836
93,2298515,1013,1223,6,0,506.5,0.004180896883688233
94,2298471,1073,1295,6,0,536.5,0.004428531447381514
95,2298420,1136,1372,6,0,568.0,0.00468854773925946
96,2298360,1203,1453,7,0,601.5,0.00496507300205029
97,2298291,1274,1539,7,0,637.0,0.005258107235754007
98,2298213,1349,1630,8,0,674.5,0.0055676504403706075
99,2298125,1428,1726,8,0,714.0,0.0058937026159000955
100,2298027,1512,1829,9,0,756.0,0.006240391005070689
101,2297918,1602,1937,9,0,801.0,0.00661184285061061
102,2297798,1696,2051,10,0,848.0,0.006999803667063418
103,2297665,1796,2172,10,0,898.0,0.007412527939885554
104,2297519,1901,2300,11,0,950.5,0.007845888426348797
105,2297359,2013,2436,12,0,1006.5,0.008308139611909588
106,2297185,2132,2580,12,0,1066.0,0.00879928149656793
107,2296995,2257,2733,13,0,1128.5,0.009315186837595598
108,2296789,2390,2894,14,0,1195.0,0.009864110120449038
109,2296566,2531,3065,15,0,1265.5,0.01044605134512825
110,2296324,2680,3245,16,0,1340.0,0.011061010511633232
111,2296064,2837,3437,17,0,1418.5,0.011708987619963985
112,2295782,3004,3639,18,1,1502.0,0.012398237155576952
113,2295479,3180,3854,19,1,1590.0,0.01312463187574391
114,2295153,3367,4081,20,1,1683.5,0.013896426265921302
115,2294803,3565,4322,21,1,1782.5,0.01471362032610913
116,2294427,3774,4577,22,1,1887.0,0.015576214056307394
117,2294024,3996,4846,24,1,1998.0,0.016492461941972535
118,2293592,4230,5132,25,1,2115.0,0.017458236740376335
119,2293129,4478,5434,27,1,2239.0,0.01848179293697523
