day,susceptible,infected,recovered,chilam,chilamPerDay,symptomatic,percentOfTotalInfected
0,550725,5,0,0,0,2.5,6.945655110717215e-05
1,550745,5,0,0,0,2.5,6.945655110717215e-05
2,550765,6,0,0,0,3.0,8.334786132860658e-05
3,550784,7,1,0,0,3.5,9.723917155004103e-05
4,550804,8,1,0,0,4.0,0.00011113048177147544
5,550824,9,2,0,0,4.5,0.00012502179199290987
6,550843,10,2,0,0,5.0,0.0001389131022143443
7,550862,11,3,0,0,5.5,0.00015280441243577874
8,550881,13,4,0,0,6.5,0.0001805870328786476
9,550899,14,5,0,0,7.0,0.00019447834310008205
10,550917,16,6,0,0,8.0,0.0002222609635429509
11,550935,18,7,0,0,9.0,0.00025004358398581975
12,550953,21,9,0,0,10.5,0.00029171751465012307
13,550969,24,10,0,0,12.0,0.00033339144531442633
14,550986,27,12,0,0,13.5,0.00037506537597872965
15,551001,30,14,0,0,15.0,0.0004167393066430329
16,551016,34,16,0,0,17.0,0.0004723045475287706
17,551031,39,18,0,0,19.5,0.0005417610986359428
18,551044,44,21,0,0,22.0,0.0006112176497431149
19,551056,49,24,0,0,24.5,0.0006806742008502871
20,551067,56,28,0,0,28.0,0.0007779133724003282
21,551077,63,32,0,0,31.5,0.0008751525439503691
22,551086,71,36,0,0,35.5,0.0009862830257218447
23,551093,80,42,0,0,40.0,0.0011113048177147544
24,551097,91,47,0,0,45.5,0.0012641092301505332
25,551100,103,54,0,0,51.5,0.0014308049528077463
26,551101,116,61,0,0,58.0,0.001611391985686394
27,551099,131,70,0,0,65.5,0.0018197616390079104
28,551094,148,79,0,0,74.0,0.0020559139127722956
29,551085,167,90,0,0,83.5,0.00231984880697955
30,551073,188,101,0,0,94.0,0.002611566321629673
31,551056,213,115,0,0,106.5,0.002958849077165534
32,551035,240,130,0,0,120.0,0.0033339144531442633
33,551008,271,147,0,0,135.5,0.003764545070008731
34,550974,306,167,0,0,153.0,0.004250740927758936
35,550934,345,189,0,0,172.5,0.004792502026394878
36,550886,390,213,1,0,195.0,0.005417610986359428
37,550829,440,241,1,0,220.0,0.006112176497431149
38,550762,497,273,1,0,248.5,0.006903981180052912
39,550684,560,308,1,0,280.0,0.0077791337240032815
40,550593,633,348,1,0,316.5,0.008793199370167995
41,550488,714,393,1,0,357.0,0.009918395498104185
42,550366,806,444,2,0,403.0,0.011196396038476152
43,550226,909,502,2,0,454.5,0.012627200991283897
44,550065,1026,567,2,0,513.0,0.014252484287191725
45,549881,1158,640,3,0,579.0,0.01608613723642107
46,549671,1306,723,3,0,653.0,0.018142051149193365
47,549431,1474,816,4,0,737.0,0.02047579126639435
48,549158,1663,922,4,0,831.5,0.02310124889824546
49,548847,1876,1041,5,0,938.0,0.026060097975410992
50,548495,2116,1175,5,0,1058.0,0.029394012428555258
51,548094,2386,1326,6,0,1193.0,0.03314466618834255
52,547640,2690,1496,7,0,1345.0,0.03736762449565862
53,547126,3033,1688,8,0,1516.5,0.04213234390161063
54,546544,3419,1905,9,1,1709.5,0.047494389647084315
55,545886,3854,2149,10,1,1927.0,0.053537109593408294
56,545143,4343,2425,12,1,2171.5,0.06032996029168974
57,544304,4892,2735,13,1,2446.0,0.06795628960325724
58,543358,5510,3084,15,1,2755.0,0.07654111932010371
59,542291,6204,3478,17,1,3102.0,0.08618168861377921
60,541090,6982,3921,19,2,3491.0,0.09698912796605519
61,539739,7856,4420,22,2,3928.0,0.1091301330995889
62,538219,8835,4981,24,2,4417.5,0.12272972580637319
63,536513,9930,5612,28,3,4965.0,0.1379407104988439
64,534599,11156,6321,31,3,5578.0,0.1549714568303225
65,532453,12525,7118,35,3,6262.5,0.17398866052346626
66,530051,14052,8013,40,4,7026.0,0.1952006912315966
67,527367,15754,9017,45,5,7877.0,0.21884370122847802
68,524369,17646,10142,50,5,8823.0,0.24512606016743196
69,521029,19746,11403,57,6,9873.0,0.27429781163244427
70,517313,22071,12813,64,7,11035.5,0.3065951078972793
71,513186,24641,14390,71,7,12320.5,0.3422957751663658
72,508613,27474,16150,80,8,13737.0,0.3816498570236896
73,503558,30586,18112,90,9,15293.0,0.4248796144327935
74,497983,33994,20297,101,10,16997.0,0.472221199667442
75,491854,37714,22725,113,12,18857.0,0.5238968736911781
76,485136,41757,25419,127,13,20878.5,0.5800594409164375
77,477798,46131,28402,142,14,23065.5,0.6408200318249917
78,469811,50840,31697,158,16,25420.0,0.7062342116577265
79,461155,55883,35328,176,18,27941.5,0.7762880891044203
80,451813,61250,39320,196,19,30625.0,0.8508427510628589
81,441780,66925,43695,218,21,33462.5,0.9296759365694993
82,431059,72882,48475,242,23,36441.0,1.0124264715585842
83,419666,79086,53681,268,26,39543.0,1.0986081601723634
84,407629,85490,59330,296,28,42745.0,1.1875681108304295
85,394988,92039,65437,327,30,46019.5,1.2785423014706037
86,381800,98667,72011,360,32,49333.5,1.3706139056182711
87,368134,105300,79059,395,35,52650.0,1.4627549663170456
88,354070,111856,86580,432,37,55928.0,1.5538263961287697
89,339700,118249,94570,472,39,59124.5,1.6426335423743998
90,325125,124391,103016,515,42,62195.5,1.7279539697544501
91,310449,130193,111901,559,44,65096.5,1.8085513516592129
92,295783,135571,121201,606,46,67785.5,1.8832588180300873
93,281231,140450,130885,654,48,70225.0,1.9510345206004656
94,266897,144762,140917,704,50,72381.0,2.010933850275291
95,252875,148454,151257,756,51,74227.0,2.062220567612827
96,239251,151483,161861,809,53,75741.5,2.104297346273552
97,226098,153824,172681,863,54,76912.0,2.1368169035019298
98,213476,155467,183669,918,54,77733.5,2.1596403261957464
99,201431,156415,194773,973,55,78207.5,2.1728092882856664
100,189996,156685,205946,1029,55,78342.5,2.1765599420454538
101,179192,156304,217138,1085,55,78152.0,2.1712673528510873
102,169027,155311,228302,1141,55,77655.5,2.157473281801203
103,159499,153751,239396,1196,55,76875.5,2.135802837855765
104,150599,151674,250378,1251,54,75837.0,2.1069505865258455
105,142310,149136,261212,1306,54,74568.0,2.0716944411838454
106,134607,146191,271865,1359,53,73095.5,2.0307845325817206
107,127466,142895,282307,1411,52,71447.5,1.9849987740918729
108,120856,139303,292514,1462,51,69651.5,1.9351011877764803
109,114746,135466,302464,1512,49,67733.0,1.8818002304568366
110,109105,131435,312140,1560,48,65717.5,1.8258043589542343
111,103901,127255,321529,1607,46,63627.5,1.7677386822286385
112,99103,122967,330618,1653,45,61483.5,1.7081727439991277
113,94681,118609,339402,1697,43,59304.5,1.6476344140541161
114,90607,114215,347874,1739,42,57107.5,1.5865959969411334
115,86852,109815,356032,1780,40,54907.5,1.525474231966822
116,83391,105435,363876,1819,39,52717.5,1.4646302931969393
117,80201,101097,371407,1857,37,50548.5,1.4043697894563567
118,77260,96820,378628,1893,36,48410.0,1.3449566556392816
119,74546,92621,385544,1927,34,46310.5,1.2866270440194785
120,72041,88513,392160,1960,33,44256.5,1.2295615416298258
121,69728,84506,398482,1992,31,42253.0,1.173899061572538
122,67591,80610,404518,2022,30,40305.0,1.1197785169498293
123,65615,76831,410276,2051,28,38415.5,1.0672832556230287
124,63786,73173,415764,2078,27,36586.5,1.0164688428330217
125,62094,69642,420991,2104,26,34821.0,0.9674186264411365
126,60526,66238,425965,2129,24,33119.0,0.9201326064473738
127,59072,62962,430697,2153,23,31481.0,0.8746246741619547
128,57723,59816,435194,2175,22,29908.0,0.8309226122053219
129,56472,56797,439467,2197,21,28398.5,0.7889847466468114
130,55309,53905,443524,2217,20,26952.5,0.7488110774864231
131,54228,51137,447374,2236,19,25568.5,0.7103599307934925
132,53223,48492,451027,2255,18,24246.0,0.6736174152577984
133,52288,45965,454490,2272,17,22982.5,0.6385140743282336
134,51417,43555,457774,2288,16,21777.5,0.6050360166945766
135,50606,41257,460885,2304,15,20628.5,0.5731137858057204
136,49849,39068,463832,2319,14,19534.0,0.5427057077310004
137,49144,36985,466622,2333,13,18492.5,0.5137701085397524
138,48486,35003,469264,2346,13,17501.5,0.48623753168086936
139,47871,33119,471764,2358,12,16559.5,0.4600663032236869
140,47297,31329,474130,2370,11,15664.5,0.4352008579273193
141,46761,29630,476368,2381,11,14815.0,0.41159952186110216
142,46260,28016,478484,2392,10,14008.0,0.38917894716370705
143,45791,26486,480486,2402,10,13243.0,0.3679252425249123
144,45352,25034,482377,2411,9,12517.0,0.3477550600833895
145,44941,23659,484166,2420,8,11829.5,0.3286545085289172
146,44557,22355,485856,2429,8,11177.5,0.31054024000016667
147,44197,21120,487452,2437,7,10560.0,0.2933844718766952
148,43860,19950,488961,2444,7,9975.0,0.2771316389176169
149,43543,18843,490386,2451,7,9421.5,0.261753958502489
150,43247,17795,491732,2458,6,8897.5,0.2471958653904257
151,42969,16803,493003,2465,6,8401.5,0.23341568565076273
152,42709,15865,494203,2471,6,7932.5,0.22038563666305724
153,42464,14978,495337,2476,5,7489.0,0.2080640444966449
154,42235,14139,496407,2482,5,7069.5,0.1964092352208614
155,42020,13346,497416,2487,5,6673.0,0.1853934262152639
156,41818,12596,498370,2491,4,6298.0,0.1749749435491881
157,41628,11888,499270,2496,4,5944.0,0.16513989591241252
158,41450,11218,500119,2500,4,5609.0,0.15583271806405144
159,41282,10586,500920,2504,4,5293.0,0.14705341000410488
160,41125,9989,501676,2508,3,4994.5,0.13876029780190854
161,40978,9424,502390,2511,3,4712.0,0.13091170752679807
162,40839,8891,503063,2515,3,4445.5,0.12350763917877351
163,40709,8388,503698,2518,3,4194.0,0.116520310137392
164,40586,7913,504297,2521,2,3956.5,0.10992193778221065
165,40471,7464,504863,2524,2,3732.0,0.10368473949278659
166,40363,7041,505396,2526,2,3520.5,0.09780871526911983
167,40261,6641,505899,2529,2,3320.5,0.09225219118054605
168,40166,6264,506373,2531,2,3132.0,0.08701516722706527
169,40076,5908,506820,2534,2,2954.0,0.08206986078823461
170,39991,5572,507243,2536,2,2786.0,0.07740238055383264
171,39912,5255,507641,2538,1,2627.5,0.07299883521363792
172,39837,4955,508016,2540,1,2477.5,0.06883144214720761
173,39767,4673,508370,2541,1,2336.5,0.06491409266476308
174,39701,4407,508704,2543,1,2203.5,0.06121900414586154
175,39639,4155,509018,2545,1,2077.5,0.05771839397006007
176,39581,3918,509315,2546,1,1959.0,0.054426153447580096
177,39526,3695,509595,2547,1,1847.5,0.05132839126820023
178,39475,3484,509859,2549,1,1742.0,0.04839732481147756
179,39426,3285,510108,2550,1,1642.5,0.04563295407741211
180,39381,3097,510343,2551,1,1548.5,0.04302138775578243
181,39338,2920,510564,2552,1,1460.0,0.04056262584658854
182,39298,2753,510773,2553,1,1376.5,0.03824277703960899
183,39260,2596,510969,2554,0,1298.0,0.03606184133484378
184,39224,2448,511155,2555,0,1224.0,0.03400592742207149
185,39191,2308,511330,2556,0,1154.0,0.03206114399107066
186,39160,2176,511495,2557,0,1088.0,0.030227491041841317
187,39130,2051,511650,2558,0,1025.5,0.028491077264162015
188,39102,1934,511797,2558,0,967.0,0.02686579396825419
189,39077,1823,511935,2559,0,911.5,0.02532385853367497
190,39052,1719,512065,2560,0,859.5,0.023879162270645786
191,39029,1620,512188,2560,0,810.0,0.022503922558723778
192,39008,1527,512304,2561,0,763.5,0.021212030708130377
193,38988,1440,512413,2562,0,720.0,0.02000348671886558
194,38969,1357,512516,2562,0,678.5,0.01885050797048652
195,38951,1280,512613,2563,0,640.0,0.01778087708343607
196,38934,1206,512704,2563,0,603.0,0.016752920127049924
197,38919,1137,512790,2563,0,568.5,0.01579441972177095
198,38904,1072,512872,2564,0,536.0,0.014891484557377708
199,38891,1011,512948,2564,0,505.5,0.014044114633870208
200,38878,953,513020,2565,0,476.5,0.013238418641027013
201,38866,898,513088,2565,0,449.0,0.01247439657884812
202,38855,847,513153,2565,0,423.5,0.011765939757554963
203,38844,798,513213,2566,0,399.0,0.011085265556704676
204,38834,752,513270,2566,0,376.0,0.010446265286518692
205,38825,709,513324,2566,0,354.5,0.00984893894699701
206,38817,668,513375,2566,0,334.0,0.0092793952279182
207,38809,630,513422,2567,0,315.0,0.008751525439503692
208,38801,594,513467,2567,0,297.0,0.008251438271532052
209,38795,560,513510,2567,0,280.0,0.0077791337240032815
210,38788,528,513550,2567,0,264.0,0.007334611796917379
211,38782,497,513588,2567,0,248.5,0.006903981180052912
212,38777,469,513623,2568,0,234.5,0.006515024493852748
213,38771,442,513657,2568,0,221.0,0.006139959117874018
214,38767,417,513688,2568,0,208.5,0.005792676362338158
215,38762,393,513718,2568,0,196.5,0.005459284917023731
216,38758,370,513746,2568,0,185.0,0.005139784781930739
217,38755,349,513773,2568,0,174.5,0.004848067267280616
218,38751,329,513798,2568,0,164.5,0.004570241062851928
219,38748,310,513821,2569,0,155.0,0.004306306168644673
220,38745,292,513843,2569,0,146.0,0.004056262584658854
221,38743,275,513864,2569,0,137.5,0.0038201103108944684
222,38740,259,513884,2569,0,129.5,0.0035978493473515175
223,38738,245,513902,2569,0,122.5,0.0034033710042514352
224,38736,231,513920,2569,0,115.5,0.0032088926611513534
225,38734,217,513936,2569,0,108.5,0.0030144143180512715
226,38733,205,513952,2569,0,102.5,0.0028477185953940582
